,Visit,Values,Arm
4558,12m,0.691135303265941,AZM
4547,12m,0.650781678551838,AZM
4545,12m,0.531994529619233,AZM
4544,12m,0.881462333825702,AZM
4543,12m,0.619608241144829,AZM
4542,12m,0.501408081734233,AZM
4541,12m,0.903925662122887,AZM
4540,12m,0.568968466670468,AZM
4539,12m,0.456740210234492,AZM
4538,12m,0.306563314060614,AZM
4537,12m,0.600384395615812,AZM
4536,12m,0.667473974930954,AZM
4546,12m,0.413663986250077,AZM
4535,12m,0.592486866409192,AZM
4559,12m,0.554585152838428,AZM
4561,12m,0.569089483704782,AZM
4583,12m,0.650836120401338,AZM
4582,12m,0.459964973730298,AZM
4581,12m,0.873933166319901,AZM
4580,12m,0.614225031081641,AZM
4579,12m,0.754332041516326,AZM
4578,12m,0.485715502192702,AZM
4577,12m,0.534705283349516,AZM
4576,12m,0.312892965456025,AZM
4575,12m,0.877183558582755,AZM
4574,12m,0.863833746898263,AZM
4560,12m,0.229558541266795,AZM
4573,12m,0.600119463333946,AZM
4571,12m,0.368841231949282,AZM
4570,12m,0.577901513112956,AZM
4569,12m,0.666257985416532,AZM
4568,12m,0.600567856931601,AZM
4567,12m,0.568114053274885,AZM
4566,12m,0.486465945629933,AZM
4565,12m,0.676188335768064,AZM
4564,12m,0.424538046597039,AZM
4563,12m,0.542742823746263,AZM
4562,12m,0.402845154027223,AZM
4572,12m,0.552826238660154,AZM
4482,12m,0.436731022519194,AZM
4534,12m,0.498498751297808,AZM
4532,12m,0.401116168183788,AZM
4505,12m,0.399648018243561,AZM
4504,12m,0.330757070086071,AZM
4503,12m,0.53798403783624,AZM
4502,12m,0.467829880043621,AZM
4501,12m,0.383679248124831,AZM
4500,12m,0.340588345982563,AZM
4499,12m,0.340603416939295,AZM
4498,12m,0.652433320692706,AZM
4497,12m,0.477547298837474,AZM
4496,12m,0.796617915904936,AZM
4506,12m,0.491104881907247,AZM
4495,12m,0.674829699440877,AZM
4493,12m,0.756035346633871,AZM
4492,12m,0.940586810835164,AZM
4491,12m,0.542598654300782,AZM
4490,12m,0.334964506872074,AZM
4489,12m,0.688272311212815,AZM
4488,12m,0.406977141490416,AZM
4487,12m,0.54401982522499,AZM
4486,12m,0.859793356293745,AZM
4485,12m,0.597091966557615,AZM
4484,12m,0.273313609467456,AZM
4494,12m,0.444619615032081,AZM
4533,12m,0.569839091201121,AZM
4507,12m,0.642000059846195,AZM
4509,12m,0.366110272573915,AZM
4531,12m,0.374978035494641,AZM
4530,12m,0.631621430733528,AZM
4529,12m,0.478631934271702,AZM
4528,12m,0.408474379782054,AZM
4527,12m,0.449158485273492,AZM
4526,12m,0.630820074091842,AZM
4525,12m,0.803608620349462,AZM
4524,12m,0.534984451354953,AZM
4523,12m,0.599119070387435,AZM
4522,12m,0.496505132629486,AZM
4508,12m,0.285409211589519,AZM
4521,12m,0.453915823122003,AZM
4519,12m,0.406492995673353,AZM
4518,12m,0.427075998685631,AZM
4517,12m,0.550548965660446,AZM
4516,12m,0.513698226595181,AZM
4515,12m,0.856115107913669,AZM
4514,12m,0.74,AZM
4513,12m,0.671035125066525,AZM
4512,12m,0.364819679961786,AZM
4511,12m,0.547019723221096,AZM
4510,12m,0.340389351471795,AZM
4520,12m,0.572900810979414,AZM
4378,12m,0.393338927257471,AZM
4377,12m,0.476340893297113,AZM
4376,12m,0.588533698365408,AZM
4244,12m,0.839937230286387,AZM
4243,12m,0.785737474299318,AZM
4242,12m,0.720237223605213,AZM
4241,12m,0.761821157565838,AZM
4240,12m,0.570445054738347,AZM
4239,12m,0.700575603276511,AZM
4238,12m,0.671460211498269,AZM
4237,12m,0.718954724122871,AZM
4236,12m,0.801359953703704,AZM
4235,12m,0.845617342130066,AZM
4245,12m,0.778650240303256,AZM
4234,12m,0.787996948376706,AZM
4232,12m,0.676698194325022,AZM
4231,12m,0.608944207250886,AZM
4230,12m,0.627391011352444,AZM
4229,12m,0.524661131218508,AZM
4228,12m,0.660469776244016,AZM
4227,12m,0.800277392510402,AZM
4226,12m,0.589171316387683,AZM
4225,12m,0.544640277376481,AZM
4224,12m,0.545984267262309,AZM
4223,12m,0.614439024390244,AZM
4233,12m,0.529268112188263,AZM
4222,12m,0.51636921465185,AZM
4246,12m,0.812482436195488,AZM
4248,12m,0.770249433106576,AZM
4270,12m,0.648753194722664,AZM
4269,12m,0.453010336936795,AZM
4268,12m,0.774693805621641,AZM
4267,12m,0.510263480392157,AZM
4266,12m,0.524394820791893,AZM
4265,12m,0.918389415431588,AZM
4264,12m,0.867342602149232,AZM
4263,12m,0.721622070799402,AZM
4262,12m,0.948287251108804,AZM
4261,12m,0.63410711788561,AZM
4247,12m,0.867508292808605,AZM
4260,12m,0.690034803608211,AZM
4258,12m,0.849275724275724,AZM
4257,12m,0.885172413793103,AZM
4256,12m,0.858988556662975,AZM
4255,12m,0.723386018445503,AZM
4254,12m,0.713462715587081,AZM
4253,12m,0.491294921490047,AZM
4252,12m,0.579780315074433,AZM
4251,12m,0.87833845782842,AZM
4250,12m,0.563372372854163,AZM
4249,12m,0.678675893557823,AZM
4259,12m,0.469849648112604,AZM
4271,12m,0.82717592089536,AZM
4221,12m,0.532656594271325,AZM
4219,12m,0.807405168505365,AZM
4192,12m,0.737991525172608,AZM
4191,12m,0.454376647974152,AZM
4190,12m,0.808700662633247,AZM
4189,12m,0.636985029161559,AZM
4188,12m,0.7898168568415,AZM
4187,12m,0.597001144883111,AZM
4186,12m,0.763639522761497,AZM
4185,12m,0.870977523405223,AZM
4184,12m,0.490206846055281,AZM
4183,12m,0.415927172582619,AZM
4193,12m,0.786303854875283,AZM
4182,12m,0.40101745781942,AZM
4180,12m,0.542236452317544,AZM
4179,12m,0.706740737842807,AZM
4178,12m,0.442263016444222,AZM
4177,12m,0.352395752395752,AZM
4176,12m,0.373299881156741,AZM
4175,12m,0.439825921999665,AZM
4174,12m,0.880352240721594,AZM
4173,12m,0.537378591492098,AZM
4172,12m,0.624570737605804,AZM
4171,12m,0.905936658545967,AZM
4181,12m,0.505444798123639,AZM
4220,12m,0.582623766106548,AZM
4194,12m,0.80880267881384,AZM
4196,12m,0.597176593045571,AZM
4218,12m,0.710053797247258,AZM
4217,12m,0.873427720726742,AZM
4216,12m,0.843941195232986,AZM
4215,12m,0.44619081951454,AZM
4214,12m,0.791239938021995,AZM
4213,12m,0.987054124776202,AZM
4212,12m,0.687330099674857,AZM
4211,12m,0.570114510981791,AZM
4210,12m,0.841067041067041,AZM
4209,12m,0.50186428038777,AZM
4195,12m,0.579504200809045,AZM
4208,12m,0.74941819285642,AZM
4206,12m,0.673669201520913,AZM
4205,12m,0.49967069154775,AZM
4204,12m,0.774739849010406,AZM
4203,12m,0.518390851210511,AZM
4202,12m,0.784047332091596,AZM
4201,12m,0.940013115659407,AZM
4200,12m,0.921720835751596,AZM
4199,12m,0.387365177195686,AZM
4198,12m,0.621508929273857,AZM
4197,12m,0.854731945852466,AZM
4207,12m,0.890905397169364,AZM
4272,12m,0.816354774655515,AZM
4273,12m,0.660372444328689,AZM
4274,12m,0.602464705284897,AZM
4349,12m,0.740043326112315,AZM
4348,12m,0.659964809384164,AZM
4347,12m,0.560027341079973,AZM
4346,12m,0.463687786020864,AZM
4345,12m,0.533844121532365,AZM
4344,12m,0.585167027704937,AZM
4343,12m,0.350943768173082,AZM
4342,12m,0.529931972789116,AZM
4341,12m,0.577281191806331,AZM
4340,12m,0.630592708262611,AZM
4350,12m,0.730223123732252,AZM
4339,12m,0.792714319145064,AZM
4337,12m,0.71959733723007,AZM
4336,12m,0.38996247919429,AZM
4335,12m,0.67635421707324,AZM
4334,12m,0.662826863264601,AZM
4333,12m,0.54243776363592,AZM
4332,12m,0.577922268969372,AZM
4331,12m,0.561455079919162,AZM
4330,12m,0.609020651209933,AZM
4329,12m,0.690689141153537,AZM
4328,12m,0.863319517709118,AZM
4338,12m,0.84911172692316,AZM
4327,12m,0.415668484632244,AZM
4351,12m,0.689844521224087,AZM
4353,12m,0.528157280906364,AZM
4375,12m,0.529076361852794,AZM
4374,12m,0.402899718082964,AZM
4373,12m,0.424344133159805,AZM
4372,12m,0.365695533856251,AZM
4371,12m,0.447769934962858,AZM
4370,12m,0.784303955154158,AZM
4369,12m,0.673433854511265,AZM
4368,12m,0.468965146299484,AZM
4367,12m,0.50601782378342,AZM
4366,12m,0.682284476925159,AZM
4352,12m,0.565146488219086,AZM
4365,12m,0.628318119819536,AZM
4363,12m,0.61352329262777,AZM
4362,12m,0.545789560530224,AZM
4361,12m,0.526103681993039,AZM
4360,12m,0.602006244602405,AZM
4359,12m,0.699343675417661,AZM
4358,12m,0.541150257624286,AZM
4357,12m,0.50033462033462,AZM
4356,12m,0.793952912019827,AZM
4355,12m,0.773096962765282,AZM
4354,12m,0.610530966342678,AZM
4364,12m,0.694238055405206,AZM
4326,12m,0.504612605638346,AZM
4325,12m,0.656676540628449,AZM
4324,12m,0.597885565531531,AZM
4296,12m,0.362633780626935,AZM
4295,12m,0.578008544609723,AZM
4294,12m,0.572684215320157,AZM
4293,12m,0.47934361342459,AZM
4292,12m,0.451338060384263,AZM
4291,12m,0.57839846559578,AZM
4290,12m,0.503929332927201,AZM
4289,12m,0.600888975724124,AZM
4288,12m,0.522371628528741,AZM
4287,12m,0.820318736065619,AZM
4297,12m,0.776728654499395,AZM
4286,12m,0.355129817294179,AZM
4284,12m,0.515538816668692,AZM
4283,12m,0.644502694043978,AZM
4282,12m,0.753312123082768,AZM
4281,12m,0.521717598391936,AZM
4280,12m,0.620519446956971,AZM
4279,12m,0.672843265187763,AZM
4278,12m,0.632904148783977,AZM
4277,12m,0.644000187714111,AZM
4276,12m,0.912950026867276,AZM
4275,12m,0.620439691027926,AZM
4285,12m,0.332806363164785,AZM
4298,12m,0.497679977502812,AZM
4299,12m,0.457257322288994,AZM
4300,12m,0.383553472518108,AZM
4323,12m,0.558979626776237,AZM
4322,12m,0.647619047619048,AZM
4321,12m,0.599662826636696,AZM
4320,12m,0.68070553307914,AZM
4319,12m,0.628066758635614,AZM
4318,12m,0.756837285918461,AZM
4317,12m,0.606507864144062,AZM
4316,12m,0.634026140989929,AZM
4315,12m,0.439469621287803,AZM
4314,12m,0.660231434012011,AZM
4313,12m,0.663295149890324,AZM
4312,12m,0.639528718703976,AZM
4311,12m,0.674264687723804,AZM
4310,12m,0.42038075151246,AZM
4309,12m,0.392936858290759,AZM
4308,12m,0.667406611767514,AZM
4307,12m,0.652075284443342,AZM
4306,12m,0.319141397738345,AZM
4305,12m,0.528091737078898,AZM
4304,12m,0.4327175606499,AZM
4303,12m,0.711130041418206,AZM
4302,12m,0.580032313777926,AZM
4301,12m,0.547756993875186,AZM
4584,12m,0.458682530722133,AZM
4170,12m,0.315854190631074,AZM
4585,12m,0.580118996448205,AZM
4587,12m,0.918347206727881,AZM
4870,12m,0.696924908650491,AZM
4869,12m,0.402413649604661,AZM
4868,12m,0.309323987826247,AZM
4867,12m,0.498911584911287,AZM
4866,12m,0.764307692307692,AZM
4865,12m,0.723927627566579,AZM
4864,12m,0.412972549702005,AZM
4863,12m,0.441667780302018,AZM
4862,12m,0.490201210534926,AZM
4861,12m,0.42427079582283,AZM
4871,12m,0.241379310344828,AZM
4860,12m,0.712138728323699,AZM
4858,12m,0.465218257923062,AZM
4857,12m,0.491453824657178,AZM
4856,12m,0.554646405610754,AZM
4855,12m,0.593282288811167,AZM
4854,12m,0.426376012695231,AZM
4853,12m,0.507240234512962,AZM
4852,12m,0.429970129439097,AZM
4851,12m,0.507145346810735,AZM
4850,12m,0.444322251360573,AZM
4849,12m,0.409152410431301,AZM
4859,12m,0.488069989395546,AZM
4848,12m,0.520989382802473,AZM
4872,12m,0.74647038891608,AZM
4874,12m,0.415153349475383,AZM
4896,12m,0.354307723494831,AZM
4895,12m,0.549495913954337,AZM
4894,12m,0.409417271609346,AZM
4893,12m,0.523356690023357,AZM
4892,12m,0.447871220099293,AZM
4891,12m,0.666472491909385,AZM
4890,12m,0.357313372445883,AZM
4889,12m,0.35111514669996,AZM
4888,12m,0.320060038848667,AZM
4887,12m,0.415761555948472,AZM
4873,12m,0.52892584589294,AZM
4886,12m,0.488303702713541,AZM
4884,12m,0.482332624867163,AZM
4883,12m,0.374108291427903,AZM
4882,12m,0.561671286864166,AZM
4881,12m,0.538681221044615,AZM
4880,12m,0.520861372812921,AZM
4879,12m,0.606863079019074,AZM
4878,12m,0.829542403436769,AZM
4877,12m,0.483400387854931,AZM
4876,12m,0.539176739075311,AZM
4875,12m,0.467727397421327,AZM
4885,12m,0.394289108574823,AZM
4897,12m,0.428644782688428,AZM
4847,12m,0.454105435036156,AZM
4845,12m,0.770344922358115,AZM
4818,12m,0.336513810553537,AZM
4817,12m,0.511129318585279,AZM
4816,12m,0.418636855754463,AZM
4815,12m,0.477129220644473,AZM
4814,12m,0.403098235596949,AZM
4813,12m,0.844725140676032,AZM
4812,12m,0.368793810182153,AZM
4811,12m,0.440360505513318,AZM
4810,12m,0.370146678170837,AZM
4809,12m,0.422241595938357,AZM
4819,12m,0.441804923905587,AZM
4808,12m,0.247482776894542,AZM
4806,12m,0.346577720153077,AZM
4805,12m,0.381252857796068,AZM
4804,12m,0.369085012385403,AZM
4803,12m,0.88763868741914,AZM
4802,12m,0.599889688139177,AZM
4801,12m,0.492587238143833,AZM
4800,12m,0.415123097987548,AZM
4799,12m,0.407409174399466,AZM
4798,12m,0.337554996058086,AZM
4797,12m,0.455167611658211,AZM
4807,12m,0.449874555718169,AZM
4846,12m,0.5407485214532,AZM
4820,12m,0.493982195845697,AZM
4822,12m,0.286707466340269,AZM
4844,12m,0.541707080504365,AZM
4843,12m,0.712342314093442,AZM
4842,12m,0.591042027729636,AZM
4841,12m,0.343716642406599,AZM
4840,12m,0.4822047689804,AZM
4839,12m,0.368535874090069,AZM
4838,12m,0.413836477987421,AZM
4837,12m,0.426434037945714,AZM
4836,12m,0.575737935131924,AZM
4835,12m,0.538175154882057,AZM
4821,12m,0.420214922952149,AZM
4834,12m,0.496229660007938,AZM
4832,12m,0.732684057971015,AZM
4831,12m,0.394285714285714,AZM
4830,12m,0.528125087410142,AZM
4829,12m,0.784727487932533,AZM
4828,12m,0.354928388810286,AZM
4827,12m,0.386461183203233,AZM
4826,12m,0.636259573192336,AZM
4825,12m,0.384925082923482,AZM
4824,12m,0.42704129449343,AZM
4823,12m,0.288017057569296,AZM
4833,12m,0.552471287008697,AZM
4796,12m,0.509845729336511,AZM
4898,12m,0.465264208206876,AZM
4900,12m,0.592819766434487,AZM
4974,12m,0.62988222664267,AZM
4973,12m,0.291015474632381,AZM
4972,12m,0.48118839697516,AZM
4971,12m,0.854439859391716,AZM
4970,12m,0.521489616448536,AZM
4969,12m,0.369407754580315,AZM
4968,12m,0.431000092061251,AZM
4967,12m,0.382686781609195,AZM
4966,12m,0.452241175136688,AZM
4965,12m,0.883000559805934,AZM
4975,12m,0.301247652267239,AZM
4964,12m,0.858922241373703,AZM
4962,12m,0.414327168478831,AZM
4961,12m,0.493668128216999,AZM
4960,12m,0.417934205871949,AZM
4959,12m,0.313792673810117,AZM
4958,12m,0.499311863473713,AZM
4957,12m,0.573422330097087,AZM
4956,12m,0.426180675909879,AZM
4955,12m,0.370732031353793,AZM
4954,12m,0.545221820485076,AZM
4953,12m,0.308770764119601,AZM
4963,12m,0.505507703922309,AZM
4952,12m,0.488917256585819,AZM
4976,12m,0.447166056556028,AZM
4978,12m,0.740773227177653,AZM
5000,12m,0.82675683622464,AZM
4999,12m,0.698551883693696,AZM
4998,12m,0.602689075630252,AZM
4997,12m,0.322474923031085,AZM
4996,12m,0.478380561955774,AZM
4995,12m,0.264739284207794,AZM
4994,12m,0.412494313148002,AZM
4993,12m,0.241016484392437,AZM
4992,12m,0.560836375705277,AZM
4991,12m,0.421171583898357,AZM
4977,12m,0.9433359193173,AZM
4990,12m,0.397959734441626,AZM
4988,12m,0.438233438485804,AZM
4987,12m,0.343470110393668,AZM
4986,12m,0.33275377825331,AZM
4985,12m,0.284190649368815,AZM
4984,12m,0.295629647074656,AZM
4983,12m,0.566536149561573,AZM
4982,12m,0.398182789951897,AZM
4981,12m,0.754425820750797,AZM
4980,12m,0.609907613889774,AZM
4979,12m,0.37113316101059,AZM
4989,12m,0.26554148174544,AZM
4899,12m,0.343775762572135,AZM
4951,12m,0.312975080970322,AZM
4949,12m,0.530887106428828,AZM
4922,12m,0.613203284875223,AZM
4921,12m,0.503845676715048,AZM
4920,12m,0.381461403374819,AZM
4919,12m,0.322983870967742,AZM
4918,12m,0.428883468637373,AZM
4917,12m,0.455531716795531,AZM
4916,12m,0.533128042117811,AZM
4915,12m,0.303702354387723,AZM
4914,12m,0.399704720482024,AZM
4913,12m,0.378099281857734,AZM
4923,12m,0.547128256306136,AZM
4912,12m,0.62233777334568,AZM
4910,12m,0.48233169006134,AZM
4909,12m,0.549349716747786,AZM
4908,12m,0.436444444444444,AZM
4907,12m,0.40533212833258,AZM
4906,12m,0.483220161922173,AZM
4905,12m,0.34242629617079,AZM
4904,12m,0.514639809426168,AZM
4903,12m,0.47428139183056,AZM
4902,12m,0.435579316818349,AZM
4901,12m,0.748594599576076,AZM
4911,12m,0.848106165330384,AZM
4950,12m,0.49508127171002,AZM
4924,12m,0.587837531200363,AZM
4926,12m,0.36444149662518,AZM
4948,12m,0.268996010957851,AZM
4947,12m,0.605415171641601,AZM
4946,12m,0.601900776623285,AZM
4945,12m,0.190631364562118,AZM
4944,12m,0.511754813467413,AZM
4943,12m,0.69947995766027,AZM
4942,12m,0.423865619546248,AZM
4941,12m,0.735328134910271,AZM
4940,12m,0.427801724137931,AZM
4939,12m,0.46867941575064,AZM
4925,12m,0.521143537820131,AZM
4938,12m,0.541001333669755,AZM
4936,12m,0.494370401016579,AZM
4935,12m,0.513413648435395,AZM
4934,12m,0.411165243820677,AZM
4933,12m,0.378250950570342,AZM
4932,12m,0.486667531008254,AZM
4931,12m,0.273728397753912,AZM
4930,12m,0.741683936913836,AZM
4929,12m,0.629817478060663,AZM
4928,12m,0.59355297463854,AZM
4927,12m,0.826918685779526,AZM
4937,12m,0.525656699157443,AZM
4795,12m,0.464537171256989,AZM
4794,12m,0.394918048685869,AZM
4793,12m,0.548862937922557,AZM
4661,12m,0.564237646606422,AZM
4660,12m,0.540487747129158,AZM
4659,12m,0.340000769319537,AZM
4658,12m,0.465766507492179,AZM
4657,12m,0.370216019881476,AZM
4656,12m,0.481523356144005,AZM
4655,12m,0.600902749281904,AZM
4654,12m,0.532366043652473,AZM
4653,12m,0.656870244373767,AZM
4652,12m,0.749656967116158,AZM
4662,12m,0.445849200304646,AZM
4651,12m,0.542145741698176,AZM
4649,12m,0.634550253427697,AZM
4648,12m,0.452372359622121,AZM
4647,12m,0.364592825780797,AZM
4646,12m,0.370546785812699,AZM
4645,12m,0.296175064361898,AZM
4644,12m,0.675637332874769,AZM
4643,12m,0.584424663280048,AZM
4642,12m,0.585903740128148,AZM
4641,12m,0.595970695970696,AZM
4640,12m,0.619432157185475,AZM
4650,12m,0.862580263602568,AZM
4639,12m,0.872311773107529,AZM
4663,12m,0.451559730040743,AZM
4665,12m,0.652012428127567,AZM
4687,12m,0.622093023255814,AZM
4686,12m,0.496499329658871,AZM
4685,12m,0.557008499723382,AZM
4684,12m,0.657543365049532,AZM
4683,12m,0.874262143517531,AZM
4682,12m,0.452021857923497,AZM
4681,12m,0.48578540038113,AZM
4680,12m,0.459590829947766,AZM
4679,12m,0.38944,AZM
4678,12m,0.496814296814297,AZM
4664,12m,0.425885127377665,AZM
4677,12m,0.786173633440514,AZM
4675,12m,0.602771887306877,AZM
4674,12m,0.390956326358658,AZM
4673,12m,0.345662889160383,AZM
4672,12m,0.391389872421739,AZM
4671,12m,0.804712844461873,AZM
4670,12m,0.779929445320123,AZM
4669,12m,0.446201773304577,AZM
4668,12m,0.433714285714286,AZM
4667,12m,0.399742457689478,AZM
4666,12m,0.443278226752959,AZM
4676,12m,0.368823938761308,AZM
4688,12m,0.306309558186543,AZM
4638,12m,0.311423480498911,AZM
4636,12m,0.891420374941624,AZM
4609,12m,0.7592615085631,AZM
4608,12m,0.509596229532093,AZM
4607,12m,0.525451854509575,AZM
4606,12m,0.513282851524913,AZM
4605,12m,0.461929832323143,AZM
4604,12m,0.380124666073019,AZM
4603,12m,0.574994535519126,AZM
4602,12m,0.468742278230788,AZM
4601,12m,0.43890173778353,AZM
4600,12m,0.513228747497133,AZM
4610,12m,0.92749745158002,AZM
4599,12m,0.513478875729185,AZM
4597,12m,0.587664667886,AZM
4596,12m,0.548346314482447,AZM
4595,12m,0.599339289037782,AZM
4594,12m,0.529993198821129,AZM
4593,12m,0.289005587033345,AZM
4592,12m,0.534961250378837,AZM
4591,12m,0.735747395111129,AZM
4590,12m,0.410700220920181,AZM
4589,12m,0.720376306257004,AZM
4588,12m,0.796815735083695,AZM
4598,12m,0.711545516482365,AZM
4637,12m,0.49658948986454,AZM
4611,12m,0.379095995027085,AZM
4613,12m,0.556978995977953,AZM
4635,12m,0.420427965000433,AZM
4634,12m,0.52906442724052,AZM
4633,12m,0.712983840661406,AZM
4632,12m,0.393790322580645,AZM
4631,12m,0.187422637876496,AZM
4630,12m,0.298664393293549,AZM
4629,12m,0.476067187332834,AZM
4628,12m,0.544826977790521,AZM
4627,12m,0.548344094980212,AZM
4626,12m,0.553974007603218,AZM
4612,12m,0.385874055415617,AZM
4625,12m,0.570493870955027,AZM
4623,12m,0.398403578790404,AZM
4622,12m,0.547882275733253,AZM
4621,12m,0.375059133260659,AZM
4620,12m,0.888451975807163,AZM
4619,12m,0.428280341299826,AZM
4618,12m,0.657991097857785,AZM
4617,12m,0.447969795323574,AZM
4616,12m,0.472239550842171,AZM
4615,12m,0.344107244054482,AZM
4614,12m,0.551156311581236,AZM
4624,12m,0.5968,AZM
4689,12m,0.448061437055001,AZM
4690,12m,0.367915690866511,AZM
4691,12m,0.449252878255899,AZM
4766,12m,0.594771936349388,AZM
4765,12m,0.3804608543323,AZM
4764,12m,0.263616461378563,AZM
4763,12m,0.470796209871305,AZM
4762,12m,0.59823671378614,AZM
4761,12m,0.35871698786581,AZM
4760,12m,0.369096027525805,AZM
4759,12m,0.354259300022012,AZM
4758,12m,0.655374255374255,AZM
4757,12m,0.461729140172009,AZM
4767,12m,0.706657155231714,AZM
4756,12m,0.493653178591783,AZM
4754,12m,0.468679050567595,AZM
4753,12m,0.395867142702586,AZM
4752,12m,0.568782045080778,AZM
4751,12m,0.523371900826446,AZM
4750,12m,0.203632843114656,AZM
4749,12m,0.499230473258946,AZM
4748,12m,0.73515559293524,AZM
4747,12m,0.540785794869279,AZM
4746,12m,0.784293338878492,AZM
4745,12m,0.403609752086502,AZM
4755,12m,0.412054922038632,AZM
4744,12m,0.444836624148174,AZM
4768,12m,0.723238882329791,AZM
4770,12m,0.456771779208629,AZM
4792,12m,0.396814914531,AZM
4791,12m,0.613780710722806,AZM
4790,12m,0.418248096922912,AZM
4789,12m,0.456183285602708,AZM
4788,12m,0.527857893743767,AZM
4787,12m,0.427756703727927,AZM
4786,12m,0.454119013581129,AZM
4785,12m,0.331265970378824,AZM
4784,12m,0.57822275040922,AZM
4783,12m,0.321680745072558,AZM
4769,12m,0.238945031229898,AZM
4782,12m,0.651502093080522,AZM
4780,12m,0.7705698922091,AZM
4779,12m,0.280276394675338,AZM
4778,12m,0.483584738243123,AZM
4777,12m,0.304806710975033,AZM
4776,12m,0.575232018561485,AZM
4775,12m,0.395099092062872,AZM
4774,12m,0.705558386102822,AZM
4773,12m,0.528527335513248,AZM
4772,12m,0.667905569938226,AZM
