,Visit,Values,Arm
4092,12m,0.492895839721967,Placebo
4091,12m,0.470905231070709,Placebo
4090,12m,0.567947710255243,Placebo
4089,12m,0.912245792721999,Placebo
4088,12m,0.417509218508386,Placebo
4087,12m,0.565153225106346,Placebo
4086,12m,0.501726294721041,Placebo
4085,12m,0.872907345030416,Placebo
4084,12m,0.734105116925214,Placebo
4083,12m,0.580634220790232,Placebo
4082,12m,0.545869729082605,Placebo
4081,12m,0.605181053228704,Placebo
4080,12m,0.372072414229649,Placebo
4079,12m,0.736944408448879,Placebo
4078,12m,0.852748649507467,Placebo
4077,12m,0.870644436118396,Placebo
4096,12m,0.301224404184473,Placebo
4097,12m,0.238662438445871,Placebo
4098,12m,0.595515900251659,Placebo
4099,12m,0.613295914276342,Placebo
4119,12m,0.802030555393784,Placebo
4118,12m,0.259663358736773,Placebo
4117,12m,0.606650674944734,Placebo
4116,12m,0.454518243587057,Placebo
4115,12m,0.534744322570678,Placebo
4114,12m,0.462475189099297,Placebo
4113,12m,0.622254540030578,Placebo
4112,12m,0.567469580332754,Placebo
4111,12m,0.756020173797741,Placebo
4076,12m,0.643256905578624,Placebo
4110,12m,0.589321052063469,Placebo
4108,12m,0.367629786234437,Placebo
4107,12m,0.810637525706682,Placebo
4106,12m,0.626854351849043,Placebo
4105,12m,0.770373881283631,Placebo
4104,12m,0.409063651160798,Placebo
4103,12m,0.316560136494436,Placebo
4102,12m,0.423275953110149,Placebo
4101,12m,0.235188583919329,Placebo
4100,12m,0.422320718263439,Placebo
4109,12m,0.404330204778157,Placebo
3936,12m,0.551372193241098,Placebo
4075,12m,0.584641971598167,Placebo
4073,12m,0.355613577023499,Placebo
4048,12m,0.626486065094524,Placebo
4047,12m,0.621329733378333,Placebo
4046,12m,0.404232866271912,Placebo
4045,12m,0.792197638964897,Placebo
4044,12m,0.475904904690512,Placebo
4043,12m,0.556066820046014,Placebo
4042,12m,0.912243724851504,Placebo
4041,12m,0.355817174515235,Placebo
4040,12m,0.500996599835854,Placebo
4039,12m,0.595649749023982,Placebo
4038,12m,0.546208372341848,Placebo
4037,12m,0.549123217208324,Placebo
4036,12m,0.56222509702458,Placebo
4035,12m,0.641374308766204,Placebo
4034,12m,0.541814586797286,Placebo
4033,12m,0.840505182382564,Placebo
4032,12m,0.516816455109793,Placebo
4031,12m,0.454535914790912,Placebo
4030,12m,0.928716822989423,Placebo
4049,12m,0.505711318795431,Placebo
4050,12m,0.642884635571573,Placebo
4051,12m,0.594045588463328,Placebo
4052,12m,0.487010921429329,Placebo
4072,12m,0.560516941429873,Placebo
4071,12m,0.616419379534104,Placebo
4070,12m,0.346540297869308,Placebo
4069,12m,0.649073956883095,Placebo
4068,12m,0.495970418128378,Placebo
4067,12m,0.664514113113217,Placebo
4066,12m,0.56780487804878,Placebo
4065,12m,0.929300910075206,Placebo
4064,12m,0.730468895946198,Placebo
4074,12m,0.630719612981254,Placebo
4063,12m,0.589591673338671,Placebo
4061,12m,0.693385859423595,Placebo
4060,12m,0.546300562056574,Placebo
4059,12m,0.44737247649869,Placebo
4058,12m,0.824646957228487,Placebo
4057,12m,0.562689225289403,Placebo
4056,12m,0.513130549782732,Placebo
4055,12m,0.25943508188939,Placebo
4054,12m,0.441129157801878,Placebo
4053,12m,0.695822881448359,Placebo
4062,12m,0.435829303289579,Placebo
4120,12m,0.914182563301947,Placebo
3935,12m,0.746963756335469,Placebo
3933,12m,0.589277918449315,Placebo
3815,12m,0.420475378726963,Placebo
3814,12m,0.826490738391271,Placebo
3813,12m,0.867404069370477,Placebo
3812,12m,0.526382243487507,Placebo
3811,12m,0.300480351872215,Placebo
3810,12m,0.347763221311835,Placebo
3809,12m,0.447864127637674,Placebo
3808,12m,0.228414687363631,Placebo
3807,12m,0.466851375420542,Placebo
3806,12m,0.393528421244254,Placebo
3805,12m,0.401320987264166,Placebo
3804,12m,0.380794930081973,Placebo
3803,12m,0.5660599808415,Placebo
3802,12m,0.560196905766526,Placebo
3801,12m,0.916462849951321,Placebo
3800,12m,0.458867598328771,Placebo
3799,12m,0.31318347509113,Placebo
3798,12m,0.24244123033225,Placebo
3797,12m,0.762720324442365,Placebo
3816,12m,0.202207431123094,Placebo
3796,12m,0.334480199689671,Placebo
3817,12m,0.294424967347219,Placebo
3819,12m,0.27708703374778,Placebo
3838,12m,0.76732751284395,Placebo
3837,12m,0.463454127400499,Placebo
3836,12m,0.255259187565829,Placebo
3835,12m,0.366848470476642,Placebo
3834,12m,0.309674655603905,Placebo
3833,12m,0.4198866563627,Placebo
3832,12m,0.564149890543847,Placebo
3831,12m,0.554930537799369,Placebo
3830,12m,0.217248246601437,Placebo
3829,12m,0.207964471633187,Placebo
3828,12m,0.501571646912939,Placebo
3827,12m,0.276500323058797,Placebo
3826,12m,0.455485317472675,Placebo
3825,12m,0.900135670772259,Placebo
3824,12m,0.280681909994344,Placebo
3823,12m,0.33811091742527,Placebo
3822,12m,0.401110116383169,Placebo
3821,12m,0.552513384355575,Placebo
3820,12m,0.634196715760962,Placebo
3818,12m,0.275243498507854,Placebo
3795,12m,0.463428626063677,Placebo
3794,12m,0.57626873235358,Placebo
3793,12m,0.247960526315789,Placebo
3768,12m,0.399986452618032,Placebo
3767,12m,0.388792177488055,Placebo
3766,12m,0.896408546749508,Placebo
3765,12m,0.901824700096521,Placebo
3764,12m,0.360651708276274,Placebo
3763,12m,0.70773107783217,Placebo
3762,12m,0.348996458087367,Placebo
3761,12m,0.327095132561766,Placebo
3760,12m,0.529897892975447,Placebo
3759,12m,0.462748432352003,Placebo
3758,12m,0.546589817483189,Placebo
3757,12m,0.868493310743705,Placebo
3756,12m,0.429827220369809,Placebo
3755,12m,0.257413997627521,Placebo
3754,12m,0.256185260935541,Placebo
3753,12m,0.911536335008053,Placebo
3752,12m,0.517705495914116,Placebo
3751,12m,0.739701449691402,Placebo
3750,12m,0.457438934122872,Placebo
3769,12m,0.87077477952981,Placebo
3770,12m,0.328122412479714,Placebo
3771,12m,0.439904006399573,Placebo
3772,12m,0.414070028911018,Placebo
3792,12m,0.320005496015389,Placebo
3791,12m,0.426891491326109,Placebo
3790,12m,0.391716585204513,Placebo
3789,12m,0.628053885379405,Placebo
3788,12m,0.309976867397955,Placebo
3787,12m,0.32568622420933,Placebo
3786,12m,0.479065691831649,Placebo
3785,12m,0.268145299732198,Placebo
3784,12m,0.311410905002811,Placebo
3839,12m,0.537869062901155,Placebo
3783,12m,0.410883579825559,Placebo
3781,12m,0.636358212517153,Placebo
3780,12m,0.214532611962729,Placebo
3779,12m,0.599487093716898,Placebo
3778,12m,0.901043043925371,Placebo
3777,12m,0.399195710455764,Placebo
3776,12m,0.58644691575326,Placebo
3775,12m,0.440355624275222,Placebo
3774,12m,0.425002183978335,Placebo
3773,12m,0.257971014492754,Placebo
3782,12m,0.417450094011281,Placebo
3840,12m,0.780192705354393,Placebo
3841,12m,0.351008105814532,Placebo
3842,12m,0.312732286296607,Placebo
3908,12m,0.630672136320606,Placebo
3907,12m,0.505839372342337,Placebo
3906,12m,0.30884223019753,Placebo
3905,12m,0.303213786679087,Placebo
3904,12m,0.369222832519042,Placebo
3903,12m,0.327463130050368,Placebo
3902,12m,0.539055793991416,Placebo
3901,12m,0.834662229309667,Placebo
3900,12m,0.693040933908479,Placebo
3899,12m,0.427124134884406,Placebo
3898,12m,0.209568680532056,Placebo
3897,12m,0.544112135522075,Placebo
3896,12m,0.536519386834986,Placebo
3895,12m,0.341086781113492,Placebo
3894,12m,0.442212592403773,Placebo
3893,12m,0.504567977702075,Placebo
3892,12m,0.45693200383077,Placebo
3891,12m,0.272732800291855,Placebo
3890,12m,0.568078449082288,Placebo
3909,12m,0.287062673043041,Placebo
3910,12m,0.174326147486867,Placebo
3911,12m,0.357494845000524,Placebo
3912,12m,0.757153196622437,Placebo
3932,12m,0.955564120918452,Placebo
3931,12m,0.619504615665844,Placebo
3930,12m,0.42385971575982,Placebo
3929,12m,0.498055675575582,Placebo
3928,12m,0.982649300707304,Placebo
3927,12m,0.651929617033861,Placebo
3926,12m,0.761316597676592,Placebo
3925,12m,0.542874811048509,Placebo
3924,12m,0.567300197853588,Placebo
3889,12m,0.57416638286015,Placebo
3923,12m,0.434569059909276,Placebo
3921,12m,0.560389277787263,Placebo
3920,12m,0.563411688191025,Placebo
3919,12m,0.631925332056958,Placebo
3918,12m,0.32911546416839,Placebo
3917,12m,0.387030716723549,Placebo
3916,12m,0.833586579955023,Placebo
3915,12m,0.343663318986131,Placebo
3914,12m,0.363142194232681,Placebo
3913,12m,0.290781719114867,Placebo
3922,12m,0.324972993283547,Placebo
3934,12m,0.604037118530565,Placebo
3888,12m,0.786174192987036,Placebo
3886,12m,0.36806329699013,Placebo
3861,12m,0.479086457593541,Placebo
3860,12m,0.343478784956606,Placebo
3859,12m,0.155963302752294,Placebo
3858,12m,0.391925814358702,Placebo
3857,12m,0.441971103018912,Placebo
3856,12m,0.884938171498074,Placebo
3855,12m,0.382836603264939,Placebo
3854,12m,0.387517013416294,Placebo
3853,12m,0.906333098171162,Placebo
3852,12m,0.778354759039959,Placebo
3851,12m,0.207310285113489,Placebo
3850,12m,0.549267885988224,Placebo
3849,12m,0.331237828419147,Placebo
3848,12m,0.455659875996457,Placebo
3847,12m,0.396174038983767,Placebo
3846,12m,0.569078802310711,Placebo
3845,12m,0.530251868253529,Placebo
3844,12m,0.715748300212637,Placebo
3843,12m,0.533336151862343,Placebo
3862,12m,0.500622288001615,Placebo
3863,12m,0.57382957341373,Placebo
3864,12m,0.451960821677655,Placebo
3865,12m,0.746081173800602,Placebo
3885,12m,0.294813169584531,Placebo
3884,12m,0.726791780364203,Placebo
3883,12m,0.353171168482316,Placebo
3882,12m,0.578802922064818,Placebo
3881,12m,0.624583134826108,Placebo
3880,12m,0.284334043608979,Placebo
3879,12m,0.461162840071578,Placebo
3878,12m,0.467386856534905,Placebo
3877,12m,0.42034116511104,Placebo
3887,12m,0.568561352556789,Placebo
3876,12m,0.47652387430733,Placebo
3874,12m,0.42560842483786,Placebo
3873,12m,0.392441428500669,Placebo
3872,12m,0.228740336516598,Placebo
3871,12m,0.472264331899886,Placebo
3870,12m,0.355040419119511,Placebo
3869,12m,0.506029941779872,Placebo
3868,12m,0.552553436237661,Placebo
3867,12m,0.303757178014766,Placebo
3866,12m,0.705358781427785,Placebo
3875,12m,0.286389876390203,Placebo
4121,12m,0.435167723869935,Placebo
4122,12m,0.471712191872085,Placebo
4123,12m,0.888573031606508,Placebo
4377,12m,0.789302401264558,Placebo
4376,12m,0.692147231007335,Placebo
4375,12m,0.89555160952511,Placebo
4374,12m,0.809478812933707,Placebo
4373,12m,0.789451565454927,Placebo
4372,12m,0.758716747788288,Placebo
4371,12m,0.204450709294305,Placebo
4370,12m,0.339570912572349,Placebo
4369,12m,0.519056494633331,Placebo
4368,12m,0.422886883193886,Placebo
4367,12m,0.356845320744238,Placebo
4366,12m,0.46081992734821,Placebo
4365,12m,0.375838055279208,Placebo
4364,12m,0.434501003466521,Placebo
4363,12m,0.484094351871889,Placebo
4362,12m,0.962655101794964,Placebo
4361,12m,0.334217115922816,Placebo
4360,12m,0.466887292693016,Placebo
4359,12m,0.454754014784604,Placebo
4378,12m,0.855070674649713,Placebo
4358,12m,0.653216174714213,Placebo
4379,12m,0.645628051486906,Placebo
4381,12m,0.907610305004442,Placebo
4400,12m,0.863011186502842,Placebo
4399,12m,0.922118509875823,Placebo
4398,12m,0.777105238526099,Placebo
4397,12m,0.75382739466197,Placebo
4396,12m,0.954954954954955,Placebo
4395,12m,0.336128065335911,Placebo
4394,12m,0.684363307960263,Placebo
4393,12m,0.137875188944073,Placebo
4392,12m,0.755718632539825,Placebo
4391,12m,0.843442043806478,Placebo
4390,12m,0.332872233400402,Placebo
4389,12m,0.838635618235487,Placebo
4388,12m,0.821301298999885,Placebo
4387,12m,0.163415762126282,Placebo
4386,12m,0.816927281688248,Placebo
4385,12m,0.84264751795192,Placebo
4384,12m,0.84707207893054,Placebo
4383,12m,0.311667119934729,Placebo
4382,12m,0.782094656044236,Placebo
4380,12m,0.797393806058555,Placebo
4357,12m,0.680451725783363,Placebo
4356,12m,0.441656534394459,Placebo
4355,12m,0.51528384279476,Placebo
4330,12m,0.398147080306001,Placebo
4329,12m,0.458361981799798,Placebo
4328,12m,0.392910079051383,Placebo
4327,12m,0.486855941114616,Placebo
4326,12m,0.681512950527614,Placebo
4325,12m,0.358465313406201,Placebo
4324,12m,0.460349344978166,Placebo
4323,12m,0.611477654674468,Placebo
4322,12m,0.339342738186669,Placebo
4321,12m,0.470116708892304,Placebo
4320,12m,0.536632791576476,Placebo
4319,12m,0.321785540999515,Placebo
4318,12m,0.847400034322979,Placebo
4317,12m,0.329524495029016,Placebo
4316,12m,0.516309963099631,Placebo
4315,12m,0.971195358877496,Placebo
4314,12m,0.246373589729339,Placebo
4313,12m,0.419145116685265,Placebo
4312,12m,0.464227528743658,Placebo
4331,12m,0.694048797280434,Placebo
4332,12m,0.19847559131329,Placebo
4333,12m,0.397996753632369,Placebo
4334,12m,0.784588694520746,Placebo
4354,12m,0.463309993119359,Placebo
4353,12m,0.355072089297711,Placebo
4352,12m,0.566881366087478,Placebo
4351,12m,0.799503183622191,Placebo
4350,12m,0.944187914073479,Placebo
4349,12m,0.699015908825703,Placebo
4348,12m,0.494083722780153,Placebo
4347,12m,0.60371013234975,Placebo
4346,12m,0.541580801701788,Placebo
4401,12m,0.489716235742614,Placebo
4345,12m,0.418595414334717,Placebo
4343,12m,0.411691117934721,Placebo
4342,12m,0.521940123275609,Placebo
4341,12m,0.364466263642634,Placebo
4340,12m,0.45928367391782,Placebo
4339,12m,0.55697833950027,Placebo
4338,12m,0.973387054021099,Placebo
4337,12m,0.70670888581041,Placebo
4336,12m,0.555532190796621,Placebo
4335,12m,0.437907912382655,Placebo
4344,12m,0.608765814613994,Placebo
4402,12m,0.570999851433665,Placebo
4403,12m,0.827692307692308,Placebo
4404,12m,0.888036508123844,Placebo
4470,12m,0.560391230143101,Placebo
4469,12m,0.811968822933639,Placebo
4468,12m,0.279997688596111,Placebo
4467,12m,0.602337120878476,Placebo
4466,12m,0.58022326639332,Placebo
4465,12m,0.655724720584353,Placebo
4464,12m,0.879347995632507,Placebo
4463,12m,0.767956910106721,Placebo
4462,12m,0.704180909808046,Placebo
4461,12m,0.824362862704269,Placebo
4460,12m,0.915999875463122,Placebo
4459,12m,0.647919740336382,Placebo
4458,12m,0.815523958576138,Placebo
4457,12m,0.788875017339437,Placebo
4456,12m,0.711126508458918,Placebo
4455,12m,0.244790108684814,Placebo
4454,12m,0.841929689504747,Placebo
4453,12m,0.718532668716234,Placebo
4452,12m,0.784630541871921,Placebo
4471,12m,0.533965497543699,Placebo
4472,12m,0.452093640641969,Placebo
4473,12m,0.605164876523552,Placebo
4474,12m,0.652041860618666,Placebo
4494,12m,0.392780301219221,Placebo
4493,12m,0.901481268721021,Placebo
4492,12m,0.538372412110864,Placebo
4491,12m,0.613016187644533,Placebo
4490,12m,0.904704130590636,Placebo
4489,12m,0.903986320401838,Placebo
4488,12m,0.612283464566929,Placebo
4487,12m,0.736519024183733,Placebo
4486,12m,0.589693525330358,Placebo
4451,12m,0.929173804190275,Placebo
4485,12m,0.425697434598545,Placebo
4483,12m,0.744307121191543,Placebo
4482,12m,0.579370885149963,Placebo
4481,12m,0.881242500999867,Placebo
4480,12m,0.660784738781704,Placebo
4479,12m,0.387905784720527,Placebo
4478,12m,0.601429209468513,Placebo
4477,12m,0.915667483842211,Placebo
4476,12m,0.352151584912343,Placebo
4475,12m,0.831786505668133,Placebo
4484,12m,0.656877803034957,Placebo
4311,12m,0.349975684875993,Placebo
4450,12m,0.258390517779164,Placebo
4448,12m,0.816524320067842,Placebo
4423,12m,0.841761579347001,Placebo
4422,12m,0.864336062205645,Placebo
4421,12m,0.816481994459834,Placebo
4420,12m,0.780333602367501,Placebo
4419,12m,0.342637919661146,Placebo
4418,12m,0.716165990384288,Placebo
4417,12m,0.799677982020663,Placebo
4416,12m,0.792644196291364,Placebo
4415,12m,0.771065685128432,Placebo
4414,12m,0.839168737293878,Placebo
4413,12m,0.509613977582019,Placebo
4412,12m,0.83315166048979,Placebo
4411,12m,0.149166366133104,Placebo
4410,12m,0.793967262619677,Placebo
4409,12m,0.837063825627993,Placebo
4408,12m,0.179157549234136,Placebo
4407,12m,0.876972495482835,Placebo
4406,12m,0.887221596482942,Placebo
4405,12m,0.797076950167283,Placebo
4424,12m,0.886106596796126,Placebo
4425,12m,0.9213411252826,Placebo
4426,12m,0.866898759752572,Placebo
4427,12m,0.892307692307692,Placebo
4447,12m,0.904551061070875,Placebo
4446,12m,0.787153028976126,Placebo
4445,12m,0.847334602570205,Placebo
4444,12m,0.930511505901991,Placebo
4443,12m,0.0457302699814565,Placebo
4442,12m,0.522086999172312,Placebo
4441,12m,0.726020009168622,Placebo
4440,12m,0.887407290516017,Placebo
4439,12m,0.764062855841494,Placebo
4449,12m,0.880186767685667,Placebo
4438,12m,0.841650533129136,Placebo
4436,12m,0.764633847661034,Placebo
4435,12m,0.806427066260829,Placebo
4434,12m,0.770461674958015,Placebo
4433,12m,0.862406040381569,Placebo
4432,12m,0.860487647343775,Placebo
4431,12m,0.323043147094404,Placebo
4430,12m,0.812839108246038,Placebo
4429,12m,0.843080829454084,Placebo
4428,12m,0.794003141861895,Placebo
4437,12m,0.815495039054254,Placebo
4310,12m,0.358408853957815,Placebo
4309,12m,0.462513554948959,Placebo
4308,12m,0.677298457934804,Placebo
4189,12m,0.304871794871795,Placebo
4188,12m,0.420582093448186,Placebo
4187,12m,0.387374175054996,Placebo
4186,12m,0.619205945628789,Placebo
4185,12m,0.603772900417196,Placebo
4184,12m,0.407921687548214,Placebo
4183,12m,0.189564068692206,Placebo
4182,12m,0.343247429939445,Placebo
4181,12m,0.393179830953075,Placebo
4180,12m,0.292680494615078,Placebo
4179,12m,0.794165387146304,Placebo
4178,12m,0.388208713705615,Placebo
4177,12m,0.193986196987967,Placebo
4176,12m,0.293898229595813,Placebo
4175,12m,0.675020932179738,Placebo
4174,12m,0.538018862897639,Placebo
4173,12m,0.230095883826245,Placebo
4172,12m,0.247947625480619,Placebo
4171,12m,0.307416493678052,Placebo
4190,12m,0.544512384703078,Placebo
4191,12m,0.288243338138005,Placebo
4192,12m,0.416513852406205,Placebo
4193,12m,0.287285200255574,Placebo
4213,12m,0.287347716599741,Placebo
4212,12m,0.279124315871775,Placebo
4211,12m,0.903211078983412,Placebo
4210,12m,0.870982616313921,Placebo
4209,12m,0.358410670807015,Placebo
4208,12m,0.721373934793357,Placebo
4207,12m,0.28381480015829,Placebo
4206,12m,0.306034838603154,Placebo
4205,12m,0.543972823662629,Placebo
4170,12m,0.382424299713268,Placebo
4204,12m,0.458721490523611,Placebo
4202,12m,0.827946266205197,Placebo
4201,12m,0.452528747328788,Placebo
4200,12m,0.294806742720926,Placebo
4199,12m,0.503015841452906,Placebo
4198,12m,0.877662268747437,Placebo
4197,12m,0.2708669029971,Placebo
4196,12m,0.732111944604732,Placebo
4195,12m,0.376785714285714,Placebo
4194,12m,0.383360102794732,Placebo
4203,12m,0.336092869814198,Placebo
4214,12m,0.87099335995235,Placebo
4169,12m,0.519928370427219,Placebo
4167,12m,0.745407739132767,Placebo
4142,12m,0.410016953535818,Placebo
4141,12m,0.488522360142833,Placebo
4140,12m,0.399523788130644,Placebo
4139,12m,0.334572390572391,Placebo
4138,12m,0.45457038641911,Placebo
4137,12m,0.360996897308478,Placebo
4136,12m,0.520487331797794,Placebo
4135,12m,0.566002745598613,Placebo
4134,12m,0.396619962444027,Placebo
4133,12m,0.744987661937076,Placebo
4132,12m,0.785364228957511,Placebo
4131,12m,0.520984890878567,Placebo
4130,12m,0.611843500924326,Placebo
4129,12m,0.565443325755115,Placebo
4128,12m,0.58709092674716,Placebo
4127,12m,0.424284642589219,Placebo
4126,12m,0.277722405377086,Placebo
4125,12m,0.359648430304466,Placebo
4124,12m,0.452084206116464,Placebo
4143,12m,0.557254135426087,Placebo
4144,12m,0.429082646975291,Placebo
4145,12m,0.525439148995731,Placebo
4146,12m,0.429980329282423,Placebo
4166,12m,0.517626985168657,Placebo
4165,12m,0.121507625067556,Placebo
4164,12m,0.518071507364869,Placebo
4163,12m,0.599912501367166,Placebo
4162,12m,0.328709363538834,Placebo
4161,12m,0.438874798247637,Placebo
4160,12m,0.515881489390097,Placebo
4159,12m,0.507895666212603,Placebo
4158,12m,0.324062322793184,Placebo
4168,12m,0.851167499841802,Placebo
4157,12m,0.63347656583478,Placebo
4155,12m,0.817448914431673,Placebo
4154,12m,0.487542150618209,Placebo
4153,12m,0.282191646912192,Placebo
4152,12m,0.325353895730234,Placebo
4151,12m,0.701752633944175,Placebo
4150,12m,0.43843803958029,Placebo
4149,12m,0.633433620361725,Placebo
4148,12m,0.680673684210526,Placebo
4147,12m,0.287116852001354,Placebo
4156,12m,0.542742665825078,Placebo
3749,12m,0.369683402622322,Placebo
4215,12m,0.321265763817256,Placebo
4217,12m,0.416005162955792,Placebo
4283,12m,0.468478737395879,Placebo
4282,12m,0.408145638163577,Placebo
4281,12m,0.551589804474455,Placebo
4280,12m,0.431309420097724,Placebo
4279,12m,0.400116482236459,Placebo
4278,12m,0.770118421550452,Placebo
4277,12m,0.470549978792592,Placebo
4276,12m,0.497477607330382,Placebo
4275,12m,0.504719223195491,Placebo
4274,12m,0.413738991192954,Placebo
4273,12m,0.383614704377695,Placebo
4272,12m,0.357303885980666,Placebo
4271,12m,0.488943796328152,Placebo
4270,12m,0.862593789217911,Placebo
4269,12m,0.357845128788494,Placebo
4268,12m,0.451585705947208,Placebo
4267,12m,0.45020694619399,Placebo
4266,12m,0.513343685674046,Placebo
4265,12m,0.589249872427284,Placebo
4284,12m,0.515107873819481,Placebo
4285,12m,0.315496273048254,Placebo
4286,12m,0.485325298515791,Placebo
4287,12m,0.472716829408386,Placebo
4307,12m,0.397814461753081,Placebo
4306,12m,0.879855904975173,Placebo
4305,12m,0.381757428696448,Placebo
4304,12m,0.305766849460463,Placebo
4303,12m,0.919742729306488,Placebo
4302,12m,0.953484805888517,Placebo
4301,12m,0.39183131329902,Placebo
4300,12m,0.837669232811256,Placebo
4299,12m,0.236455310850021,Placebo
4264,12m,0.49452019880209,Placebo
4298,12m,0.441513589268732,Placebo
4296,12m,0.400457348763079,Placebo
4295,12m,0.476760866446708,Placebo
4294,12m,0.930110228833719,Placebo
4293,12m,0.470760044135782,Placebo
4292,12m,0.358627279241978,Placebo
4291,12m,0.453311219963744,Placebo
4290,12m,0.968666021713426,Placebo
4289,12m,0.499246731787919,Placebo
4288,12m,0.7035049614582,Placebo
4297,12m,0.657294344473008,Placebo
4216,12m,0.541155984193959,Placebo
4263,12m,0.500411820907324,Placebo
4261,12m,0.364522417153996,Placebo
4236,12m,0.427564949361515,Placebo
4235,12m,0.384655166044845,Placebo
4234,12m,0.576708240875354,Placebo
4233,12m,0.257220013502363,Placebo
4232,12m,0.220319003941504,Placebo
4231,12m,0.586849556062564,Placebo
4230,12m,0.230180086938522,Placebo
4229,12m,0.28901285129219,Placebo
4228,12m,0.424517521584561,Placebo
4227,12m,0.236512853522147,Placebo
4226,12m,0.727697561560122,Placebo
4225,12m,0.302840308203656,Placebo
4224,12m,0.52980839467326,Placebo
4223,12m,0.859566307715002,Placebo
4222,12m,0.361241007194245,Placebo
4221,12m,0.340091720975139,Placebo
4220,12m,0.231480761756704,Placebo
4219,12m,0.393689021710468,Placebo
4218,12m,0.27325681000514,Placebo
4237,12m,0.39044594781168,Placebo
4238,12m,0.414077990746861,Placebo
4239,12m,0.465837153459943,Placebo
4240,12m,0.422369814226586,Placebo
4260,12m,0.385544893541404,Placebo
4259,12m,0.813343519225872,Placebo
4258,12m,0.819703622392975,Placebo
4257,12m,0.572506342635866,Placebo
4256,12m,0.471788017897612,Placebo
4255,12m,0.630207644491469,Placebo
4254,12m,0.465629860031104,Placebo
4253,12m,0.372237179888548,Placebo
4252,12m,0.562430813771962,Placebo
