,Visit,Values,Arm
6905,0m,31.9563345204992,Placebo
6906,0m,45.5018406584588,Placebo
6907,0m,27.6885249194905,Placebo
6908,0m,66.8532758969024,Placebo
6909,0m,40.1460269586941,Placebo
6938,0m,50.2083659077588,Placebo
6910,0m,41.8759170209488,Placebo
6912,0m,37.0191183178772,Placebo
6913,0m,54.5642041968693,Placebo
6914,0m,38.6401581838472,Placebo
6915,0m,35.2473753944105,Placebo
6916,0m,32.818267851133,Placebo
6917,0m,32.7107314959061,Placebo
6918,0m,64.607416120518,Placebo
6911,0m,58.5145317159821,Placebo
6939,0m,45.4634356700224,Placebo
6940,0m,41.3892275414598,Placebo
6941,0m,36.4326404752566,Placebo
6962,0m,61.4824443823727,Placebo
6963,0m,38.5917488954535,Placebo
6964,0m,47.9730807003111,Placebo
6965,0m,41.3762752271492,Placebo
6966,0m,31.1147392346441,Placebo
6967,0m,49.0097094422146,Placebo
6968,0m,52.3720796131415,Placebo
6961,0m,32.0876545452899,Placebo
6969,0m,42.1531208677673,Placebo
6971,0m,52.0868307858086,Placebo
6972,0m,34.6679976276168,Placebo
6973,0m,51.3488930254324,Placebo
6974,0m,58.4276515230267,Placebo
6975,0m,29.2679725272508,Placebo
6976,0m,49.2153271861695,Placebo
6977,0m,50.3026357039295,Placebo
6970,0m,36.8867420000814,Placebo
6902,0m,45.6230749028844,Placebo
6960,0m,46.1926852029883,Placebo
6958,0m,23.3186586132276,Placebo
6942,0m,52.2289868590914,Placebo
6943,0m,62.4972652146698,Placebo
6944,0m,63.0484359741711,Placebo
6945,0m,25.6183271295693,Placebo
6946,0m,29.3189384742205,Placebo
6947,0m,39.0755829856033,Placebo
6948,0m,25.0723470869347,Placebo
6959,0m,50.2517170184007,Placebo
6949,0m,49.3487077724026,Placebo
6951,0m,61.7449416863176,Placebo
6952,0m,55.5117431317329,Placebo
6953,0m,39.543321401834,Placebo
6954,0m,65.1412631268448,Placebo
6955,0m,52.7961977100621,Placebo
6956,0m,64.3209409329837,Placebo
6957,0m,57.3912861985414,Placebo
6950,0m,55.9085087740298,Placebo
6901,0m,28.9418278448956,Placebo
6900,0m,58.1500264654868,Placebo
6899,0m,35.8017204701391,Placebo
6843,0m,34.7119988090986,Placebo
6844,0m,46.68485977835,Placebo
6845,0m,54.2536231911445,Placebo
6846,0m,50.9172057052188,Placebo
6847,0m,44.4468941622318,Placebo
6848,0m,52.5432134696751,Placebo
6849,0m,68.6448568758347,Placebo
6842,0m,68.3296374901318,Placebo
6850,0m,54.2303449631701,Placebo
6852,0m,50.7058158390887,Placebo
6853,0m,52.6038800919257,Placebo
6854,0m,46.5151468688974,Placebo
6855,0m,41.7316578458711,Placebo
6856,0m,37.6777094739788,Placebo
6857,0m,41.8890913091071,Placebo
6858,0m,48.1720572467822,Placebo
6851,0m,91.4576057286556,Placebo
6859,0m,95.1958487373505,Placebo
6841,0m,70.1811990310751,Placebo
6839,0m,37.2182741441448,Placebo
6823,0m,56.6340618929618,Placebo
6824,0m,61.0463346883831,Placebo
6825,0m,33.0574054193908,Placebo
6826,0m,41.3846858021215,Placebo
6827,0m,39.2723181550995,Placebo
6828,0m,62.2000623059734,Placebo
6829,0m,45.0409772445615,Placebo
6840,0m,33.1359816329387,Placebo
6830,0m,51.6065470443887,Placebo
6832,0m,35.3166479821244,Placebo
6833,0m,36.7738459831165,Placebo
6834,0m,44.8555536863097,Placebo
6835,0m,82.8020936478693,Placebo
6836,0m,66.6638636158683,Placebo
6837,0m,44.4186609508746,Placebo
6838,0m,47.8693012073715,Placebo
6831,0m,58.2212513643585,Placebo
6664,0m,49.0452401840066,Placebo
6860,0m,42.5092368313117,Placebo
6862,0m,44.1853505358849,Placebo
6883,0m,51.3572545833798,Placebo
6884,0m,37.1223151694135,Placebo
6885,0m,67.0569327414476,Placebo
6886,0m,80.9226123944981,Placebo
6887,0m,67.3132971162236,Placebo
6888,0m,71.0731164336089,Placebo
6889,0m,38.5469322597451,Placebo
6882,0m,77.7674007407053,Placebo
6890,0m,45.3226040039038,Placebo
6892,0m,39.8456604359128,Placebo
6893,0m,53.4041050142733,Placebo
6894,0m,44.6926184293585,Placebo
6895,0m,52.3002262525778,Placebo
6896,0m,57.7986386682831,Placebo
6897,0m,51.821684292196,Placebo
6898,0m,38.82177342221,Placebo
6891,0m,59.2046923257679,Placebo
6861,0m,93.43093229987,Placebo
6881,0m,78.9841822901559,Placebo
6879,0m,31.3951870772034,Placebo
6863,0m,57.2237420046162,Placebo
6864,0m,30.377773412957,Placebo
6865,0m,52.7479249599712,Placebo
6866,0m,77.0270883333338,Placebo
6867,0m,51.0717993719433,Placebo
6868,0m,42.446490901673,Placebo
6869,0m,40.5992552048392,Placebo
6880,0m,60.2334022794067,Placebo
6870,0m,42.0040514745465,Placebo
6872,0m,44.5689421440746,Placebo
6873,0m,36.2503156014192,Placebo
6874,0m,26.9344142282136,Placebo
6875,0m,35.8103672561903,Placebo
6876,0m,63.8643554973455,Placebo
6877,0m,60.5085034301877,Placebo
6878,0m,54.6867620354281,Placebo
6871,0m,65.8199305716291,Placebo
6978,0m,50.1420985659022,Placebo
6663,0m,35.3943965850252,Placebo
6661,0m,42.7058892009084,Placebo
6447,0m,64.0168136150496,Placebo
6448,0m,42.8574354398927,Placebo
6449,0m,53.7097949392648,Placebo
6450,0m,32.2144342285027,Placebo
6451,0m,45.937618022055,Placebo
6452,0m,25.5263508386964,Placebo
6453,0m,53.9237593400176,Placebo
6454,0m,52.765736598442,Placebo
6455,0m,51.1080717837601,Placebo
6456,0m,56.5275276681831,Placebo
6457,0m,52.9296363865542,Placebo
6458,0m,13.5743195756147,Placebo
6459,0m,22.3745418247677,Placebo
6460,0m,24.7516012968466,Placebo
6461,0m,50.6075502670913,Placebo
6446,0m,67.4702639613792,Placebo
6445,0m,27.5136997552873,Placebo
6444,0m,39.0616928453441,Placebo
6443,0m,53.9784792235373,Placebo
6427,0m,47.7151752318491,Placebo
6428,0m,63.1140936401598,Placebo
6429,0m,51.4045006852156,Placebo
6430,0m,50.4071908182965,Placebo
6431,0m,24.8987177059155,Placebo
6432,0m,30.260984416219,Placebo
6433,0m,40.0493963023048,Placebo
6462,0m,35.8233859221899,Placebo
6434,0m,28.2974280154031,Placebo
6436,0m,32.2679198535897,Placebo
6437,0m,26.5845241127478,Placebo
6438,0m,46.6790537181251,Placebo
6439,0m,31.8262380604894,Placebo
6440,0m,29.6824848231014,Placebo
6441,0m,24.9482509410314,Placebo
6442,0m,46.5708312996011,Placebo
6435,0m,34.6253775020616,Placebo
6463,0m,26.073269139608,Placebo
6464,0m,61.4612194895854,Placebo
6465,0m,31.1353198091445,Placebo
6486,0m,40.9319300589488,Placebo
6487,0m,47.4686444154719,Placebo
6488,0m,52.9575233795076,Placebo
6489,0m,59.866755894077,Placebo
6490,0m,79.1850449662147,Placebo
6491,0m,46.5556502426305,Placebo
6492,0m,59.5965164152315,Placebo
6485,0m,53.0635849765421,Placebo
6493,0m,51.6954976606012,Placebo
6495,0m,45.0912861865371,Placebo
6496,0m,49.8297441067904,Placebo
6497,0m,76.5354084839242,Placebo
6498,0m,50.3955633177572,Placebo
6499,0m,45.9563207770078,Placebo
6500,0m,56.617969917717,Placebo
6501,0m,37.663159476066,Placebo
6494,0m,59.8383309011511,Placebo
6426,0m,35.8375024596299,Placebo
6484,0m,33.5730898073403,Placebo
6482,0m,57.8864024080074,Placebo
6466,0m,59.7079635747296,Placebo
6467,0m,47.1966522627168,Placebo
6468,0m,27.3233602658001,Placebo
6469,0m,65.7789832951255,Placebo
6470,0m,42.5178383905439,Placebo
6471,0m,47.2856824301418,Placebo
6472,0m,39.5475487814401,Placebo
6483,0m,46.7358318415197,Placebo
6473,0m,43.2088115801275,Placebo
6475,0m,43.9809565036706,Placebo
6476,0m,48.0050449666642,Placebo
6477,0m,43.5064812103775,Placebo
6478,0m,12.3149207889997,Placebo
6479,0m,57.3388731407794,Placebo
6480,0m,58.1471006793658,Placebo
6481,0m,57.0187544385762,Placebo
6474,0m,45.4431201756882,Placebo
6502,0m,31.5836722312193,Placebo
6425,0m,37.4290239893309,Placebo
6423,0m,58.7430013318857,Placebo
6368,0m,47.1789378440737,Placebo
6369,0m,30.8955627176211,Placebo
6370,0m,37.7908835706075,Placebo
6371,0m,26.1609177122475,Placebo
6372,0m,31.1302552076077,Placebo
6373,0m,38.7234344221938,Placebo
6374,0m,18.5881586177834,Placebo
6375,0m,27.4053580456174,Placebo
6376,0m,34.4891618632981,Placebo
6377,0m,71.8268846726592,Placebo
6378,0m,38.1548348110269,Placebo
6379,0m,37.0710086132244,Placebo
6380,0m,25.5337051740349,Placebo
6381,0m,32.686366029556,Placebo
6382,0m,29.1443337298036,Placebo
6367,0m,36.3891441668483,Placebo
6366,0m,48.6867844848657,Placebo
6365,0m,38.8172595518372,Placebo
6364,0m,36.1651570567411,Placebo
6348,0m,28.1039149620871,Placebo
6349,0m,26.5526684853708,Placebo
6350,0m,39.6016337663027,Placebo
6351,0m,39.2954042673243,Placebo
6352,0m,23.3981671850706,Placebo
6353,0m,55.6479461058439,Placebo
6354,0m,31.6550772230674,Placebo
6383,0m,49.525022816195,Placebo
6355,0m,30.8393609977369,Placebo
6357,0m,40.3708163860447,Placebo
6358,0m,25.5016641203938,Placebo
6359,0m,27.0370912157499,Placebo
6360,0m,27.0106874360567,Placebo
6361,0m,26.9766043235571,Placebo
6362,0m,39.3483281176608,Placebo
6363,0m,31.7458437189112,Placebo
6356,0m,55.0971289625778,Placebo
6384,0m,57.1282507409289,Placebo
6385,0m,24.9256045277671,Placebo
6386,0m,34.7288348104333,Placebo
6407,0m,36.4721629483672,Placebo
6408,0m,66.4056343767202,Placebo
6409,0m,37.5313637544211,Placebo
6410,0m,18.3521013785864,Placebo
6411,0m,32.4760165615303,Placebo
6412,0m,32.4541416564897,Placebo
6413,0m,53.7055757144313,Placebo
6406,0m,31.6603569002861,Placebo
6414,0m,27.2860392946246,Placebo
6416,0m,30.3100035103018,Placebo
6417,0m,33.0482670702732,Placebo
6418,0m,52.8112511666572,Placebo
6419,0m,36.7278651302315,Placebo
6420,0m,34.5716251260464,Placebo
6421,0m,36.2031799645066,Placebo
6422,0m,38.7589608259267,Placebo
6415,0m,37.3038821228533,Placebo
6424,0m,63.7577238369352,Placebo
6405,0m,38.0485035939213,Placebo
6403,0m,78.820681305766,Placebo
6387,0m,32.6791929243223,Placebo
6388,0m,31.1568471171225,Placebo
6389,0m,28.5884430720463,Placebo
6390,0m,32.8612784685134,Placebo
6391,0m,52.2552639381334,Placebo
6392,0m,40.0254614587798,Placebo
6393,0m,78.4366874262354,Placebo
6404,0m,21.4626517325067,Placebo
6394,0m,32.8003053020874,Placebo
6396,0m,32.3619978755782,Placebo
6397,0m,23.0636221777701,Placebo
6398,0m,31.3837349465825,Placebo
6399,0m,35.8115906087484,Placebo
6400,0m,25.925861619669,Placebo
6401,0m,78.1906417144831,Placebo
6402,0m,25.5910262462864,Placebo
6395,0m,25.0106538553185,Placebo
6503,0m,33.6778956870343,Placebo
6504,0m,52.5146205963132,Placebo
6505,0m,54.7890673379823,Placebo
6606,0m,53.4614954592587,Placebo
6607,0m,47.4866360832323,Placebo
6608,0m,34.8809654184426,Placebo
6609,0m,31.3750076323248,Placebo
6610,0m,62.9116012377294,Placebo
6611,0m,56.561582464524,Placebo
6612,0m,35.7852560165759,Placebo
6613,0m,48.6541880207723,Placebo
6614,0m,51.0018830683678,Placebo
6615,0m,47.3363594534158,Placebo
6616,0m,43.2223872515651,Placebo
6617,0m,54.3151008150119,Placebo
6618,0m,59.4633844142207,Placebo
6619,0m,62.1156564231663,Placebo
6620,0m,81.4119646690764,Placebo
6605,0m,62.5517074528139,Placebo
6604,0m,69.0977154261889,Placebo
6603,0m,41.46655530188,Placebo
6602,0m,31.1935205282032,Placebo
6586,0m,41.3706187622944,Placebo
6587,0m,51.0069784754954,Placebo
6588,0m,42.9318165431553,Placebo
6589,0m,46.6637778482594,Placebo
6590,0m,45.9299703083639,Placebo
6591,0m,38.0094578159784,Placebo
6592,0m,54.3904938047975,Placebo
6621,0m,49.7586820170288,Placebo
6593,0m,52.3404154548306,Placebo
6595,0m,37.5728427461165,Placebo
6596,0m,41.3953592128488,Placebo
6597,0m,53.8920706325924,Placebo
6598,0m,39.8987486529543,Placebo
6599,0m,46.3645790234971,Placebo
6600,0m,51.9676419450164,Placebo
6601,0m,36.3625300855106,Placebo
6594,0m,28.5622398648933,Placebo
6622,0m,49.6763083350706,Placebo
6623,0m,33.0287651630991,Placebo
6624,0m,37.4887544508031,Placebo
6645,0m,54.7333669524529,Placebo
6646,0m,55.7341616493756,Placebo
6647,0m,52.4104258015199,Placebo
6648,0m,21.470343399296,Placebo
6649,0m,51.2938438684301,Placebo
6650,0m,72.3319576120584,Placebo
6651,0m,69.0535710795815,Placebo
6644,0m,43.3519766587938,Placebo
6652,0m,49.7181525771253,Placebo
6654,0m,66.3850432666838,Placebo
6655,0m,71.1732489143688,Placebo
6656,0m,64.5430818438853,Placebo
6657,0m,61.5126801086343,Placebo
6658,0m,31.8235625117498,Placebo
6659,0m,45.6800017575566,Placebo
6660,0m,56.0957027722276,Placebo
6653,0m,41.1269272807574,Placebo
6585,0m,39.375334919894,Placebo
6643,0m,29.2514672153905,Placebo
6641,0m,41.607855504545,Placebo
6625,0m,31.7157687024924,Placebo
6626,0m,35.229870857678,Placebo
6627,0m,42.6453541712179,Placebo
6628,0m,85.3499562068972,Placebo
6629,0m,39.0929746391508,Placebo
6630,0m,85.0951073427137,Placebo
6631,0m,41.3385121358811,Placebo
6642,0m,41.42603828773,Placebo
6632,0m,45.7847351715517,Placebo
6634,0m,50.3804304698523,Placebo
6635,0m,66.9526646059281,Placebo
6636,0m,37.9086592012388,Placebo
6637,0m,40.1979410047352,Placebo
6638,0m,27.0475631491341,Placebo
6639,0m,37.7473437281361,Placebo
6640,0m,66.2460577504732,Placebo
6633,0m,27.810415222321,Placebo
6584,0m,61.0253961449189,Placebo
6583,0m,54.4678528415524,Placebo
6582,0m,43.6441605881655,Placebo
6526,0m,17.8353158022176,Placebo
6527,0m,29.6422678412415,Placebo
6528,0m,53.3716286799533,Placebo
6529,0m,53.169051562602,Placebo
6530,0m,58.7513603206107,Placebo
6531,0m,58.6458217971616,Placebo
6532,0m,46.0163238615524,Placebo
6525,0m,54.7265277749628,Placebo
6533,0m,41.8809160159974,Placebo
6535,0m,46.6465402332542,Placebo
6536,0m,66.7146838451346,Placebo
6537,0m,61.3646634618128,Placebo
6538,0m,14.6390798951564,Placebo
6539,0m,49.644153697563,Placebo
6540,0m,54.0093056947048,Placebo
6541,0m,66.6578154250785,Placebo
6534,0m,61.3738870321822,Placebo
6542,0m,54.9440935269967,Placebo
6524,0m,49.0019261686146,Placebo
6522,0m,54.9715343659262,Placebo
6506,0m,82.7441942365222,Placebo
6507,0m,28.1495119690279,Placebo
6508,0m,44.5162273598566,Placebo
6509,0m,54.3165702797698,Placebo
6510,0m,30.4914592794517,Placebo
6511,0m,45.7650571409826,Placebo
6512,0m,59.7012677378439,Placebo
6523,0m,40.5151102497448,Placebo
6513,0m,34.152508164147,Placebo
6515,0m,37.5867596742309,Placebo
6516,0m,83.4370244568906,Placebo
6517,0m,46.5004187467504,Placebo
6518,0m,48.855691834717,Placebo
6519,0m,53.3279703966647,Placebo
6520,0m,24.0161118255416,Placebo
6521,0m,73.1204213759629,Placebo
6514,0m,76.0337310151841,Placebo
6662,0m,51.3925535714054,Placebo
6543,0m,60.0459737698552,Placebo
6545,0m,46.7897586142807,Placebo
6566,0m,47.2690351820655,Placebo
6567,0m,44.882255353004,Placebo
6568,0m,55.7862753208386,Placebo
6569,0m,61.5524554554161,Placebo
6570,0m,76.5596996080538,Placebo
6571,0m,62.8019537756002,Placebo
6572,0m,53.4144535656386,Placebo
6565,0m,24.2231491107369,Placebo
6573,0m,43.9071471352067,Placebo
6575,0m,46.1574515315069,Placebo
6576,0m,39.1865319552674,Placebo
6577,0m,55.4947143567307,Placebo
6578,0m,25.8854400834431,Placebo
6579,0m,43.5185686144433,Placebo
6580,0m,67.3064915676019,Placebo
6581,0m,47.5036743244892,Placebo
6574,0m,50.560799820683,Placebo
6544,0m,49.9056356067271,Placebo
6564,0m,46.5295171444264,Placebo
6562,0m,34.3219498583825,Placebo
6546,0m,45.7319763661839,Placebo
6547,0m,50.2265350312714,Placebo
6548,0m,17.054759520631,Placebo
6549,0m,40.5455830078495,Placebo
6550,0m,41.5576256014002,Placebo
6551,0m,47.8874104090567,Placebo
6552,0m,37.633375928855,Placebo
6563,0m,44.7662562455246,Placebo
6553,0m,25.3306983436437,Placebo
6555,0m,47.2927148428036,Placebo
6556,0m,29.7503221377509,Placebo
6557,0m,51.1682189541723,Placebo
6558,0m,49.7132089150847,Placebo
6559,0m,46.9994109192466,Placebo
6560,0m,32.734223804765,Placebo
6561,0m,71.8513449730508,Placebo
6554,0m,42.2423515563818,Placebo
6979,0m,41.6394279846117,Placebo
6980,0m,27.5388481349988,Placebo
6981,0m,51.2664742951228,Placebo
7399,0m,44.6449987809079,Placebo
7400,0m,54.1646377772739,Placebo
7401,0m,35.7140747451365,Placebo
7402,0m,40.8045639640798,Placebo
7403,0m,52.8787612565492,Placebo
7404,0m,45.3211431363895,Placebo
7405,0m,33.7716643139474,Placebo
7406,0m,60.1753536940003,Placebo
7407,0m,34.0439720044539,Placebo
7408,0m,47.9348570416385,Placebo
7409,0m,58.3339467420739,Placebo
7410,0m,49.5656092920494,Placebo
7411,0m,29.0151077143493,Placebo
7412,0m,33.5526807133028,Placebo
7413,0m,31.6488148018713,Placebo
7398,0m,55.7059567125489,Placebo
7397,0m,56.3365951056575,Placebo
7396,0m,73.4519308433563,Placebo
7395,0m,50.8812651132908,Placebo
7379,0m,33.7646356262107,Placebo
7380,0m,46.1162616154733,Placebo
7381,0m,49.5356473947068,Placebo
7382,0m,33.1415006274112,Placebo
7383,0m,47.0847206260942,Placebo
7384,0m,35.2869243777116,Placebo
7385,0m,44.5161634125468,Placebo
7414,0m,38.1066385161819,Placebo
7386,0m,38.7705742762365,Placebo
7388,0m,27.5671567173096,Placebo
7389,0m,30.7741096674453,Placebo
7390,0m,50.0279107186206,Placebo
7391,0m,39.7897600026507,Placebo
7392,0m,44.5200466201992,Placebo
7393,0m,37.1141751601339,Placebo
7394,0m,52.0863078918662,Placebo
7387,0m,69.7435583542259,Placebo
7415,0m,47.7545721283406,Placebo
7416,0m,38.9662224099279,Placebo
7417,0m,47.9284561604157,Placebo
7438,0m,26.4660103330892,Placebo
7439,0m,37.0198080189307,Placebo
7440,0m,34.7955364235673,Placebo
7441,0m,42.7543891156919,Placebo
7442,0m,39.8217209268583,Placebo
7443,0m,46.7492881243461,Placebo
7444,0m,58.2446788043605,Placebo
7437,0m,52.1842554305076,Placebo
7445,0m,43.486434045116,Placebo
7447,0m,48.5239647691814,Placebo
7448,0m,30.3458311162297,Placebo
7449,0m,35.7166488289789,Placebo
7450,0m,35.8551848617982,Placebo
7451,0m,42.2861017406538,Placebo
7452,0m,36.4152848655714,Placebo
7453,0m,34.8310089100472,Placebo
7446,0m,78.07934471323,Placebo
7378,0m,56.5466927775304,Placebo
7436,0m,53.9673121415414,Placebo
7434,0m,38.8151653273981,Placebo
7418,0m,53.4679215856875,Placebo
7419,0m,53.0673749765697,Placebo
7420,0m,40.6446323868705,Placebo
7421,0m,57.370341365401,Placebo
7422,0m,37.8063659232175,Placebo
7423,0m,40.4396460837248,Placebo
7424,0m,38.908263565215,Placebo
7435,0m,40.1062152955818,Placebo
7425,0m,30.7283803928237,Placebo
7427,0m,28.0506548035023,Placebo
7428,0m,32.1516789956188,Placebo
7429,0m,34.6407541522734,Placebo
7430,0m,72.9462589127438,Placebo
7431,0m,47.6908789894142,Placebo
7432,0m,38.0546269621396,Placebo
7433,0m,35.5757260592748,Placebo
7426,0m,43.9261439888431,Placebo
7454,0m,80.5479278285787,Placebo
7377,0m,31.9239247756137,Placebo
7375,0m,31.6154530790928,Placebo
7320,0m,44.7891046672504,Placebo
7321,0m,38.6741812727975,Placebo
7322,0m,45.6663230577064,Placebo
7323,0m,63.1074644803451,Placebo
7324,0m,51.2263081686957,Placebo
7325,0m,85.5482376943049,Placebo
7326,0m,44.4915581974287,Placebo
7327,0m,37.2950386382831,Placebo
7328,0m,40.0237951784072,Placebo
7329,0m,33.071265400201,Placebo
7330,0m,32.3558505032567,Placebo
7331,0m,38.7409544882773,Placebo
7332,0m,38.5569772463377,Placebo
7333,0m,87.6576493226363,Placebo
7334,0m,37.5467546802082,Placebo
7319,0m,41.041975873402,Placebo
7318,0m,48.0553008691927,Placebo
7317,0m,33.5143641909328,Placebo
7316,0m,61.8115576376171,Placebo
7300,0m,47.2007528742832,Placebo
7301,0m,35.5926815598244,Placebo
7302,0m,51.6388219377153,Placebo
7303,0m,38.5198306013036,Placebo
7304,0m,45.8242750533184,Placebo
7305,0m,51.2800394006732,Placebo
