"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"98","ASV_767","visit","Week 48",0.0128054547915317,0.0110157262263004,0.246000209347908,"visitWeek 48",0.424909452510022,292,5
"99","ASV_817","visit","Week 48",-0.0106705775185308,0.00915910619073662,0.24496672922565,"visitWeek 48",0.424909452510022,292,6
"100","ASV_286","visit","Week 48",0.0110736545722388,0.00979457839467075,0.259161764855839,"visitWeek 48",0.443166617903485,292,4
"101","Campylobacter","visit","Week 48",0.0976646618163181,0.0876796022973926,0.266252492332797,"visitWeek 48",0.446364472440277,292,235
"102","Johnsonella","visit","Week 48",-0.040359076137653,0.0361088458449123,0.264617627600297,"visitWeek 48",0.446364472440277,292,24
"103","Alloscardovia","visit","Week 48",-0.0103564751708483,0.00965114736743045,0.284126317706689,"visitWeek 48",0.471704857551881,292,3
"104","Pantoea","visit","Week 48",-0.0111169024596895,0.0108555398283828,0.306652649812969,"visitWeek 48",0.504207722288631,292,3
"105","Escherichia.Shigella","visit","Week 48",-0.0187336773468374,0.0186032518970865,0.314769021278993,"visitWeek 48",0.51262383465436,292,3
"106","Actinobacillus","visit","Week 48",-0.0796188602048531,0.0816044544349911,0.330042132791896,"visitWeek 48",0.532426459503908,292,132
"107","Prevotella","visit","Week 48",0.0734923552721565,0.0816340514734674,0.368725722660291,"visitWeek 48",0.549795556996136,292,284
"108","Conchiformibius","visit","Week 48",0.0370594782053492,0.0408423163364489,0.364959538683367,"visitWeek 48",0.549795556996136,292,46
"109","Cardiobacterium","visit","Week 48",0.0484031084120375,0.0537212997882443,0.368333808021169,"visitWeek 48",0.549795556996136,292,58
"110","Dialister","visit","Week 48",-0.0182414175401475,0.020305524286415,0.369745550026641,"visitWeek 48",0.549795556996136,292,15
"111","Hyphomicrobium","visit","Week 48",0.0158882199616092,0.0172026131674906,0.356465870025962,"visitWeek 48",0.549795556996136,292,7
"112","F0332","visit","Week 48",-0.0324483255618968,0.0350597056614208,0.355466983381254,"visitWeek 48",0.549795556996136,292,20
"113","ASV_422","visit","Week 48",-0.00565458113593358,0.00624088281752482,0.365659081189228,"visitWeek 48",0.549795556996136,292,3
"114","ASV_934","visit","Week 48",-0.010613960418116,0.0115807083065147,0.360155315890528,"visitWeek 48",0.549795556996136,292,4
"115","ASV_1230","visit","Week 48",0.00519431474513143,0.00552162998018237,0.347630642152258,"visitWeek 48",0.549795556996136,292,3
"116","Selenomonas","visit","Week 48",-0.0576350801912172,0.0650394764662775,0.376268052098687,"visitWeek 48",0.554671007835133,292,57
"117","ASV_1004","visit","Week 48",-0.00398201834619726,0.00481254277308897,0.408676538055692,"visitWeek 48",0.597296478696781,292,3
"118","ASV_428","visit","Week 48",0.00923299920015447,0.011481499239497,0.421961436345131,"visitWeek 48",0.611486488262859,292,2
"119","Bergeyella","visit","Week 48",-0.0733562406415745,0.0940376945177459,0.435984272344139,"visitWeek 48",0.626498408158385,292,143
"120","ASV_529","visit","Week 48",0.00731550485793725,0.00960135371729632,0.446724378998481,"visitWeek 48",0.636582240072836,292,2
"121","Mycoplasma","visit","Week 48",0.0458252626069251,0.0609634035098308,0.452850245581848,"visitWeek 48",0.63930446143192,292,50
"122","ASV_586","visit","Week 48",-0.0067631347027921,0.0090626466811268,0.456111954939732,"visitWeek 48",0.63930446143192,292,2
"123","ASV_120","visit","Week 48",-0.0113497465143964,0.0162853162979929,0.486404074262785,"visitWeek 48",0.672957175020275,292,11
"124","ASV_409","visit","Week 48",0.0200582727324666,0.0288860957163776,0.487992337441603,"visitWeek 48",0.672957175020275,292,17
"125","ASV_260","visit","Week 48",0.0127143879932397,0.0186802863269808,0.496647853722876,"visitWeek 48",0.674022087195332,292,11
"126","ASV_860","visit","Week 48",-0.00459012242645389,0.00671039514128646,0.494501427597511,"visitWeek 48",0.674022087195332,292,5
"127","ASV_596","visit","Week 48",-0.00734422209698959,0.0117470785329607,0.53233431127651,"visitWeek 48",0.716765096285694,292,4
"128","ASV_1504","visit","Week 48",-0.00250329062907187,0.00419855561494085,0.5514889374218,"visitWeek 48",0.736754752336936,292,3
"129","Rodentibacter","visit","Week 48",-0.00534038776319507,0.00907695637520533,0.556758232931037,"visitWeek 48",0.738028355280677,292,7
"130","Pseudoramibacter","visit","Week 48",0.00277169090952501,0.00525493418524463,0.598287599696854,"visitWeek 48",0.786978304216631,292,2
"131","Neisseria","visit","Week 48",0.0309646259421196,0.0645904897053585,0.632016014220586,"visitWeek 48",0.798052377745062,292,288
"132","Butyrivibrio","visit","Week 48",0.0188903516989025,0.0397179226342474,0.634708323820634,"visitWeek 48",0.798052377745062,292,33
"133","Leuconostoc","visit","Week 48",-0.00888062886389158,0.0181355659170275,0.624730368613572,"visitWeek 48",0.798052377745062,292,3
"134","ASV_613","visit","Week 48",0.00233546108692252,0.00485670268658285,0.630968781911745,"visitWeek 48",0.798052377745062,292,2
"135","ASV_644","visit","Week 48",0.00550043581457018,0.0110719932361972,0.619714782784017,"visitWeek 48",0.798052377745062,292,6
"136","Olsenella","visit","Week 48",-0.00303423434262115,0.00615192586061195,0.622232550236381,"visitWeek 48",0.798052377745062,292,4
"137","ASV_761","visit","Week 48",-0.00616360004095338,0.0132820419099281,0.64295637749497,"visitWeek 48",0.80252219380759,292,3
"138","Kingella","visit","Week 48",-0.0207227217010329,0.0465579416872757,0.656582915191924,"visitWeek 48",0.813591873172601,292,42
"139","Anaeroglobus","visit","Week 48",-0.0088813296049763,0.0211475068618132,0.674817962741995,"visitWeek 48",0.830171738337274,292,8
"140","ASV_1121","visit","Week 48",-0.00536362108255335,0.0131776846724634,0.684291329270681,"visitWeek 48",0.835812980752046,292,6
"141","ASV_329","visit","Week 48",-0.00537600117473609,0.0137005585796801,0.695056208801094,"visitWeek 48",0.842940508546008,292,5
"142","Tropheryma","visit","Week 48",0.0114602173392133,0.0304067098138944,0.706525306202191,"visitWeek 48",0.85081568563785,292,10
"143","ASV_239","visit","Week 48",-0.00991031724991053,0.0287374774643091,0.730451929712095,"visitWeek 48",0.873477482382995,292,23
"144","ASV_1234","visit","Week 48",0.001295959649947,0.00394031766760982,0.742470738469281,"visitWeek 48",0.881684001932271,292,2
"145","ASV_203","visit","Week 48",0.00639964714608585,0.0203867387365447,0.753813368362635,"visitWeek 48",0.888979903379383,292,10
"146","ASV_68","visit","Week 48",-0.0132943882775591,0.043916401701849,0.762320012843634,"visitWeek 48",0.892854261618229,292,51
"147","ASV_1867","visit","Week 48",-0.00106677179939279,0.00374693105989302,0.776072993987615,"visitWeek 48",0.902778788924369,292,2
"148","Enterococcus","visit","Week 48",0.00538198956994797,0.0203457823194716,0.791562491042645,"visitWeek 48",0.908437489720083,292,4
"149","ASV_1235","visit","Week 48",-0.00188582814307819,0.00712630538234057,0.791483140732235,"visitWeek 48",0.908437489720083,292,3
"150","Centipeda","visit","Week 48",-0.00669017486691513,0.0262803851294392,0.799236323456984,"visitWeek 48",0.911129408740962,292,10
"151","ASV_283","visit","Week 48",-0.0071802301332988,0.0299453597431115,0.81067196881086,"visitWeek 48",0.916771647864144,292,18
"152","ASV_591","visit","Week 48",0.000832703228252838,0.0035538228331905,0.814908131434795,"visitWeek 48",0.916771647864144,292,2
"153","ASV_52","visit","Week 48",0.0128642573026169,0.0590113022797614,0.827585152871641,"visitWeek 48",0.92494811203301,292,114
"154","Dolosigranulum","visit","Week 48",0.0100047608715348,0.0510476523043631,0.844756304775994,"visitWeek 48",0.932340144944806,292,18
"155","Delftia","visit","Week 48",-0.00190908068486423,0.0097628961453554,0.845103640154648,"visitWeek 48",0.932340144944806,292,4
"156","ASV_653","visit","Week 48",0.00208491746495578,0.0138240623936778,0.880224136487699,"visitWeek 48",0.96486107268844,292,4
"157","ASV_543","visit","Week 48",-0.000405643199553466,0.00321554686464502,0.899700120493971,"visitWeek 48",0.973726079775121,292,2
"158","ASV_854","visit","Week 48",0.0016184342376175,0.0122166590246082,0.894698373731882,"visitWeek 48",0.973726079775121,292,5
"159","Porphyromonas","visit","Week 48",-0.00498657803591151,0.0838099537129059,0.952595930349747,"visitWeek 48",0.976417230329303,292,276
"160","Leptotrichia","visit","Week 48",-0.00709970975200018,0.101983786213937,0.944547229908118,"visitWeek 48",0.976417230329303,292,254
"161","Corynebacterium","visit","Week 48",0.0057651564134256,0.0843155984042596,0.945533512080456,"visitWeek 48",0.976417230329303,292,112
"162","Lachnoanaerobaculum","visit","Week 48",-0.0074064742659086,0.0795495705704888,0.92588431885963,"visitWeek 48",0.976417230329303,292,181
"163","Catonella","visit","Week 48",0.00590210914952994,0.0627601389313365,0.925140479281254,"visitWeek 48",0.976417230329303,292,88
"164","Staphylococcus","visit","Week 48",0.0007724256196321,0.0132569368910036,0.953577061198793,"visitWeek 48",0.976417230329303,292,3
"165","ASV_472","visit","Week 48",0.00174466421460395,0.0162763498664445,0.914712254138804,"visitWeek 48",0.976417230329303,292,7
"166","ASV_561","visit","Week 48",-0.000573585636378139,0.0066584869853067,0.931411757747628,"visitWeek 48",0.976417230329303,292,3
"167","Lactobacillus","visit","Week 48",-0.00222269940389162,0.0211991637539483,0.916568546070434,"visitWeek 48",0.976417230329303,292,9
"168","ASV_182","visit","Week 48",-0.00170567875971259,0.0335703182847945,0.959512591332385,"visitWeek 48",0.976646744749035,292,22
"169","ASV_525","visit","Week 48",0.000535783812698684,0.0124629387889327,0.965738957113312,"visitWeek 48",0.977167820511102,292,4
"170","Alysiella","visit","Week 48",0.000432528153129757,0.0174983939866977,0.980296767361646,"visitWeek 48",0.986063218934361,292,8
"171","Sphingopyxis","visit","Week 48",7.16558675919647e-05,0.0119569717832144,0.995222577877522,"visitWeek 48",0.995222577877522,292,5
