feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Prevotellaceae_YAB2003_group	visit	Week 72	0.104444680108033	0.110766361001627	224	2	0.346742842052236	0.736110272444666
ASV_461	visit	Week 72	-0.0735837843746072	0.0795410367520956	224	11	0.355915969613328	0.743236289486655
ASV_644	visit	Week 72	0.0435188461972242	0.047984381628618	224	5	0.36542308857768	0.752030124319284
Actinobacillus	visit	Week 72	0.577575583369696	0.64527673865526	224	124	0.371712705150789	0.752056680332582
ASV_52	visit	Week 72	-0.255805631222846	0.291614993155276	224	79	0.38132451397145	0.752056680332582
ASV_112	visit	Week 72	0.155363891889501	0.175589629081053	224	17	0.377215098968733	0.752056680332582
Rodentibacter	visit	Week 72	-0.0602608580442645	0.0695007440436884	224	4	0.386848932283549	0.752500662798136
ASV_422	visit	Week 72	-0.0516925175982194	0.0626824811652662	224	7	0.410442750346946	0.787606358773869
Haemophilus	visit	Week 72	0.790400416962483	0.982936729895436	224	221	0.422187123799856	0.799340954394394
ASV_62	visit	Week 72	-0.21107769066209	0.268897905416894	224	105	0.433306072999475	0.800351277863341
Parvimonas	visit	Week 72	0.1408989877995	0.179764102309721	224	28	0.433993298559699	0.800351277863341
ASV_239	visit	Week 72	-0.0874350006935742	0.114714107872892	224	15	0.446750157137621	0.813314388635157
ASV_212	visit	Week 72	-0.072710848306834	0.0988470923067883	224	3	0.462757210125146	0.821505435353569
ASV_817	visit	Week 72	-0.0323354187079695	0.0439647048823456	224	3	0.462819963579476	0.821505435353569
Atopobium	visit	Week 72	-0.0977781474789266	0.139181310794581	224	41	0.483088696996695	0.83656823138452
ASV_331	visit	Week 72	-0.0614269956263509	0.0863729174266137	224	15	0.47771707958281	0.83656823138452
ASV_561	visit	Week 72	0.0436259367935261	0.0634639404340158	224	5	0.492540036673069	0.8426588579226
ASV_214	visit	Week 72	0.055843750672307	0.0891028976371825	224	5	0.531478048893397	0.867469918883476
ASV_409	visit	Week 72	-0.0432367426350283	0.0662417743660361	224	7	0.514617856964639	0.867469918883476
Amnipila	visit	Week 72	0.0413649565248332	0.0649343749722593	224	7	0.524763552910111	0.867469918883476
Alysiella	visit	Week 72	0.0541899260646288	0.0864430933863401	224	6	0.531378403056728	0.867469918883476
Gemella	visit	Week 72	-0.103675452908215	0.181135048275582	224	209	0.567653550618461	0.881002261355054
Granulicatella	visit	Week 72	-0.345018202112625	0.571417010010408	224	213	0.54659702977041	0.881002261355054
Solobacterium	visit	Week 72	0.11509038413359	0.195014264624253	224	83	0.55568098978546	0.881002261355054
Lentimicrobium	visit	Week 72	-0.0699310041576284	0.122149673129255	224	17	0.567560862429013	0.881002261355054
ASV_1884	visit	Week 72	0.0175076314496371	0.0308378072897017	224	2	0.570790197497641	0.881002261355054
Peptostreptococcus	visit	Week 72	0.103448967219863	0.186657713218493	224	87	0.579987867090309	0.88557287233144
Aggregatibacter	visit	Week 72	-0.181519288401884	0.353276928141604	224	148	0.607891770650172	0.902360627147726
Tropheryma	visit	Week 72	0.0765093652795266	0.155920699425023	224	17	0.624127499823018	0.902360627147726
ASV_260	visit	Week 72	-0.0482647018020043	0.0997925026210736	224	8	0.629110578081865	0.902360627147726
Filifactor	visit	Week 72	-0.0620714674618062	0.128290907116827	224	30	0.628980791659426	0.902360627147726
Fretibacterium	visit	Week 72	0.0328976411256941	0.0649538937649523	224	11	0.613024592075546	0.902360627147726
Roseburia	visit	Week 72	-0.019167108424334	0.0372426077180894	224	3	0.607305853809615	0.902360627147726
Abiotrophia	visit	Week 72	-0.0779211873038275	0.168351051625374	224	40	0.64392567315289	0.914374455877104
Comamonas	visit	Week 72	0.0514958565992772	0.11399725189811	224	18	0.651905286504467	0.916540105778558
Campylobacter	visit	Week 72	0.12715837455115	0.336369467772212	224	145	0.705768137744752	0.921700587494304
Oceanivirga	visit	Week 72	-0.0536848412242349	0.140844132866607	224	18	0.7034454116044	0.921700587494304
Candidatus_Saccharimonas	visit	Week 72	0.0419840927688081	0.1120469116691	224	30	0.708240518974047	0.921700587494304
Cardiobacterium	visit	Week 72	0.0405948527678333	0.107366591480257	224	20	0.705720736480304	0.921700587494304
Peptococcus	visit	Week 72	-0.0378228233668337	0.101897716935209	224	31	0.710854316600483	0.921700587494304
Sneathia	visit	Week 72	0.0245465028031378	0.066890275279297	224	2	0.7139934128477	0.921700587494304
Defluviitaleaceae_UCG.011	visit	Week 72	-0.0338339002345303	0.0868277529454727	224	16	0.697156447186098	0.921700587494304
ASV_1121	visit	Week 72	0.015028776658581	0.0357256065254355	224	2	0.67440125040889	0.921700587494304
ASV_1770	visit	Week 72	0.0138874072700999	0.032244618378414	224	2	0.667112262937718	0.921700587494304
Kingella	visit	Week 72	0.0591617279563876	0.170883788678715	224	12	0.729512567679225	0.933250311805856
ASV_126	visit	Week 72	-0.0206102062682963	0.0653038495569066	224	2	0.752599010492033	0.954188031159541
Catonella	visit	Week 72	0.0596888074447692	0.198956015898797	224	43	0.764450204366974	0.960636540000976
ASV_163	visit	Week 72	0.0319948117236431	0.117607755190556	224	14	0.785838887202675	0.964735232676879
ASV_203	visit	Week 72	0.0203738328066032	0.0832066888101484	224	6	0.806792474926504	0.964735232676879
Shuttleworthia	visit	Week 72	0.011058204051483	0.045566517812508	224	4	0.808475300623581	0.964735232676879
ASV_591	visit	Week 72	0.013008478048553	0.0476478592644806	224	2	0.785097131277152	0.964735232676879
ASV_821	visit	Week 72	0.0138575956516578	0.0539705342586774	224	4	0.797600115507806	0.964735232676879
ASV_1325	visit	Week 72	-0.00862397035453304	0.0323367634213734	224	3	0.789953531094838	0.964735232676879
Neisseria	visit	Week 72	-0.282289642516839	1.36274820871344	224	204	0.836084686723255	0.978783542353184
ASV_339	visit	Week 72	0.0131816643474173	0.0648688059992665	224	3	0.839160950597971	0.978783542353184
ASV_709	visit	Week 72	-0.0109184361207524	0.0543358414921524	224	2	0.840926705402032	0.978783542353184
Leptotrichia	visit	Week 72	0.152385772066823	0.813496987895309	224	45	0.851579370324535	0.983124151106374
Actinomyces	visit	Week 72	-0.0661696715665067	0.55292307710944	224	150	0.90485083540045	0.988009836371918
Bergeyella	visit	Week 72	-0.0464357800795138	0.282544872061545	224	73	0.869606468851192	0.988009836371918
Treponema	visit	Week 72	-0.100362726478663	0.685364494431992	224	10	0.883709301592256	0.988009836371918
ASV_216	visit	Week 72	-0.0092046467746205	0.136412223135457	224	21	0.94626294187733	0.988009836371918
ASV_242	visit	Week 72	0.00649362679571545	0.0713982901584304	224	4	0.927614860165989	0.988009836371918
ASV_307	visit	Week 72	0.00685680306566902	0.0985508310783673	224	13	0.94459352476963	0.988009836371918
ASV_329	visit	Week 72	0.00785555944361016	0.073964339308266	224	4	0.915513715856715	0.988009836371918
Peptoanaerobacter	visit	Week 72	-0.00859685567494631	0.0721812969201467	224	10	0.905303140651708	0.988009836371918
ASV_485	visit	Week 72	0.00848773655797179	0.0612952341926619	224	8	0.889992110705187	0.988009836371918
ASV_508	visit	Week 72	-0.00993406510177628	0.0646659124816535	224	5	0.878047849300524	0.988009836371918
ASV_844	visit	Week 72	0.00245049793561716	0.0328928321560023	224	2	0.94068006402496	0.988009836371918
Lactobacillus	visit	Week 72	0.0118802583517669	0.134453312215221	224	7	0.929670422560659	0.988009836371918
Acinetobacter	visit	Week 72	0.00321400401673915	0.0448913937367511	224	2	0.942988593413985	0.988009836371918
Family_XIII_UCG.001	visit	Week 72	-0.00227548475583044	0.0439965323619872	224	6	0.958798595490364	0.993791244960815
Moraxella	visit	Week 72	0.0112732183647411	0.530628166170123	224	101	0.983069265584449	0.99601982112412
Alloprevotella	visit	Week 72	-0.00618937243681146	0.779921255662323	224	118	0.99367526587448	0.99601982112412
Mogibacterium	visit	Week 72	0.000632593085327628	0.126669200503993	224	44	0.99601982112412	0.99601982112412
Psychrobacter	visit	Week 72	-0.00113921886644718	0.072036253495034	224	2	0.98739656692127	0.99601982112412
ASV_533	visit	Week 72	-0.00227630571919468	0.0645221042036536	224	3	0.971888593718202	0.99601982112412
