"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"77","Family_XIII_UCG.001","visit","Week 72",-0.031108923536897,0.0200587414052909,0.122378294646781,"visitWeek 72",0.933823610419269,220,9
"78","Fretibacterium","visit","Week 72",0.0100416222837543,0.0161763925271339,0.535407427517268,"visitWeek 72",0.933823610419269,220,9
"79","Alysiella","visit","Week 72",0.00654025219641339,0.0123267836390271,0.596255129240408,"visitWeek 72",0.933823610419269,220,5
"80","Anaeroglobus","visit","Week 72",-0.0332753743433676,0.0236116424466509,0.160177778293159,"visitWeek 72",0.933823610419269,220,7
"81","ASV_821","visit","Week 72",0.0111364235154008,0.00881043815173635,0.207578689542947,"visitWeek 72",0.933823610419269,220,2
"82","ASV_854","visit","Week 72",0.0147242600675596,0.0192594532277487,0.445383470723624,"visitWeek 72",0.933823610419269,220,4
"83","ASV_897","visit","Week 72",-0.0143818094968933,0.0173358116539539,0.40767181620788,"visitWeek 72",0.933823610419269,220,2
"84","Olsenella","visit","Week 72",0.00641798856255708,0.0045669113254296,0.161348524553448,"visitWeek 72",0.933823610419269,220,2
"85","Scardovia","visit","Week 72",-0.00513946436794635,0.00628712655412111,0.414559028902759,"visitWeek 72",0.933823610419269,220,3
"86","ASV_934","visit","Week 72",0.0103108830552135,0.0159485594180335,0.518629997512043,"visitWeek 72",0.933823610419269,220,4
"87","Prevotellaceae_YAB2003_group","visit","Week 72",-0.0159548211111516,0.010628467971228,0.134766273934394,"visitWeek 72",0.933823610419269,220,3
"88","ASV_976","visit","Week 72",-0.00412284772904277,0.00738523526016149,0.577242864045725,"visitWeek 72",0.933823610419269,220,2
"89","Mobiluncus","visit","Week 72",0.00300074264162439,0.00635662613095274,0.637352354613822,"visitWeek 72",0.933823610419269,220,2
"90","ASV_1004","visit","Week 72",0.0102262125420333,0.0178001945680547,0.566221823653909,"visitWeek 72",0.933823610419269,220,6
"91","Johnsonella","visit","Week 72",-0.0247999720406435,0.0268046158046904,0.355878300573318,"visitWeek 72",0.933823610419269,220,12
"92","ASV_1202","visit","Week 72",-0.0141259995793391,0.0116890920869152,0.228173024313208,"visitWeek 72",0.933823610419269,220,2
"93","ASV_1258","visit","Week 72",-0.00841195113991016,0.00831459309739417,0.31279864732235,"visitWeek 72",0.933823610419269,220,3
"94","ASV_1343","visit","Week 72",-0.00942780135308917,0.00720589209806565,0.192133673039691,"visitWeek 72",0.933823610419269,220,2
"95","ASV_1456","visit","Week 72",-0.0127290069661824,0.0103360968169267,0.219458991126384,"visitWeek 72",0.933823610419269,220,2
"96","ASV_1483","visit","Week 72",0.00767580813468067,0.00562464073417502,0.173762063255152,"visitWeek 72",0.933823610419269,220,2
"97","ASV_1770","visit","Week 72",0.00646841364906678,0.00960323504771542,0.501300700356692,"visitWeek 72",0.933823610419269,220,2
"98","Dolosigranulum","visit","Week 72",-0.0239892244161722,0.0527885349644567,0.64996429174714,"visitWeek 72",0.935152705472927,220,17
"99","ASV_422","visit","Week 72",-0.0102003851791055,0.0240642500590885,0.672070344973944,"visitWeek 72",0.946916603027861,220,8
"100","ASV_1494","visit","Week 72",-0.0024586670975802,0.00587199761712776,0.675839940713129,"visitWeek 72",0.946916603027861,220,2
"101","ASV_1604","visit","Week 72",-0.00242756281101152,0.00584449579342103,0.678287779473858,"visitWeek 72",0.946916603027861,220,2
"102","Oceanivirga","visit","Week 72",-0.0221556468147553,0.0570875302383543,0.698321051020934,"visitWeek 72",0.94745575188477,220,20
"103","Mycoplasma","visit","Week 72",0.0225103087912269,0.0581050093580582,0.698832611319263,"visitWeek 72",0.94745575188477,220,33
"104","Desulfomicrobium","visit","Week 72",-0.00690758641086123,0.0172010519406155,0.688387055312645,"visitWeek 72",0.94745575188477,220,5
"105","Lautropia","visit","Week 72",0.0422221760222369,0.115340486387807,0.714671172654098,"visitWeek 72",0.947845594701407,220,165
"106","ASV_216","visit","Week 72",0.0130231343536423,0.0361876798923416,0.719287082503904,"visitWeek 72",0.947845594701407,220,16
"107","Lactobacillus","visit","Week 72",-0.0116424723080723,0.0317638991494614,0.714323939504996,"visitWeek 72",0.947845594701407,220,4
"108","Granulicatella","visit","Week 72",0.0291037673226286,0.0992146746297321,0.769540302162304,"visitWeek 72",0.968796273257901,220,198
"109","ASV_52","visit","Week 72",0.0188137800898992,0.0610765870344282,0.75834914940906,"visitWeek 72",0.968796273257901,220,64
"110","ASV_180","visit","Week 72",-0.00871193863669962,0.0265124319004677,0.742774801484906,"visitWeek 72",0.968796273257901,220,19
"111","ASV_283","visit","Week 72",0.00517924448821787,0.0176333777353531,0.769252665256108,"visitWeek 72",0.968796273257901,220,7
"112","Dialister","visit","Week 72",0.0117395480209728,0.0398190242484701,0.768409974808138,"visitWeek 72",0.968796273257901,220,18
"113","Moraxella","visit","Week 72",-0.0440753059501667,0.155589482149052,0.777231439393224,"visitWeek 72",0.969819760658802,220,125
"114","TM7x","visit","Week 72",0.0215015324077487,0.0785977768204929,0.784678609110358,"visitWeek 72",0.970523542847022,220,66
"115","Bergeyella","visit","Week 72",0.0244856293707505,0.0987019248327149,0.804308725504617,"visitWeek 72",0.981893237375355,220,81
"116","ASV_682","visit","Week 72",-0.00632722213906896,0.0259778136834811,0.807798691741427,"visitWeek 72",0.981893237375355,220,10
"117","ASV_239","visit","Week 72",-0.00817446343969754,0.0348605326696646,0.814824301265978,"visitWeek 72",0.981967747679512,220,12
"118","Desulfobulbus","visit","Week 72",0.0010334106844622,0.00465858699808181,0.824654500715453,"visitWeek 72",0.98539224238033,220,2
"119","Capnocytophaga","visit","Week 72",0.0151579638146956,0.0723025825821907,0.834139584581171,"visitWeek 72",0.988350264083573,220,51
"120","Streptococcus","visit","Week 72",-0.00791159425141235,0.0707884633658557,0.9111134546899,"visitWeek 72",0.990298416871463,220,218
"121","Veillonella","visit","Week 72",0.0115809868908916,0.123623867976792,0.925450022468907,"visitWeek 72",0.990298416871463,220,198
"122","Porphyromonas","visit","Week 72",0.00827085083113344,0.108749663426901,0.939445857859676,"visitWeek 72",0.990298416871463,220,199
"123","ASV_68","visit","Week 72",0.00510611743925387,0.0517768547604421,0.921532387010197,"visitWeek 72",0.990298416871463,220,24
"124","Oribacterium","visit","Week 72",-0.00678418679620884,0.0917662382815924,0.941134665679263,"visitWeek 72",0.990298416871463,220,86
"125","Stomatobaculum","visit","Week 72",-0.0108758598870542,0.0879573929968784,0.901706976173872,"visitWeek 72",0.990298416871463,220,89
"126","Abiotrophia","visit","Week 72",-0.00701573054737089,0.0654907330880996,0.914787901668175,"visitWeek 72",0.990298416871463,220,38
"127","Comamonas","visit","Week 72",-0.00469964459778483,0.0313555315247072,0.880995916947102,"visitWeek 72",0.990298416871463,220,19
"128","Butyrivibrio","visit","Week 72",-0.0072917273530994,0.0445044683508317,0.870006862454717,"visitWeek 72",0.990298416871463,220,30
"129","ASV_329","visit","Week 72",0.00112988925821442,0.0124054886677008,0.927512827457699,"visitWeek 72",0.990298416871463,220,4
"130","Kingella","visit","Week 72",0.0046222427492985,0.0357619894256571,0.897278879977956,"visitWeek 72",0.990298416871463,220,17
"131","ASV_561","visit","Week 72",-0.00252355771855834,0.0214869610968542,0.906614764630953,"visitWeek 72",0.990298416871463,220,5
"132","ASV_644","visit","Week 72",-0.00137440914562318,0.0112263415580851,0.902673513370365,"visitWeek 72",0.990298416871463,220,4
"133","ASV_709","visit","Week 72",-0.000499651732430193,0.00423824713255619,0.906262473173032,"visitWeek 72",0.990298416871463,220,2
"134","ASV_1095","visit","Week 72",0.000801696201801133,0.0106059429242344,0.939815140678785,"visitWeek 72",0.990298416871463,220,4
"135","Selenomonas","visit","Week 72",-0.00394870053401525,0.0644645339236233,0.95121316849937,"visitWeek 72",0.993489309321564,220,44
"136","Actinomyces","visit","Week 72",0.00622387344334976,0.130537208172276,0.962015783074658,"visitWeek 72",0.997384010393579,220,151
"137","Haemophilus","visit","Week 72",0.00159760498792189,0.0727657445666755,0.982503571793425,"visitWeek 72",0.997918890319181,220,218
"138","Lachnoanaerobaculum","visit","Week 72",0.000213771415167024,0.0818646079073864,0.997918890319181,"visitWeek 72",0.997918890319181,220,100
"139","ASV_260","visit","Week 72",-5.87922439767923e-05,0.0175730656793167,0.997333671163522,"visitWeek 72",0.997918890319181,220,4
"140","Filifactor","visit","Week 72",-0.0012181003989349,0.0488534141864627,0.980130589607709,"visitWeek 72",0.997918890319181,220,24
"141","ASV_508","visit","Week 72",0.000152383476336253,0.0135305370747573,0.991024562281948,"visitWeek 72",0.997918890319181,220,5
