"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"16","Treponema","visit","Week 48",-1.63596441499855,0.442197765097885,0.000258275573141523,"visitWeek 48",0.00276032018795003,292,5
"17","Candidatus_Saccharimonas","visit","Week 48",0.553995317803788,0.154166340768928,0.000383226908578974,"visitWeek 48",0.00385481184511792,292,77
"18","Haemophilus","visit","Week 48",-2.3391269657653,0.697335415061301,0.000901290576379875,"visitWeek 48",0.00816969741484582,292,287
"19","Peptococcus","visit","Week 48",-0.287634020171991,0.0858013105534861,0.000907744157205091,"visitWeek 48",0.00816969741484582,292,42
"20","ASV_180","visit","Week 48",0.44047682510887,0.138619616027721,0.00164539405350158,"visitWeek 48",0.0140681191574385,292,27
"21","ASV_280","visit","Week 48",-0.2394321316276,0.077632006905708,0.00223778426188484,"visitWeek 48",0.0182219575610622,292,10
"22","ASV_383","visit","Week 48",-0.255532316943336,0.0838336863153597,0.00251534804717257,"visitWeek 48",0.0195511143666595,292,16
"23","Shuttleworthia","visit","Week 48",0.26336449012288,0.09319963806468,0.00504369439605535,"visitWeek 48",0.037498771379368,292,13
"24","TM7x","visit","Week 48",0.479929051977468,0.172550452613855,0.00576736908248297,"visitWeek 48",0.038029083379684,292,91
"25","Peptoanaerobacter","visit","Week 48",-0.213199118953132,0.0766757806179316,0.0057821998121157,"visitWeek 48",0.038029083379684,292,15
"26","Lentimicrobium","visit","Week 48",-0.200877070799189,0.0720498506520919,0.0056534564392384,"visitWeek 48",0.038029083379684,292,16
"27","ASV_331","visit","Week 48",0.293202100291287,0.106639914827795,0.00634417604206509,"visitWeek 48",0.0401797815997456,292,36
"28","ASV_540","visit","Week 48",0.188759287866919,0.0692342790276167,0.00679303999590562,"visitWeek 48",0.0414860656892807,292,14
"29","Veillonella","visit","Week 48",2.10311885834758,0.780164499443473,0.00743353151227575,"visitWeek 48",0.0438322030551432,292,269
"30","Neisseria","visit","Week 48",-3.11925087666861,1.17430838730135,0.00833898100555104,"visitWeek 48",0.0475321917316409,292,257
"31","Mogibacterium","visit","Week 48",0.342063343437262,0.130119075709177,0.00902413871273629,"visitWeek 48",0.0497783135444486,292,66
"32","ASV_461","visit","Week 48",-0.142659665890991,0.0548614381802623,0.00978970439702965,"visitWeek 48",0.0523137328716272,292,10
"33","Comamonas","visit","Week 48",-0.239431775706104,0.0926698816773489,0.0102638565991169,"visitWeek 48",0.0531789360572191,292,21
"34","Amnipila","visit","Week 48",-0.143752204345954,0.0558652855401295,0.010573589625412,"visitWeek 48",0.0531789360572191,292,10
"35","Gemella","visit","Week 48",0.321524280130163,0.126532075599542,0.0115731280204685,"visitWeek 48",0.0565429969000033,292,285
"36","ASV_682","visit","Week 48",0.0674676259238347,0.0271657516235665,0.0135728536066338,"visitWeek 48",0.0644710546315105,292,5
"37","ASV_1415","visit","Week 48",0.089629431966091,0.0375603322201701,0.0176612287213291,"visitWeek 48",0.0816235165228993,292,5
"38","Rothia","visit","Week 48",1.46074170751187,0.616710866065587,0.0185109709571905,"visitWeek 48",0.0832993693073573,292,260
"39","ASV_1054","visit","Week 48",0.100001675039388,0.0426213220427439,0.0196349277451993,"visitWeek 48",0.0860916062674124,292,5
"40","Psychrobacter","visit","Week 48",0.156433399926579,0.0676574281589074,0.0214704144918116,"visitWeek 48",0.0917860219524947,292,5
"41","ASV_77","visit","Week 48",0.543897921118906,0.238260463358425,0.0231666416151039,"visitWeek 48",0.0966218467361649,292,140
"42","ASV_485","visit","Week 48",-0.10324245880732,0.0454639976550042,0.0238885192811359,"visitWeek 48",0.0972603999303392,292,6
"43","Capnocytophaga","visit","Week 48",0.487253399670652,0.216591693962305,0.0252217171618785,"visitWeek 48",0.0980207644245731,292,43
"44","Parvimonas","visit","Week 48",0.214600013401217,0.0951182859811837,0.0248067762487333,"visitWeek 48",0.0980207644245731,292,31
"45","Porphyromonas","visit","Week 48",-1.18808292139696,0.549904089891492,0.031550733458329,"visitWeek 48",0.117286422203788,292,232
"46","Filifactor","visit","Week 48",-0.156797009601829,0.0724977157114717,0.0313748483370357,"visitWeek 48",0.117286422203788,292,15
"47","ASV_1398","visit","Week 48",0.0709435623793175,0.0332725621954938,0.0338310104170848,"visitWeek 48",0.123087293219606,292,4
"48","Eikenella","visit","Week 48",0.319017608630756,0.152388425376255,0.0371774151620209,"visitWeek 48",0.1324445415147,292,23
"49","ASV_242","visit","Week 48",-0.12102278868368,0.0606673883919091,0.0469941243508878,"visitWeek 48",0.163999903346976,292,5
"50","Acinetobacter","visit","Week 48",0.165896968933423,0.0849048579542891,0.0516722216194883,"visitWeek 48",0.17671899793865,292,9
"51","ASV_1343","visit","Week 48",0.0466147325147703,0.0241569163798704,0.0546237798006315,"visitWeek 48",0.183150320508,292,3
"52","Stomatobaculum","visit","Week 48",-0.545937769867681,0.28715144540426,0.0582644715460848,"visitWeek 48",0.191600473738087,292,131
"53","Scardovia","visit","Week 48",0.0634416898628614,0.0335445401072377,0.0595851238348048,"visitWeek 48",0.19224634293871,292,3
"54","ASV_844","visit","Week 48",-0.0763787195604955,0.041176948882397,0.0646267192084383,"visitWeek 48",0.202760425207047,292,4
"55","ASV_1272","visit","Week 48",0.0855629026265585,0.0462302673865105,0.0652153414408632,"visitWeek 48",0.202760425207047,292,8
"56","Tannerella","visit","Week 48",0.251384902118724,0.138615496134113,0.0707819724333163,"visitWeek 48",0.212345917299949,292,44
"57","ASV_897","visit","Week 48",-0.0724395416531571,0.0398336294235157,0.0700111707944961,"visitWeek 48",0.212345917299949,292,4
"58","Fusobacterium","visit","Week 48",-1.17870637630042,0.660896693694394,0.0755513458971357,"visitWeek 48",0.218970849973054,292,160
"59","ASV_112","visit","Week 48",-0.274798342673073,0.153581864623794,0.0746159407261168,"visitWeek 48",0.218970849973054,292,21
"60","Pseudomonas","visit","Week 48",0.222518548112163,0.126925745823069,0.0806346281506259,"visitWeek 48",0.226055748101311,292,6
"61","ASV_126","visit","Week 48",0.0803506259944484,0.0459744191655086,0.0815700871823816,"visitWeek 48",0.226055748101311,292,3
"62","Abiotrophia","visit","Week 48",0.350379049433935,0.200735915727885,0.0819617332297152,"visitWeek 48",0.226055748101311,292,81
"63","Brevibacterium","visit","Week 48",0.0532840074255688,0.0306628134552124,0.0833181379894218,"visitWeek 48",0.226149231685573,292,2
"64","ASV_1306","visit","Week 48",0.0300368686199043,0.0177876994095479,0.0923650010133474,"visitWeek 48",0.246787737082538,292,2
"65","Peptostreptococcus","visit","Week 48",0.267841433184331,0.159406471851909,0.0939870693294631,"visitWeek 48",0.247258290082126,292,122
"66","ASV_163","visit","Week 48",0.203390498062736,0.121620342056031,0.0955358816249378,"visitWeek 48",0.247524784210066,292,25
"67","ASV_339","visit","Week 48",0.113928739479082,0.0691321583678117,0.100438777405916,"visitWeek 48",0.256343745319576,292,10
"68","Hydrogenophaga","visit","Week 48",0.113250980464334,0.0696134171558443,0.104853797396278,"visitWeek 48",0.263676461099464,292,11
"69","Brevundimonas","visit","Week 48",0.0446443073609909,0.0276833319455504,0.107902089449123,"visitWeek 48",0.267409526026087,292,2
"70","Oceanivirga","visit","Week 48",-0.164533227313342,0.107201997951639,0.125924117004764,"visitWeek 48",0.296817773655207,292,17
"71","ASV_508","visit","Week 48",-0.0521332135676636,0.0336426493761598,0.12232411105551,"visitWeek 48",0.296817773655207,292,3
"72","Carnobacterium","visit","Week 48",0.0794385131035033,0.0520083960516265,0.12774724824084,"visitWeek 48",0.296817773655207,292,2
"73","ASV_689","visit","Week 48",0.0847741585246807,0.0550493793328616,0.124659108023923,"visitWeek 48",0.296817773655207,292,5
"74","Prevotellaceae_YAB2003_group","visit","Week 48",0.138312303893536,0.0907200993718121,0.128447457605177,"visitWeek 48",0.296817773655207,292,3
"75","Fretibacterium","visit","Week 48",-0.0916511396351673,0.060956298657156,0.13378423042038,"visitWeek 48",0.305028045358466,292,8
"76","ASV_639","visit","Week 48",-0.0672002368429918,0.0449868050730329,0.136321232627137,"visitWeek 48",0.306722773411059,292,6
"77","ASV_1531","visit","Week 48",-0.0340168295598892,0.0230572485159345,0.141211278068966,"visitWeek 48",0.313599072075237,292,3
"78","Solobacterium","visit","Week 48",-0.226260910449701,0.162627923850245,0.165207046833234,"visitWeek 48",0.362184679595937,292,114
"79","Hyphomicrobium","visit","Week 48",0.0681387246112334,0.049325944860342,0.168220237760997,"visitWeek 48",0.362307174019123,292,7
"80","Family_XIII_UCG.001","visit","Week 48",-0.0613700191867296,0.044843741852381,0.172205373921746,"visitWeek 48",0.362307174019123,292,9
"81","ASV_767","visit","Week 48",0.0818733136200256,0.0600401964799139,0.17373794309689,"visitWeek 48",0.362307174019123,292,5
"82","Desulfobulbus","visit","Week 48",-0.0438231880630205,0.0319352889006723,0.171046202681682,"visitWeek 48",0.362307174019123,292,3
"83","Rikenellaceae_RC9_gut_group","visit","Week 48",-0.0513754908858526,0.0385985487965156,0.184227471049197,"visitWeek 48",0.376201587673506,292,4
"84","ASV_817","visit","Week 48",-0.0465537971073784,0.0350218457889556,0.184800779909793,"visitWeek 48",0.376201587673506,292,6
"85","Cardiobacterium","visit","Week 48",0.168031777330075,0.130115615874269,0.19759212239201,"visitWeek 48",0.397508857988631,292,48
"86","ASV_307","visit","Week 48",-0.08880989513373,0.0691782468243842,0.200242482711823,"visitWeek 48",0.39815656446188,292,14
"87","ASV_216","visit","Week 48",-0.13500151832396,0.10606720084882,0.204111193408718,"visitWeek 48",0.401184069803342,292,22
"88","Mannheimia","visit","Week 48",-0.215938143421876,0.176969890592992,0.223381478136951,"visitWeek 48",0.434070826834302,292,44
"89","ASV_1258","visit","Week 48",-0.0336253335746841,0.0279884112791256,0.23057553732502,"visitWeek 48",0.44301592002897,292,2
"90","ASV_269","visit","Week 48",-0.0551362669158693,0.0468053770478942,0.239766340654789,"visitWeek 48",0.452121949999781,292,2
"91","Defluviitaleaceae_UCG.011","visit","Week 48",-0.0529392802873613,0.045020572869617,0.240602909064211,"visitWeek 48",0.452121949999781,292,5
"92","ASV_286","visit","Week 48",0.0763809018609297,0.0660235089319038,0.248275756503009,"visitWeek 48",0.461469069152331,292,4
"93","ASV_894","visit","Week 48",-0.0280204683451365,0.0245338762799443,0.254349004071023,"visitWeek 48",0.467673975227364,292,2
"94","DMI","visit","Week 48",-0.0271448973073976,0.0240374691857693,0.259715361356568,"visitWeek 48",0.472460923318863,292,2
"95","ASV_214","visit","Week 48",-0.0905297886066495,0.0823648678482113,0.272622514818806,"visitWeek 48",0.475698469734856,292,6
"96","Desulfomicrobium","visit","Week 48",-0.0237149295819696,0.0214705411780129,0.270277413418174,"visitWeek 48",0.475698469734856,292,2
"97","ASV_1212","visit","Week 48",-0.0258961195211376,0.0232606303522163,0.266500430783211,"visitWeek 48",0.475698469734856,292,2
"98","ASV_1888","visit","Week 48",-0.0235415199382416,0.0213533463953307,0.271169520184493,"visitWeek 48",0.475698469734856,292,2
"99","F0332","visit","Week 48",-0.0969611054750934,0.0890994164275238,0.277394927330242,"visitWeek 48",0.479136692661327,292,20
"100","Conchiformibius","visit","Week 48",0.183109469391928,0.176932852043112,0.301573447479045,"visitWeek 48",0.515690595189167,292,42
"101","Erysipelotrichaceae_UCG.006","visit","Week 48",-0.0337616395906574,0.0329336122844145,0.306150379312221,"visitWeek 48",0.518333810518711,292,2
"102","ASV_1939","visit","Week 48",-0.0174389656650233,0.0179301339837627,0.331559425618722,"visitWeek 48",0.555849625301975,292,2
"103","Bulleidia","visit","Week 48",-0.0387232815363016,0.0408511539888812,0.343963685243459,"visitWeek 48",0.571046506569237,292,7
"104","Leptotrichia","visit","Week 48",-0.751323099321943,0.828342236333663,0.365149181503944,"visitWeek 48",0.597077772899637,292,58
"105","Mycoplasma","visit","Week 48",0.123263085678622,0.136319059995242,0.366626702657672,"visitWeek 48",0.597077772899637,292,48
"106","ASV_1095","visit","Week 48",-0.0243677390326841,0.0276428243948347,0.378765748642325,"visitWeek 48",0.611027764319223,292,3
"107","Sphingopyxis","visit","Week 48",0.0362279546386589,0.0420598205497056,0.389760479089964,"visitWeek 48",0.621752033032326,292,5
"108","ASV_1230","visit","Week 48",0.0299795518413392,0.0350214333497613,0.392685494546732,"visitWeek 48",0.621752033032326,292,3
"109","ASV_934","visit","Week 48",-0.0263381641864634,0.0311417459712678,0.3983889237604,"visitWeek 48",0.624995467550719,292,4
"110","ASV_1325","visit","Week 48",-0.0229932822144502,0.0280810407168486,0.413562191588029,"visitWeek 48",0.642901225105026,292,4
"111","Escherichia.Shigella","visit","Week 48",-0.0469056281681273,0.0588852299355997,0.426358138966504,"visitWeek 48",0.650957515743502,292,3
"112","ASV_120","visit","Week 48",-0.100896988946835,0.125681007894198,0.422746513703718,"visitWeek 48",0.650957515743502,292,11
"113","Dialister","visit","Week 48",-0.0601640817584459,0.0790767570580477,0.447375939624711,"visitWeek 48",0.671395905507699,292,15
"114","ASV_409","visit","Week 48",0.0617321466537175,0.0811773340213484,0.447597270338466,"visitWeek 48",0.671395905507699,292,17
"115","Actinobacillus","visit","Week 48",-0.386447963478634,0.520069526384492,0.458040937199358,"visitWeek 48",0.681086958792089,292,127
"116","Campylobacter","visit","Week 48",-0.190093859619594,0.26546198688507,0.474513889005734,"visitWeek 48",0.699498922586039,292,188
"117","Alloscardovia","visit","Week 48",-0.0346182498092744,0.0506221475762175,0.494612280847911,"visitWeek 48",0.722894872008485,292,3
"118","Delftia","visit","Week 48",0.0279071498896574,0.042855242800758,0.515435830262137,"visitWeek 48",0.746945143854452,292,4
"119","Pseudoramibacter","visit","Week 48",0.0138236931806467,0.0215925359301026,0.522543505858066,"visitWeek 48",0.750881844552347,292,2
"120","Staphylococcus","visit","Week 48",0.0369340518775179,0.0584963891987008,0.528282712775818,"visitWeek 48",0.75280286570554,292,3
"121","Catonella","visit","Week 48",0.0891554135860121,0.15652592432272,0.569397561523494,"visitWeek 48",0.799637315152845,292,53
"122","ASV_529","visit","Week 48",0.0202501975545709,0.0356542560286153,0.570501476307878,"visitWeek 48",0.799637315152845,292,2
"123","Butyrivibrio","visit","Week 48",0.0494465845351905,0.088131473491343,0.575193445507278,"visitWeek 48",0.799659180339386,292,33
"124","ASV_422","visit","Week 48",-0.0163871016683934,0.0299879285514247,0.585172285114803,"visitWeek 48",0.804163063112713,292,3
"125","ASV_428","visit","Week 48",0.0258273832907479,0.0476014129580666,0.587838496427422,"visitWeek 48",0.804163063112713,292,2
"126","Selenomonas","visit","Week 48",-0.0973832653328479,0.186216016803688,0.601402390024422,"visitWeek 48",0.812287421076443,292,45
"127","Pantoea","visit","Week 48",-0.021721516867696,0.0417510972063828,0.603277792261452,"visitWeek 48",0.812287421076443,292,3
"128","ASV_52","visit","Week 48",0.120210632666315,0.260008241320046,0.644188548509806,"visitWeek 48",0.853924355001371,292,114
"129","ASV_596","visit","Week 48",-0.0143048484783988,0.0305946168981051,0.640449735130121,"visitWeek 48",0.853924355001371,292,4
"130","ASV_1004","visit","Week 48",-0.0156097685057833,0.0347581029712112,0.653696928528063,"visitWeek 48",0.859862882909991,292,3
"131","ASV_260","visit","Week 48",0.0425932734441548,0.0984115003368906,0.665476042738889,"visitWeek 48",0.862093964457198,292,11
"132","Centipeda","visit","Week 48",0.0344892711012937,0.0796031330665133,0.665144165365023,"visitWeek 48",0.862093964457198,292,9
"133","Dolosigranulum","visit","Week 48",0.0497945769495637,0.118922851557581,0.67573562374354,"visitWeek 48",0.868802944813123,292,18
"134","Granulicatella","visit","Week 48",0.162322390067755,0.475044032976648,0.732824391258434,"visitWeek 48",0.8833413169263,292,281
"135","Enterococcus","visit","Week 48",0.0266974775795712,0.115040391517995,0.816646960386715,"visitWeek 48",0.8833413169263,292,4
"136","Lachnoanaerobaculum","visit","Week 48",0.0619085835867213,0.254948718820027,0.808310616439317,"visitWeek 48",0.8833413169263,292,174
"137","Tropheryma","visit","Week 48",0.0276424180103067,0.083580602851275,0.741089023312811,"visitWeek 48",0.8833413169263,292,10
"138","Corynebacterium","visit","Week 48",0.0999355110562124,0.303515463092207,0.742196822339189,"visitWeek 48",0.8833413169263,292,90
"139","ASV_203","visit","Week 48",0.0242839560462203,0.0892339207873277,0.785709430815489,"visitWeek 48",0.8833413169263,292,10
"140","ASV_239","visit","Week 48",-0.0297135807227545,0.102970628248581,0.773121460313901,"visitWeek 48",0.8833413169263,292,23
"141","ASV_329","visit","Week 48",-0.0205728304400442,0.070749904797663,0.771425556205363,"visitWeek 48",0.8833413169263,292,5
"142","ASV_472","visit","Week 48",0.0127638740006801,0.0534503887006777,0.811430476850303,"visitWeek 48",0.8833413169263,292,7
"143","Rodentibacter","visit","Week 48",-0.0147973234501012,0.0623620775744588,0.812606495891804,"visitWeek 48",0.8833413169263,292,7
"144","Anaeroglobus","visit","Week 48",-0.0277252013215853,0.08163748264157,0.734393339934628,"visitWeek 48",0.8833413169263,292,8
"145","Alysiella","visit","Week 48",0.0177490666416889,0.0715308605186916,0.804208197927943,"visitWeek 48",0.8833413169263,292,8
"146","ASV_591","visit","Week 48",0.0106044902406074,0.0439862657570527,0.809658519315075,"visitWeek 48",0.8833413169263,292,2
"147","ASV_613","visit","Week 48",0.0132046242664805,0.037954327382611,0.72816146964316,"visitWeek 48",0.8833413169263,292,2
"148","Johnsonella","visit","Week 48",-0.0336226042508765,0.0939042121971483,0.72056476986863,"visitWeek 48",0.8833413169263,292,18
"149","ASV_644","visit","Week 48",0.0144678948569696,0.0486322614068316,0.76630098989647,"visitWeek 48",0.8833413169263,292,6
"150","ASV_653","visit","Week 48",0.0130939449073125,0.0515835888177185,0.799799543232783,"visitWeek 48",0.8833413169263,292,4
"151","ASV_761","visit","Week 48",0.0109577736412586,0.0484834695187887,0.821352452580594,"visitWeek 48",0.8833413169263,292,3
"152","ASV_854","visit","Week 48",0.00871142129654566,0.037366412387009,0.815820986927606,"visitWeek 48",0.8833413169263,292,5
"153","ASV_860","visit","Week 48",-0.0157309984859158,0.0408794468968668,0.700657012133815,"visitWeek 48",0.8833413169263,292,5
"154","Olsenella","visit","Week 48",0.0187756061758225,0.0628137247504679,0.76522333920398,"visitWeek 48",0.8833413169263,292,4
"155","ASV_1121","visit","Week 48",-0.0088762109609459,0.0335651188803998,0.791622975385262,"visitWeek 48",0.8833413169263,292,6
"156","ASV_1234","visit","Week 48",0.00802028317799465,0.0205883936208923,0.697152575979422,"visitWeek 48",0.8833413169263,292,2
"157","ASV_1235","visit","Week 48",0.0106312977702043,0.0315223125666341,0.736162901562793,"visitWeek 48",0.8833413169263,292,3
"158","ASV_1504","visit","Week 48",-0.00997976814685922,0.0350000356367025,0.775743523579916,"visitWeek 48",0.8833413169263,292,3
"159","ASV_1867","visit","Week 48",0.00684718920123184,0.0249420149675754,0.783877190257757,"visitWeek 48",0.8833413169263,292,2
"160","ASV_68","visit","Week 48",-0.0443916866311636,0.221747639736667,0.841472205506886,"visitWeek 48",0.899323419635485,292,51
"161","Kingella","visit","Week 48",0.0296750243802503,0.166497073283655,0.858665605709889,"visitWeek 48",0.903801856964245,292,20
"162","ASV_543","visit","Week 48",0.00723868518643697,0.041459570285932,0.861518729153052,"visitWeek 48",0.903801856964245,292,2
"163","ASV_586","visit","Week 48",-0.00719036801889855,0.039220050610416,0.854664085527272,"visitWeek 48",0.903801856964245,292,2
"164","Lactobacillus","visit","Week 48",0.0160981757206719,0.139021137310506,0.907893883427895,"visitWeek 48",0.946645451622989,292,9
"165","ASV_283","visit","Week 48",-0.00920770315751935,0.0931080708751858,0.921291832660801,"visitWeek 48",0.954793353848467,292,18
"166","ASV_561","visit","Week 48",-0.00222992361064156,0.0292839686294613,0.939353641584867,"visitWeek 48",0.967647425969953,292,3
"167","Prevotella","visit","Week 48",0.0693866464061082,2.11487493009466,0.973849577972985,"visitWeek 48",0.99613236846483,292,130
"168","Bergeyella","visit","Week 48",-0.0051066137098059,0.274020865122877,0.985144412899665,"visitWeek 48",0.99613236846483,292,103
"169","ASV_182","visit","Week 48",-0.00132455343235111,0.130172441495735,0.991888361605411,"visitWeek 48",0.99613236846483,292,22
"170","Leuconostoc","visit","Week 48",0.000440695071924686,0.0533009233268734,0.993408804900161,"visitWeek 48",0.99613236846483,292,3
"171","ASV_525","visit","Week 48",-0.000254005381687314,0.052355436703764,0.99613236846483,"visitWeek 48",0.99613236846483,292,4
