feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Prevotella	trial_arm	Placebo	-0.0742702604576959	0.107959468435092	240	228	0.492156855326535	0.770962720122384
Oribacterium	trial_arm	Placebo	-0.0618564594242317	0.0938696716813359	240	99	0.510557793938104	0.770962720122384
Stomatobaculum	trial_arm	Placebo	-0.0779102298914665	0.102746146541525	240	111	0.449034276944622	0.770962720122384
Solobacterium	trial_arm	Placebo	-0.0565285866033487	0.0858006285035635	240	96	0.510637645795345	0.770962720122384
Atopobium	trial_arm	Placebo	-0.0405289082592227	0.0558060048011066	240	41	0.468401363800659	0.770962720122384
Parvimonas	trial_arm	Placebo	0.0297772175279032	0.0386675483245314	240	27	0.442014411072029	0.770962720122384
Capnocytophaga	trial_arm	Placebo	-0.0609992348210703	0.0783130736486704	240	57	0.436803498507277	0.770962720122384
Mycoplasma	trial_arm	Placebo	0.0387333817517247	0.0569295603139505	240	33	0.496929116797077	0.770962720122384
ASV_339	trial_arm	Placebo	0.00552769115132336	0.00817219026400504	240	2	0.499441838873841	0.770962720122384
ASV_428	trial_arm	Placebo	0.0128864113950588	0.0194038663337207	240	5	0.507259155536697	0.770962720122384
ASV_472	trial_arm	Placebo	0.00740443438475642	0.00974334166728365	240	6	0.448037701893489	0.770962720122384
Anaeroglobus	trial_arm	Placebo	-0.0151074040721942	0.0224334573572059	240	4	0.501326039365294	0.770962720122384
ASV_844	trial_arm	Placebo	-0.00665185530359477	0.00978642087371974	240	2	0.497353368827567	0.770962720122384
Scardovia	trial_arm	Placebo	-0.00464068963703631	0.00592576742615289	240	3	0.434325053564366	0.770962720122384
ASV_934	trial_arm	Placebo	0.0106014226841609	0.0143452889127093	240	4	0.460624442385833	0.770962720122384
ASV_1004	trial_arm	Placebo	0.0109239696179249	0.0151324590075471	240	7	0.47107079538823	0.770962720122384
ASV_1306	trial_arm	Placebo	0.00554039910439912	0.00818398511459636	240	2	0.499075727246986	0.770962720122384
Phocaeicola	trial_arm	Placebo	0.00613746153457299	0.00874001240036714	240	2	0.483224600559634	0.770962720122384
Roseburia	trial_arm	Placebo	-0.00553230432838096	0.00868176842976232	240	2	0.524585961346119	0.784332408226236
Eikenella	trial_arm	Placebo	0.0201217984618857	0.0343204024288565	240	15	0.558234519482232	0.826616500002535
ASV_639	trial_arm	Placebo	0.0136321934161017	0.0242413544290705	240	12	0.574404942638588	0.834512841191911
Alysiella	trial_arm	Placebo	0.0113779391559092	0.0199520772593024	240	6	0.569037018257548	0.834512841191911
ASV_280	trial_arm	Placebo	0.0241570198413723	0.0449680074947294	240	16	0.591628181288178	0.851502242227845
ASV_216	trial_arm	Placebo	-0.0195534219297576	0.0422667296626124	240	22	0.644059656190882	0.85504471597755
Selenomonas	trial_arm	Placebo	0.0294437683892948	0.062272179778455	240	43	0.63677221322577	0.85504471597755
ASV_331	trial_arm	Placebo	-0.0128667640392864	0.0253958951576194	240	16	0.612871292581657	0.85504471597755
Bulleidia	trial_arm	Placebo	0.011271679090009	0.0239702375647152	240	11	0.638616717193362	0.85504471597755
Sneathia	trial_arm	Placebo	0.00722076945839015	0.01447661219273	240	3	0.618388986227956	0.85504471597755
ASV_644	trial_arm	Placebo	-0.00917192340144841	0.0195627318015772	240	7	0.639608335701394	0.85504471597755
Kingella	trial_arm	Placebo	-0.0154823085707958	0.0326025391229685	240	21	0.635307654324665	0.85504471597755
Olsenella	trial_arm	Placebo	-0.011601980259814	0.0222941777196681	240	6	0.603265753090038	0.85504471597755
Prevotellaceae_YAB2003_group	trial_arm	Placebo	0.00813807736758645	0.0171144877108672	240	3	0.634860995933077	0.85504471597755
ASV_112	trial_arm	Placebo	-0.0128046582070308	0.0288455688691276	240	23	0.657515438735662	0.859264349115507
Centipeda	trial_arm	Placebo	-0.0117973961078461	0.0266497823300008	240	13	0.658397358413181	0.859264349115507
ASV_286	trial_arm	Placebo	-0.00725384492622182	0.0167483538627777	240	4	0.665328609076295	0.861013494098734
Mannheimia	trial_arm	Placebo	-0.0287645503046169	0.0690982731966073	240	45	0.677576875876709	0.869556990708443
F0332	trial_arm	Placebo	-0.00462965481721339	0.0118687854557009	240	5	0.69683379525169	0.886879375774878
Hyphomicrobium	trial_arm	Placebo	0.008815039747783	0.0244472439491162	240	6	0.718737764807693	0.89262593371278
ASV_409	trial_arm	Placebo	-0.00697868514265013	0.0192233655044706	240	6	0.716903645560122	0.89262593371278
Sphingopyxis	trial_arm	Placebo	-0.00946013432807587	0.026054824308827	240	10	0.716863125132807	0.89262593371278
Haemophilus	trial_arm	Placebo	0.0224588345064712	0.0649439186279471	240	237	0.729784305666349	0.899094264580942
Staphylococcus	trial_arm	Placebo	0.00540591010317617	0.0166557476011143	240	3	0.745793710780051	0.911525646508952
Hydrogenophaga	trial_arm	Placebo	-0.00807773172011101	0.0267773283460557	240	10	0.763172322048795	0.925421555870192
Rikenellaceae_RC9_gut_group	trial_arm	Placebo	-0.0041723366134853	0.0147111690728364	240	4	0.776950522324605	0.93476859717179
Comamonas	trial_arm	Placebo	-0.00910963188645691	0.0332077845846787	240	20	0.784074993181833	0.936027511240328
Fusobacterium	trial_arm	Placebo	0.0246685824761421	0.0992716645240527	240	220	0.803965177948889	0.945119369497168
Delftia	trial_arm	Placebo	-0.0019770088856553	0.00791304297290039	240	4	0.802925205586208	0.945119369497168
Campylobacter	trial_arm	Placebo	-0.0239905639631514	0.106724565731437	240	193	0.822335894472893	0.959391876885042
ASV_586	trial_arm	Placebo	-0.00211081135439171	0.0101647971470155	240	3	0.835672830494694	0.96040011862823
ASV_1325	trial_arm	Placebo	-0.00122180083990479	0.00566606223536052	240	3	0.829457021821125	0.96040011862823
Aggregatibacter	trial_arm	Placebo	0.0104253542903821	0.0887017652128854	240	153	0.906537091808893	0.97188069397453
ASV_187	trial_arm	Placebo	0.00483236682335765	0.0514534195751958	240	26	0.925253858477826	0.97188069397453
ASV_205	trial_arm	Placebo	0.00528169788320843	0.0497527286748643	240	51	0.915545655705485	0.97188069397453
ASV_242	trial_arm	Placebo	-0.00282036562971895	0.0281231747787455	240	3	0.920201558680346	0.97188069397453
Amnipila	trial_arm	Placebo	0.00198053388697165	0.015842621629641	240	7	0.900618775107995	0.97188069397453
ASV_508	trial_arm	Placebo	0.00156779968883175	0.0135548537957435	240	5	0.908016889164466	0.97188069397453
ASV_561	trial_arm	Placebo	0.00251321380594472	0.0276695122944033	240	7	0.92770429879387	0.97188069397453
ASV_821	trial_arm	Placebo	-0.00181866042750383	0.0120428515145282	240	4	0.880091198794876	0.97188069397453
ASV_854	trial_arm	Placebo	-0.00294241084165955	0.0220904014173233	240	6	0.894148859946505	0.97188069397453
ASV_920	trial_arm	Placebo	0.000416112587120814	0.00375449669797962	240	2	0.911844196519029	0.97188069397453
ASV_1121	trial_arm	Placebo	0.00067629168844303	0.00394685738322188	240	2	0.864094624492604	0.97188069397453
ASV_1135	trial_arm	Placebo	0.00139492294175894	0.0104407214926236	240	3	0.893828562513812	0.97188069397453
ASV_1483	trial_arm	Placebo	-0.00117497583048041	0.0100325181033815	240	3	0.906866313944676	0.97188069397453
Actinobacillus	trial_arm	Placebo	-0.00464132172568751	0.106098728140622	240	138	0.965144101002124	0.984437376285718
ASV_62	trial_arm	Placebo	0.00302336192917049	0.109744796948982	240	106	0.978044925790356	0.984437376285718
Peptococcus	trial_arm	Placebo	-0.00187541085749128	0.04127814047275	240	29	0.963799868032757	0.984437376285718
Psychrobacter	trial_arm	Placebo	-0.0003935541796058	0.00770007299106218	240	3	0.959280380177261	0.984437376285718
Peptoanaerobacter	trial_arm	Placebo	-0.000815323269224387	0.0188661700349186	240	9	0.965565464470163	0.984437376285718
ASV_591	trial_arm	Placebo	0.000219668736064996	0.0069508428693384	240	3	0.974814993932266	0.984437376285718
ASV_307	trial_arm	Placebo	-0.000539971060876351	0.0336780119961997	240	14	0.987221224991797	0.987221224991797
