"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"28","Peptoanaerobacter","visit","Week 48",0.046421147046978,0.0301524596853809,0.124784081121702,"visitWeek 48",0.727725557630324,286,18
"29","Delftia","visit","Week 48",0.00814419801856549,0.00475557117738121,0.0878851095561259,"visitWeek 48",0.727725557630324,286,3
"30","Sphingopyxis","visit","Week 48",0.00664031293743536,0.00498649302794106,0.184039761331809,"visitWeek 48",0.727725557630324,286,2
"31","ASV_461","visit","Week 48",-0.0432368519048416,0.0261133202617282,0.0988791076695892,"visitWeek 48",0.727725557630324,286,12
"32","Amnipila","visit","Week 48",0.0349820946383955,0.0262518589820045,0.18374543346644,"visitWeek 48",0.727725557630324,286,13
"33","Rodentibacter","visit","Week 48",-0.0175626509139958,0.0111547938141036,0.116497047347059,"visitWeek 48",0.727725557630324,286,3
"34","Shuttleworthia","visit","Week 48",-0.0297778654705436,0.0196671070353517,0.131113871018431,"visitWeek 48",0.727725557630324,286,7
"35","ASV_529","visit","Week 48",-0.0220863728500974,0.0120739488672666,0.068409319600569,"visitWeek 48",0.727725557630324,286,4
"36","ASV_591","visit","Week 48",-0.0174662359490748,0.0114926899377614,0.129681484056038,"visitWeek 48",0.727725557630324,286,4
"37","ASV_821","visit","Week 48",-0.0223354515379473,0.0143087736409342,0.119646333067041,"visitWeek 48",0.727725557630324,286,4
"38","ASV_860","visit","Week 48",-0.00697886596253114,0.00529532905600984,0.18858958884166,"visitWeek 48",0.727725557630324,286,2
"39","ASV_897","visit","Week 48",0.00909107077602171,0.00728203658027459,0.212903935259931,"visitWeek 48",0.727725557630324,286,2
"40","Olsenella","visit","Week 48",-0.00817176562388287,0.00640749300607106,0.203229321845199,"visitWeek 48",0.727725557630324,286,2
"41","ASV_976","visit","Week 48",0.00839652336659648,0.00662018705911098,0.205721971514976,"visitWeek 48",0.727725557630324,286,2
"42","ASV_1004","visit","Week 48",0.00710820621832235,0.0054142544150512,0.190286994558043,"visitWeek 48",0.727725557630324,286,2
"43","Desulfomicrobium","visit","Week 48",0.012879835091121,0.00824914959043879,0.119554072214831,"visitWeek 48",0.727725557630324,286,3
"44","Johnsonella","visit","Week 48",0.0523912243887238,0.0324055191206601,0.107045104828425,"visitWeek 48",0.727725557630324,286,16
"45","ASV_1202","visit","Week 48",0.0188079288195653,0.0133031800009366,0.158518209592204,"visitWeek 48",0.727725557630324,286,5
"46","ASV_1258","visit","Week 48",0.00668036366883465,0.00383523269912283,0.0826190250261063,"visitWeek 48",0.727725557630324,286,3
"47","ASV_1343","visit","Week 48",0.00727368480833463,0.00556708541474125,0.192422079379362,"visitWeek 48",0.727725557630324,286,2
"48","Desulfobulbus","visit","Week 48",0.00936142264049887,0.00754125115247759,0.215496359305093,"visitWeek 48",0.727725557630324,286,2
"49","Acinetobacter","visit","Week 48",-0.0101931534296356,0.00834315231676941,0.222819524918008,"visitWeek 48",0.732121296159171,286,2
"50","Staphylococcus","visit","Week 48",0.0108462131443693,0.00897659579927091,0.227945902514216,"visitWeek 48",0.733985806095775,286,2
"51","ASV_212","visit","Week 48",-0.0117986423288074,0.00990498499921338,0.234576615689292,"visitWeek 48",0.740526178940706,286,2
"52","Prevotellaceae_YAB2003_group","visit","Week 48",0.0143518299566007,0.0122443507113718,0.242131791660327,"visitWeek 48",0.749677278025243,286,6
"53","Bordetella","visit","Week 48",0.0168814732257893,0.0149108825528011,0.258523055144817,"visitWeek 48",0.756177254978243,286,2
"54","Filifactor","visit","Week 48",-0.0515505054785506,0.0459281791436402,0.262633785230525,"visitWeek 48",0.756177254978243,286,36
"55","ASV_472","visit","Week 48",-0.0315792189079305,0.027550408825856,0.252663144285334,"visitWeek 48",0.756177254978243,286,12
"56","ASV_1628","visit","Week 48",0.0114070854273312,0.0101711842406295,0.263018175644606,"visitWeek 48",0.756177254978243,286,3
"57","Dialister","visit","Week 48",0.0326148399990149,0.029814153527462,0.27490906810577,"visitWeek 48",0.776497543246123,286,18
"58","Leptotrichia","visit","Week 48",-0.132263172304917,0.123916105429948,0.286715485491654,"visitWeek 48",0.7805634642491,286,231
"59","ASV_163","visit","Week 48",-0.0483179786607979,0.0475365836346762,0.310286097589704,"visitWeek 48",0.7805634642491,286,22
"60","ASV_216","visit","Week 48",-0.0326250441000485,0.0318795377785322,0.306996713828314,"visitWeek 48",0.7805634642491,286,22
"61","Comamonas","visit","Week 48",-0.0346273716415035,0.0339755922322465,0.308983157238141,"visitWeek 48",0.7805634642491,286,29
"62","ASV_596","visit","Week 48",-0.0105576030160247,0.0103620928683529,0.309132876789067,"visitWeek 48",0.7805634642491,286,3
"63","ASV_817","visit","Week 48",-0.00774576310782441,0.00737674079566969,0.29459924941478,"visitWeek 48",0.7805634642491,286,3
"64","ASV_1325","visit","Week 48",-0.00716852773317159,0.00687201023213372,0.29776661405837,"visitWeek 48",0.7805634642491,286,3
"65","Treponema","visit","Week 48",-0.0966063254551995,0.0976165146758418,0.323186922192456,"visitWeek 48",0.800509145738237,286,115
"66","Peptostreptococcus","visit","Week 48",0.0766348088948655,0.0837046397630295,0.360685783239151,"visitWeek 48",0.841600160891352,286,123
"67","ASV_239","visit","Week 48",-0.0378625111855443,0.0407098580203723,0.353131151953149,"visitWeek 48",0.841600160891352,286,28
"68","Anaeroglobus","visit","Week 48",0.0183662447889703,0.0197808685874826,0.353944363315078,"visitWeek 48",0.841600160891352,286,10
"69","ASV_644","visit","Week 48",-0.0115478052392256,0.0125835226083209,0.359558508013158,"visitWeek 48",0.841600160891352,286,6
"70","Peptococcus","visit","Week 48",0.0397778719085082,0.0452230115056003,0.379823152702183,"visitWeek 48",0.873593251215021,286,50
"71","Neisseria","visit","Week 48",-0.0592075035006537,0.0827925242122533,0.475115545653065,"visitWeek 48",0.876804634996622,286,279
"72","Streptococcus","visit","Week 48",-0.0344133579444819,0.0649370342145865,0.596560908280604,"visitWeek 48",0.876804634996622,286,284
"73","Moraxella","visit","Week 48",-0.0893561988400641,0.14716429994451,0.54421218498891,"visitWeek 48",0.876804634996622,286,154
"74","Fusobacterium","visit","Week 48",0.0562554525985661,0.0952423576204569,0.555220790780978,"visitWeek 48",0.876804634996622,286,260
"75","Rothia","visit","Week 48",-0.0581986373738236,0.10327728379788,0.573526677690378,"visitWeek 48",0.876804634996622,286,233
"76","Campylobacter","visit","Week 48",-0.0511698064523178,0.0847478243998758,0.546465878892006,"visitWeek 48",0.876804634996622,286,221
"77","ASV_77","visit","Week 48",0.0480049011466309,0.0706523204525109,0.497404540468137,"visitWeek 48",0.876804634996622,286,115
"78","Dolosigranulum","visit","Week 48",0.0195399290178925,0.037609620602038,0.603784701337561,"visitWeek 48",0.876804634996622,286,18
"79","Streptobacillus","visit","Week 48",-0.0792315864923,0.0929118679738271,0.394510632909317,"visitWeek 48",0.876804634996622,286,111
"80","ASV_112","visit","Week 48",-0.0286572389324124,0.040526483019824,0.480069381137137,"visitWeek 48",0.876804634996622,286,23
"81","ASV_120","visit","Week 48",-0.015571333588333,0.0244210864338105,0.524235846183035,"visitWeek 48",0.876804634996622,286,5
"82","ASV_126","visit","Week 48",0.0181291625110233,0.0344993340539841,0.599650473906266,"visitWeek 48",0.876804634996622,286,4
"83","ASV_157","visit","Week 48",-0.0287233521627097,0.0504335697010448,0.569447767707067,"visitWeek 48",0.876804634996622,286,34
"84","ASV_180","visit","Week 48",-0.0139541596884019,0.0262263542537,0.595096042123555,"visitWeek 48",0.876804634996622,286,29
"85","Conchiformibius","visit","Week 48",0.0404986433822897,0.0504223262048008,0.422537354654705,"visitWeek 48",0.876804634996622,286,37
"86","ASV_242","visit","Week 48",0.0179223375233653,0.0215764687427659,0.406873218269358,"visitWeek 48",0.876804634996622,286,5
"87","ASV_307","visit","Week 48",0.0326600589437164,0.0414810081607076,0.431733773508167,"visitWeek 48",0.876804634996622,286,25
"88","Mycoplasma","visit","Week 48",0.0383357556140027,0.0489602155381638,0.434280658327197,"visitWeek 48",0.876804634996622,286,42
"89","F0332","visit","Week 48",-0.0139325865235257,0.0237534109446081,0.557971235186519,"visitWeek 48",0.876804634996622,286,18
"90","ASV_426","visit","Week 48",0.010950691743974,0.0132244202739064,0.408328476808958,"visitWeek 48",0.876804634996622,286,2
"91","Lentimicrobium","visit","Week 48",-0.0266461705486875,0.0460299129473627,0.563123482789018,"visitWeek 48",0.876804634996622,286,21
"92","Lactobacillus","visit","Week 48",-0.0188180797090927,0.0241713355537818,0.436905521448358,"visitWeek 48",0.876804634996622,286,10
"93","Bulleidia","visit","Week 48",-0.0142020805849524,0.0231469135446791,0.539995502473769,"visitWeek 48",0.876804634996622,286,14
"94","Tannerella","visit","Week 48",0.0371656723371161,0.0486421215163027,0.445463691107454,"visitWeek 48",0.876804634996622,286,42
"95","ASV_508","visit","Week 48",-0.0082719039242034,0.0161220154022249,0.608293353783685,"visitWeek 48",0.876804634996622,286,9
"96","Sneathia","visit","Week 48",-0.00574973159067048,0.00813203063408332,0.480116720398273,"visitWeek 48",0.876804634996622,286,2
"97","Alysiella","visit","Week 48",-0.00838136436982726,0.015961203810177,0.599917430838402,"visitWeek 48",0.876804634996622,286,9
"98","ASV_540","visit","Week 48",-0.00906921028025429,0.0149328082237318,0.544114192597654,"visitWeek 48",0.876804634996622,286,5
"99","ASV_613","visit","Week 48",0.00426771697902968,0.00671150689076153,0.525366332289944,"visitWeek 48",0.876804634996622,286,2
"100","Family_XIII_UCG.001","visit","Week 48",0.0118190137896576,0.0212098683818578,0.57780150642697,"visitWeek 48",0.876804634996622,286,15
"101","ASV_709","visit","Week 48",-0.00770607467312864,0.0100018482015424,0.441664515115649,"visitWeek 48",0.876804634996622,286,3
"102","ASV_854","visit","Week 48",-0.00266090781408556,0.00521021528795924,0.609951050432433,"visitWeek 48",0.876804634996622,286,2
"103","Mobiluncus","visit","Week 48",0.0026832143103101,0.00397777358340031,0.500509295894558,"visitWeek 48",0.876804634996622,286,3
"104","ASV_1054","visit","Week 48",-0.00339569278635682,0.00588984221269992,0.564711119574283,"visitWeek 48",0.876804634996622,286,2
"105","ASV_1068","visit","Week 48",-0.00566116639937564,0.00804651700055416,0.482286406677212,"visitWeek 48",0.876804634996622,286,2
"106","Proteus","visit","Week 48",0.00510726409055902,0.00751330369675925,0.497208376811829,"visitWeek 48",0.876804634996622,286,2
"107","ASV_1456","visit","Week 48",0.00570967856854302,0.00894128269375497,0.523614145070374,"visitWeek 48",0.876804634996622,286,3
"108","ASV_1660","visit","Week 48",-0.00418119380180931,0.00662940551010053,0.528741163038289,"visitWeek 48",0.876804634996622,286,2
"109","Avibacterium","visit","Week 48",0.00310179366258088,0.005616338555145,0.581190626491001,"visitWeek 48",0.876804634996622,286,2
"110","Pseudoramibacter","visit","Week 48",0.00496931576580868,0.00639738990749697,0.43793955594926,"visitWeek 48",0.876804634996622,286,3
"111","ASV_1770","visit","Week 48",-0.0033204801472347,0.00581965971637017,0.5687473231697,"visitWeek 48",0.876804634996622,286,2
"112","Wolinella","visit","Week 48",0.00447367683678932,0.00687613263464744,0.515824629500765,"visitWeek 48",0.876804634996622,286,3
"113","ASV_203","visit","Week 48",0.0107749780114228,0.0222539809258868,0.628629839731748,"visitWeek 48",0.89565844421957,286,11
"114","ASV_422","visit","Week 48",0.0144854009327449,0.0315029350370239,0.646003578080222,"visitWeek 48",0.912338386586981,286,14
"115","ASV_182","visit","Week 48",-0.0121984504696799,0.0398335810011457,0.759649838037404,"visitWeek 48",0.919441660049757,286,21
"116","ASV_187","visit","Week 48",0.0138242484004117,0.034140184830798,0.685836734846312,"visitWeek 48",0.919441660049757,286,20
"117","Mannheimia","visit","Week 48",-0.019956716123326,0.0556293025136814,0.720052645256269,"visitWeek 48",0.919441660049757,286,46
"118","ASV_205","visit","Week 48",0.0186967271134299,0.05919207214708,0.752336683752483,"visitWeek 48",0.919441660049757,286,51
"119","Catonella","visit","Week 48",0.0313924916636631,0.0959764746668581,0.743844336757853,"visitWeek 48",0.919441660049757,286,96
"120","Candidatus_Saccharimonas","visit","Week 48",-0.016957879293001,0.0515942471367784,0.742641523012062,"visitWeek 48",0.919441660049757,286,52
"121","Selenomonas","visit","Week 48",0.02094415377482,0.0621227175500551,0.736259163578517,"visitWeek 48",0.919441660049757,286,63
"122","Cardiobacterium","visit","Week 48",0.0162860775729254,0.0373533201756858,0.663167375724149,"visitWeek 48",0.919441660049757,286,39
"123","Kingella","visit","Week 48",-0.0141318671534344,0.0421194237150833,0.737481325760895,"visitWeek 48",0.919441660049757,286,31
"124","ASV_329","visit","Week 48",0.00348285296908022,0.0106960634550627,0.744951599392931,"visitWeek 48",0.919441660049757,286,5
"125","ASV_409","visit","Week 48",-0.00627305541483715,0.0187769473675346,0.738563628543355,"visitWeek 48",0.919441660049757,286,10
"126","ASV_485","visit","Week 48",-0.00751337518914336,0.0186036483840383,0.686615426794676,"visitWeek 48",0.919441660049757,286,11
"127","Centipeda","visit","Week 48",0.00909388019070003,0.0263476549523633,0.730237461751009,"visitWeek 48",0.919441660049757,286,17
"128","Defluviitaleaceae_UCG.011","visit","Week 48",0.0116394663022725,0.0379482854140563,0.759281901359306,"visitWeek 48",0.919441660049757,286,21
"129","ASV_682","visit","Week 48",0.00940786461758438,0.0215102313304541,0.662177637895784,"visitWeek 48",0.919441660049757,286,13
"130","ASV_894","visit","Week 48",-0.00158428217968059,0.00424771035448509,0.709446597076545,"visitWeek 48",0.919441660049757,286,2
"131","ASV_934","visit","Week 48",-0.00466460494847192,0.0147999508104391,0.752858680235629,"visitWeek 48",0.919441660049757,286,6
"132","ASV_1531","visit","Week 48",-0.00116149476559272,0.00388614714555632,0.765249580414083,"visitWeek 48",0.919441660049757,286,2
"133","Roseburia","visit","Week 48",-0.00194492411865152,0.00454857165135066,0.669273621093072,"visitWeek 48",0.919441660049757,286,3
"134","ASV_1636","visit","Week 48",-0.00473503015426935,0.0120618131190532,0.694936211262295,"visitWeek 48",0.919441660049757,286,3
"135","Oribacterium","visit","Week 48",0.019822094176987,0.0748043332954618,0.791212541303393,"visitWeek 48",0.930397835809998,286,116
"136","Solobacterium","visit","Week 48",0.0211260608189233,0.0799181935394463,0.791704990720309,"visitWeek 48",0.930397835809998,286,109
"137","ASV_1234","visit","Week 48",-0.00100192454888274,0.00375301189301397,0.789689502624082,"visitWeek 48",0.930397835809998,286,2
"138","Tropheryma","visit","Week 48",0.0107345164753587,0.0476742899497957,0.82201390820374,"visitWeek 48",0.959016226237696,286,18
"139","Fretibacterium","visit","Week 48",-0.00644672004793718,0.0304018332815182,0.832219840675111,"visitWeek 48",0.959464229320855,286,20
"140","ASV_2161","visit","Week 48",-0.000741171206839405,0.00354016298602651,0.83431672114857,"visitWeek 48",0.959464229320855,286,2
"141","Gemella","visit","Week 48",-0.0125015340117622,0.0688346860406074,0.856013034040977,"visitWeek 48",0.963762926437743,286,273
"142","ASV_866","visit","Week 48",0.000635111856045769,0.00345546728661228,0.854302204466715,"visitWeek 48",0.963762926437743,286,2
"143","Scardovia","visit","Week 48",-0.00118249578135872,0.00640935991066191,0.853756708659517,"visitWeek 48",0.963762926437743,286,4
"144","TM7x","visit","Week 48",0.0104145530602074,0.0663860505452309,0.875451964004999,"visitWeek 48",0.97230941485122,286,98
"145","Parvimonas","visit","Week 48",-0.00850093046262698,0.0542892121329959,0.87568239225731,"visitWeek 48",0.97230941485122,286,45
"146","Atopobium","visit","Week 48",-0.00739815494160672,0.05036009424821,0.883311151716738,"visitWeek 48",0.97406229744106,286,63
"147","Haemophilus","visit","Week 48",-0.00659426125184413,0.055752853683967,0.905932061987107,"visitWeek 48",0.978893033422311,286,285
"148","Actinobacillus","visit","Week 48",0.0147923141381636,0.117100378188546,0.899566694710292,"visitWeek 48",0.978893033422311,286,158
"149","ASV_639","visit","Week 48",-0.00147440450447476,0.0120292216490279,0.90253543197763,"visitWeek 48",0.978893033422311,286,8
"150","Porphyromonas","visit","Week 48",0.00326647447714021,0.0918783336344829,0.97166441929226,"visitWeek 48",0.981519222209653,286,270
"151","Actinomyces","visit","Week 48",-0.00584385842515559,0.0982334790196733,0.95260408409234,"visitWeek 48",0.981519222209653,286,204
"152","Oceanivirga","visit","Week 48",-0.00228397591456573,0.063653626843439,0.971402200519221,"visitWeek 48",0.981519222209653,286,37
"153","Eikenella","visit","Week 48",0.00105217948671648,0.0341229563679885,0.975422829525121,"visitWeek 48",0.981519222209653,286,17
"154","F0058","visit","Week 48",0.00155832743233509,0.0428468945919642,0.971013148002599,"visitWeek 48",0.981519222209653,286,30
"155","ASV_280","visit","Week 48",0.00137656951481407,0.0330250048171431,0.966780978900784,"visitWeek 48",0.981519222209653,286,13
"156","ASV_331","visit","Week 48",-0.00181525613783054,0.0366240752147717,0.96050422926928,"visitWeek 48",0.981519222209653,286,25
"157","Rikenellaceae_RC9_gut_group","visit","Week 48",0.00256755620548753,0.0317839274655804,0.935672546017637,"visitWeek 48",0.981519222209653,286,13
"158","ASV_561","visit","Week 48",0.00145840368733805,0.0156591653913819,0.925862622318938,"visitWeek 48",0.981519222209653,286,5
"159","ASV_1494","visit","Week 48",-0.000232040215684103,0.00314542741434057,0.941244814753692,"visitWeek 48",0.981519222209653,286,2
"160","ASV_1738","visit","Week 48",-0.000694091210696276,0.00997193603520066,0.944557471828326,"visitWeek 48",0.981519222209653,286,4
"161","Mogibacterium","visit","Week 48",4.53834766256488e-06,0.0523281184478835,0.999930861428326,"visitWeek 48",0.999930861428326,286,56
