feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_591	visit	Week 48	-0.0174662359490748	0.0114926899377614	286	4	0.129681484056038	0.727725557630324
ASV_821	visit	Week 48	-0.0223354515379473	0.0143087736409342	286	4	0.119646333067041	0.727725557630324
ASV_860	visit	Week 48	-0.00697886596253114	0.00529532905600984	286	2	0.18858958884166	0.727725557630324
ASV_897	visit	Week 48	0.00909107077602171	0.00728203658027459	286	2	0.212903935259931	0.727725557630324
Olsenella	visit	Week 48	-0.00817176562388287	0.00640749300607106	286	2	0.203229321845199	0.727725557630324
ASV_976	visit	Week 48	0.00839652336659648	0.00662018705911098	286	2	0.205721971514976	0.727725557630324
ASV_1004	visit	Week 48	0.00710820621832235	0.0054142544150512	286	2	0.190286994558043	0.727725557630324
Desulfomicrobium	visit	Week 48	0.012879835091121	0.00824914959043879	286	3	0.119554072214831	0.727725557630324
Johnsonella	visit	Week 48	0.0523912243887238	0.0324055191206601	286	16	0.107045104828425	0.727725557630324
ASV_1202	visit	Week 48	0.0188079288195653	0.0133031800009366	286	5	0.158518209592204	0.727725557630324
ASV_1258	visit	Week 48	0.00668036366883465	0.00383523269912283	286	3	0.0826190250261063	0.727725557630324
ASV_1343	visit	Week 48	0.00727368480833463	0.00556708541474125	286	2	0.192422079379362	0.727725557630324
Desulfobulbus	visit	Week 48	0.00936142264049887	0.00754125115247759	286	2	0.215496359305093	0.727725557630324
Acinetobacter	visit	Week 48	-0.0101931534296356	0.00834315231676941	286	2	0.222819524918008	0.732121296159171
Staphylococcus	visit	Week 48	0.0108462131443693	0.00897659579927091	286	2	0.227945902514216	0.733985806095775
ASV_212	visit	Week 48	-0.0117986423288074	0.00990498499921338	286	2	0.234576615689292	0.740526178940706
Prevotellaceae_YAB2003_group	visit	Week 48	0.0143518299566007	0.0122443507113718	286	6	0.242131791660327	0.749677278025243
Bordetella	visit	Week 48	0.0168814732257893	0.0149108825528011	286	2	0.258523055144817	0.756177254978243
Filifactor	visit	Week 48	-0.0515505054785506	0.0459281791436402	286	36	0.262633785230525	0.756177254978243
ASV_472	visit	Week 48	-0.0315792189079305	0.027550408825856	286	12	0.252663144285334	0.756177254978243
ASV_1628	visit	Week 48	0.0114070854273312	0.0101711842406295	286	3	0.263018175644606	0.756177254978243
Dialister	visit	Week 48	0.0326148399990149	0.029814153527462	286	18	0.27490906810577	0.776497543246123
Leptotrichia	visit	Week 48	-0.132263172304917	0.123916105429948	286	231	0.286715485491654	0.7805634642491
ASV_163	visit	Week 48	-0.0483179786607979	0.0475365836346762	286	22	0.310286097589704	0.7805634642491
ASV_216	visit	Week 48	-0.0326250441000485	0.0318795377785322	286	22	0.306996713828314	0.7805634642491
Comamonas	visit	Week 48	-0.0346273716415035	0.0339755922322465	286	29	0.308983157238141	0.7805634642491
ASV_596	visit	Week 48	-0.0105576030160247	0.0103620928683529	286	3	0.309132876789067	0.7805634642491
ASV_817	visit	Week 48	-0.00774576310782441	0.00737674079566969	286	3	0.29459924941478	0.7805634642491
ASV_1325	visit	Week 48	-0.00716852773317159	0.00687201023213372	286	3	0.29776661405837	0.7805634642491
Treponema	visit	Week 48	-0.0966063254551995	0.0976165146758418	286	115	0.323186922192456	0.800509145738237
Peptostreptococcus	visit	Week 48	0.0766348088948655	0.0837046397630295	286	123	0.360685783239151	0.841600160891352
ASV_239	visit	Week 48	-0.0378625111855443	0.0407098580203723	286	28	0.353131151953149	0.841600160891352
Anaeroglobus	visit	Week 48	0.0183662447889703	0.0197808685874826	286	10	0.353944363315078	0.841600160891352
ASV_644	visit	Week 48	-0.0115478052392256	0.0125835226083209	286	6	0.359558508013158	0.841600160891352
Peptococcus	visit	Week 48	0.0397778719085082	0.0452230115056003	286	50	0.379823152702183	0.873593251215021
Neisseria	visit	Week 48	-0.0592075035006537	0.0827925242122533	286	279	0.475115545653065	0.876804634996622
Streptococcus	visit	Week 48	-0.0344133579444819	0.0649370342145865	286	284	0.596560908280604	0.876804634996622
Moraxella	visit	Week 48	-0.0893561988400641	0.14716429994451	286	154	0.54421218498891	0.876804634996622
Fusobacterium	visit	Week 48	0.0562554525985661	0.0952423576204569	286	260	0.555220790780978	0.876804634996622
Rothia	visit	Week 48	-0.0581986373738236	0.10327728379788	286	233	0.573526677690378	0.876804634996622
Campylobacter	visit	Week 48	-0.0511698064523178	0.0847478243998758	286	221	0.546465878892006	0.876804634996622
ASV_77	visit	Week 48	0.0480049011466309	0.0706523204525109	286	115	0.497404540468137	0.876804634996622
Dolosigranulum	visit	Week 48	0.0195399290178925	0.037609620602038	286	18	0.603784701337561	0.876804634996622
Streptobacillus	visit	Week 48	-0.0792315864923	0.0929118679738271	286	111	0.394510632909317	0.876804634996622
ASV_112	visit	Week 48	-0.0286572389324124	0.040526483019824	286	23	0.480069381137137	0.876804634996622
ASV_120	visit	Week 48	-0.015571333588333	0.0244210864338105	286	5	0.524235846183035	0.876804634996622
ASV_126	visit	Week 48	0.0181291625110233	0.0344993340539841	286	4	0.599650473906266	0.876804634996622
ASV_157	visit	Week 48	-0.0287233521627097	0.0504335697010448	286	34	0.569447767707067	0.876804634996622
ASV_180	visit	Week 48	-0.0139541596884019	0.0262263542537	286	29	0.595096042123555	0.876804634996622
Conchiformibius	visit	Week 48	0.0404986433822897	0.0504223262048008	286	37	0.422537354654705	0.876804634996622
ASV_242	visit	Week 48	0.0179223375233653	0.0215764687427659	286	5	0.406873218269358	0.876804634996622
ASV_307	visit	Week 48	0.0326600589437164	0.0414810081607076	286	25	0.431733773508167	0.876804634996622
Mycoplasma	visit	Week 48	0.0383357556140027	0.0489602155381638	286	42	0.434280658327197	0.876804634996622
F0332	visit	Week 48	-0.0139325865235257	0.0237534109446081	286	18	0.557971235186519	0.876804634996622
ASV_426	visit	Week 48	0.010950691743974	0.0132244202739064	286	2	0.408328476808958	0.876804634996622
Lentimicrobium	visit	Week 48	-0.0266461705486875	0.0460299129473627	286	21	0.563123482789018	0.876804634996622
Lactobacillus	visit	Week 48	-0.0188180797090927	0.0241713355537818	286	10	0.436905521448358	0.876804634996622
Bulleidia	visit	Week 48	-0.0142020805849524	0.0231469135446791	286	14	0.539995502473769	0.876804634996622
Tannerella	visit	Week 48	0.0371656723371161	0.0486421215163027	286	42	0.445463691107454	0.876804634996622
ASV_508	visit	Week 48	-0.0082719039242034	0.0161220154022249	286	9	0.608293353783685	0.876804634996622
Sneathia	visit	Week 48	-0.00574973159067048	0.00813203063408332	286	2	0.480116720398273	0.876804634996622
Alysiella	visit	Week 48	-0.00838136436982726	0.015961203810177	286	9	0.599917430838402	0.876804634996622
ASV_540	visit	Week 48	-0.00906921028025429	0.0149328082237318	286	5	0.544114192597654	0.876804634996622
ASV_613	visit	Week 48	0.00426771697902968	0.00671150689076153	286	2	0.525366332289944	0.876804634996622
Family_XIII_UCG.001	visit	Week 48	0.0118190137896576	0.0212098683818578	286	15	0.57780150642697	0.876804634996622
ASV_709	visit	Week 48	-0.00770607467312864	0.0100018482015424	286	3	0.441664515115649	0.876804634996622
ASV_854	visit	Week 48	-0.00266090781408556	0.00521021528795924	286	2	0.609951050432433	0.876804634996622
Mobiluncus	visit	Week 48	0.0026832143103101	0.00397777358340031	286	3	0.500509295894558	0.876804634996622
ASV_1054	visit	Week 48	-0.00339569278635682	0.00588984221269992	286	2	0.564711119574283	0.876804634996622
ASV_1068	visit	Week 48	-0.00566116639937564	0.00804651700055416	286	2	0.482286406677212	0.876804634996622
Proteus	visit	Week 48	0.00510726409055902	0.00751330369675925	286	2	0.497208376811829	0.876804634996622
ASV_1456	visit	Week 48	0.00570967856854302	0.00894128269375497	286	3	0.523614145070374	0.876804634996622
ASV_1660	visit	Week 48	-0.00418119380180931	0.00662940551010053	286	2	0.528741163038289	0.876804634996622
Avibacterium	visit	Week 48	0.00310179366258088	0.005616338555145	286	2	0.581190626491001	0.876804634996622
Pseudoramibacter	visit	Week 48	0.00496931576580868	0.00639738990749697	286	3	0.43793955594926	0.876804634996622
ASV_1770	visit	Week 48	-0.0033204801472347	0.00581965971637017	286	2	0.5687473231697	0.876804634996622
Wolinella	visit	Week 48	0.00447367683678932	0.00687613263464744	286	3	0.515824629500765	0.876804634996622
ASV_203	visit	Week 48	0.0107749780114228	0.0222539809258868	286	11	0.628629839731748	0.89565844421957
ASV_422	visit	Week 48	0.0144854009327449	0.0315029350370239	286	14	0.646003578080222	0.912338386586981
ASV_182	visit	Week 48	-0.0121984504696799	0.0398335810011457	286	21	0.759649838037404	0.919441660049757
ASV_187	visit	Week 48	0.0138242484004117	0.034140184830798	286	20	0.685836734846312	0.919441660049757
Mannheimia	visit	Week 48	-0.019956716123326	0.0556293025136814	286	46	0.720052645256269	0.919441660049757
ASV_205	visit	Week 48	0.0186967271134299	0.05919207214708	286	51	0.752336683752483	0.919441660049757
Catonella	visit	Week 48	0.0313924916636631	0.0959764746668581	286	96	0.743844336757853	0.919441660049757
Candidatus_Saccharimonas	visit	Week 48	-0.016957879293001	0.0515942471367784	286	52	0.742641523012062	0.919441660049757
Selenomonas	visit	Week 48	0.02094415377482	0.0621227175500551	286	63	0.736259163578517	0.919441660049757
Cardiobacterium	visit	Week 48	0.0162860775729254	0.0373533201756858	286	39	0.663167375724149	0.919441660049757
Kingella	visit	Week 48	-0.0141318671534344	0.0421194237150833	286	31	0.737481325760895	0.919441660049757
ASV_329	visit	Week 48	0.00348285296908022	0.0106960634550627	286	5	0.744951599392931	0.919441660049757
ASV_409	visit	Week 48	-0.00627305541483715	0.0187769473675346	286	10	0.738563628543355	0.919441660049757
ASV_485	visit	Week 48	-0.00751337518914336	0.0186036483840383	286	11	0.686615426794676	0.919441660049757
Centipeda	visit	Week 48	0.00909388019070003	0.0263476549523633	286	17	0.730237461751009	0.919441660049757
Defluviitaleaceae_UCG.011	visit	Week 48	0.0116394663022725	0.0379482854140563	286	21	0.759281901359306	0.919441660049757
ASV_682	visit	Week 48	0.00940786461758438	0.0215102313304541	286	13	0.662177637895784	0.919441660049757
ASV_894	visit	Week 48	-0.00158428217968059	0.00424771035448509	286	2	0.709446597076545	0.919441660049757
ASV_934	visit	Week 48	-0.00466460494847192	0.0147999508104391	286	6	0.752858680235629	0.919441660049757
ASV_1531	visit	Week 48	-0.00116149476559272	0.00388614714555632	286	2	0.765249580414083	0.919441660049757
Roseburia	visit	Week 48	-0.00194492411865152	0.00454857165135066	286	3	0.669273621093072	0.919441660049757
ASV_1636	visit	Week 48	-0.00473503015426935	0.0120618131190532	286	3	0.694936211262295	0.919441660049757
Oribacterium	visit	Week 48	0.019822094176987	0.0748043332954618	286	116	0.791212541303393	0.930397835809998
Solobacterium	visit	Week 48	0.0211260608189233	0.0799181935394463	286	109	0.791704990720309	0.930397835809998
ASV_1234	visit	Week 48	-0.00100192454888274	0.00375301189301397	286	2	0.789689502624082	0.930397835809998
Tropheryma	visit	Week 48	0.0107345164753587	0.0476742899497957	286	18	0.82201390820374	0.959016226237696
Fretibacterium	visit	Week 48	-0.00644672004793718	0.0304018332815182	286	20	0.832219840675111	0.959464229320855
ASV_2161	visit	Week 48	-0.000741171206839405	0.00354016298602651	286	2	0.83431672114857	0.959464229320855
Gemella	visit	Week 48	-0.0125015340117622	0.0688346860406074	286	273	0.856013034040977	0.963762926437743
ASV_866	visit	Week 48	0.000635111856045769	0.00345546728661228	286	2	0.854302204466715	0.963762926437743
Scardovia	visit	Week 48	-0.00118249578135872	0.00640935991066191	286	4	0.853756708659517	0.963762926437743
TM7x	visit	Week 48	0.0104145530602074	0.0663860505452309	286	98	0.875451964004999	0.97230941485122
Parvimonas	visit	Week 48	-0.00850093046262698	0.0542892121329959	286	45	0.87568239225731	0.97230941485122
Atopobium	visit	Week 48	-0.00739815494160672	0.05036009424821	286	63	0.883311151716738	0.97406229744106
Haemophilus	visit	Week 48	-0.00659426125184413	0.055752853683967	286	285	0.905932061987107	0.978893033422311
Actinobacillus	visit	Week 48	0.0147923141381636	0.117100378188546	286	158	0.899566694710292	0.978893033422311
ASV_639	visit	Week 48	-0.00147440450447476	0.0120292216490279	286	8	0.90253543197763	0.978893033422311
Porphyromonas	visit	Week 48	0.00326647447714021	0.0918783336344829	286	270	0.97166441929226	0.981519222209653
Actinomyces	visit	Week 48	-0.00584385842515559	0.0982334790196733	286	204	0.95260408409234	0.981519222209653
Oceanivirga	visit	Week 48	-0.00228397591456573	0.063653626843439	286	37	0.971402200519221	0.981519222209653
Eikenella	visit	Week 48	0.00105217948671648	0.0341229563679885	286	17	0.975422829525121	0.981519222209653
F0058	visit	Week 48	0.00155832743233509	0.0428468945919642	286	30	0.971013148002599	0.981519222209653
ASV_280	visit	Week 48	0.00137656951481407	0.0330250048171431	286	13	0.966780978900784	0.981519222209653
ASV_331	visit	Week 48	-0.00181525613783054	0.0366240752147717	286	25	0.96050422926928	0.981519222209653
Rikenellaceae_RC9_gut_group	visit	Week 48	0.00256755620548753	0.0317839274655804	286	13	0.935672546017637	0.981519222209653
ASV_561	visit	Week 48	0.00145840368733805	0.0156591653913819	286	5	0.925862622318938	0.981519222209653
ASV_1494	visit	Week 48	-0.000232040215684103	0.00314542741434057	286	2	0.941244814753692	0.981519222209653
ASV_1738	visit	Week 48	-0.000694091210696276	0.00997193603520066	286	4	0.944557471828326	0.981519222209653
Mogibacterium	visit	Week 48	4.53834766256488e-06	0.0523281184478835	286	56	0.999930861428326	0.999930861428326
