feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_205	trial_arm	Placebo	-0.117272072132143	0.130092867939409	331	68	0.368009122232463	0.922683897235218
Atopobium	trial_arm	Placebo	0.134613657776216	0.137518600398658	331	67	0.32836048933371	0.922683897235218
Kingella	trial_arm	Placebo	-0.148804449227904	0.158263245710328	331	23	0.347787466099598	0.922683897235218
Tannerella	trial_arm	Placebo	-0.100591729761013	0.116521720735878	331	33	0.388608374466599	0.922683897235218
Amnipila	trial_arm	Placebo	-0.0564318831965069	0.0631330099405251	331	15	0.372051802920725	0.922683897235218
Bulleidia	trial_arm	Placebo	0.0516882485818402	0.0552030293770316	331	13	0.349790126808006	0.922683897235218
ASV_591	trial_arm	Placebo	0.0400552403252754	0.0472263575219167	331	4	0.396968653461664	0.922683897235218
Pantoea	trial_arm	Placebo	-0.0338892741477876	0.0394499644536339	331	3	0.390941436291959	0.922683897235218
ASV_821	trial_arm	Placebo	0.0331278469792186	0.0372206230759742	331	4	0.374094713998701	0.922683897235218
ASV_1531	trial_arm	Placebo	-0.022740679784309	0.0266794068764443	331	4	0.394629780535048	0.922683897235218
Roseburia	trial_arm	Placebo	0.0291614300521056	0.0327139460943976	331	5	0.373362483050348	0.922683897235218
Prevotella	trial_arm	Placebo	1.39615909063297	2.12900318982668	331	140	0.512423591588572	0.927861626294937
Veillonella	trial_arm	Placebo	0.622621694861791	0.800002076582501	331	290	0.436966203160506	0.927861626294937
Lautropia	trial_arm	Placebo	0.225023377934175	0.321990441210866	331	279	0.485138804865525	0.927861626294937
Gemella	trial_arm	Placebo	-0.086613534039131	0.126063994882982	331	321	0.492528895934091	0.927861626294937
ASV_52	trial_arm	Placebo	0.183147922099935	0.247614856119435	331	126	0.460040818971387	0.927861626294937
Actinomyces	trial_arm	Placebo	0.376006577926954	0.48256312187548	331	238	0.436430076360582	0.927861626294937
Campylobacter	trial_arm	Placebo	0.208649874352528	0.270434911362392	331	207	0.440943945006019	0.927861626294937
Lachnoanaerobaculum	trial_arm	Placebo	0.163451177753391	0.233415614479861	331	196	0.484261008409638	0.927861626294937
ASV_126	trial_arm	Placebo	-0.0406305044487067	0.059636841845229	331	4	0.496161751690435	0.927861626294937
TM7x	trial_arm	Placebo	-0.0981803920772294	0.142255279777965	331	80	0.490573563675694	0.927861626294937
Solobacterium	trial_arm	Placebo	-0.108282939064696	0.163656045543702	331	132	0.508659010721607	0.927861626294937
ASV_163	trial_arm	Placebo	0.080729947386145	0.100735909626154	331	26	0.423477432222149	0.927861626294937
ASV_212	trial_arm	Placebo	0.0483458886344608	0.0680694307605028	331	3	0.47805611179206	0.927861626294937
ASV_214	trial_arm	Placebo	-0.0598042119635385	0.0896621587408983	331	9	0.50524283580754	0.927861626294937
Bordetella	trial_arm	Placebo	0.0421772916285538	0.064325028054086	331	3	0.512481712197785	0.927861626294937
ASV_307	trial_arm	Placebo	0.0602039606173148	0.0835258855980267	331	21	0.471555440298754	0.927861626294937
Hyphomicrobium	trial_arm	Placebo	-0.0220158301923135	0.0299969664188396	331	2	0.46351092399493	0.927861626294937
Anaeroglobus	trial_arm	Placebo	-0.0498562862532895	0.0750748910096153	331	9	0.507099525523418	0.927861626294937
ASV_540	trial_arm	Placebo	0.03064624670703	0.0446841102518404	331	9	0.493295649277157	0.927861626294937
ASV_861	trial_arm	Placebo	-0.0209041133825943	0.0292568886208892	331	2	0.475423294024698	0.927861626294937
ASV_1234	trial_arm	Placebo	0.0176729143123613	0.0266539964065677	331	3	0.507763239990327	0.927861626294937
ASV_1456	trial_arm	Placebo	-0.0153169747736055	0.0239186811109705	331	2	0.522373229949797	0.935918703660052
Acinetobacter	trial_arm	Placebo	-0.0290706940815504	0.0462878306316021	331	4	0.53041223558871	0.940524788878949
Streptococcus	trial_arm	Placebo	0.674342775019299	1.25720166271343	331	325	0.592055717263387	0.940967755252464
Aggregatibacter	trial_arm	Placebo	-0.155745722795313	0.349454533569793	331	232	0.656119840404015	0.940967755252464
ASV_77	trial_arm	Placebo	-0.0998273328045346	0.214013660249881	331	133	0.641199923928892	0.940967755252464
ASV_112	trial_arm	Placebo	-0.0783161284887572	0.161430564907328	331	32	0.627901213318684	0.940967755252464
Stomatobaculum	trial_arm	Placebo	0.166836753035013	0.302072631289236	331	167	0.581113210412118	0.940967755252464
ASV_182	trial_arm	Placebo	0.0480884936854171	0.121428665769218	331	24	0.692345072609101	0.940967755252464
Treponema	trial_arm	Placebo	0.233216059577622	0.605265089847338	331	12	0.700255073676252	0.940967755252464
ASV_203	trial_arm	Placebo	0.0508594908228413	0.0844390522125729	331	12	0.547374775988133	0.940967755252464
Conchiformibius	trial_arm	Placebo	-0.0816179235004297	0.146964536427164	331	35	0.579027261883857	0.940967755252464
Catonella	trial_arm	Placebo	0.0610171552364911	0.14343942697666	331	66	0.670833260477819	0.940967755252464
Candidatus_Saccharimonas	trial_arm	Placebo	-0.0523833567963638	0.10692866888761	331	63	0.624537770470952	0.940967755252464
ASV_260	trial_arm	Placebo	0.0331978762573425	0.0846509347339679	331	12	0.695183749760713	0.940967755252464
Comamonas	trial_arm	Placebo	0.0435799866310702	0.108744767225221	331	37	0.688860791480222	0.940967755252464
Capnocytophaga	trial_arm	Placebo	-0.0794204065418402	0.197592537960718	331	35	0.687988938459979	0.940967755252464
ASV_329	trial_arm	Placebo	-0.0355357083227739	0.0596615164278799	331	5	0.551837318359688	0.940967755252464
ASV_331	trial_arm	Placebo	0.0452689338529147	0.0761539657930945	331	26	0.552626675275029	0.940967755252464
Lentimicrobium	trial_arm	Placebo	-0.0380624890485222	0.0940664341026773	331	27	0.686009411896395	0.940967755252464
ASV_461	trial_arm	Placebo	-0.0356228251749114	0.067655690903221	331	18	0.598874038906827	0.940967755252464
ASV_508	trial_arm	Placebo	0.0316303209482654	0.0609251188441509	331	9	0.603993236451073	0.940967755252464
Lactobacillus	trial_arm	Placebo	0.101832235998776	0.176738594646094	331	12	0.564891311561883	0.940967755252464
ASV_644	trial_arm	Placebo	0.0231428175120479	0.0428942692951716	331	8	0.589884990659362	0.940967755252464
Centipeda	trial_arm	Placebo	0.0392079062811998	0.0864830182494102	331	13	0.650588692496763	0.940967755252464
ASV_817	trial_arm	Placebo	-0.0265341383240296	0.04472732973503	331	9	0.553426684597551	0.940967755252464
ASV_894	trial_arm	Placebo	-0.0142692333583017	0.0295497881934134	331	3	0.629496536792122	0.940967755252464
Fretibacterium	trial_arm	Placebo	0.0371545401524453	0.0741593310810333	331	21	0.616699362053692	0.940967755252464
ASV_1202	trial_arm	Placebo	-0.00914291566216956	0.0235316640360554	331	2	0.69787019190271	0.940967755252464
ASV_1325	trial_arm	Placebo	-0.0184269722708483	0.032072396379805	331	7	0.565993017514109	0.940967755252464
ASV_1434	trial_arm	Placebo	0.0119120250867469	0.0253857834295418	331	2	0.639208903743365	0.940967755252464
Pseudomonas	trial_arm	Placebo	-0.027700705234527	0.0504660535063165	331	2	0.583447910303742	0.940967755252464
ASV_1729	trial_arm	Placebo	-0.00787490041949029	0.018958800976162	331	2	0.678142472830981	0.940967755252464
Howardella	trial_arm	Placebo	-0.0061207414411256	0.0158849675562891	331	2	0.700251873198068	0.940967755252464
Actinobacillus	trial_arm	Placebo	0.166945834380459	0.496721309827845	331	166	0.737013042892566	0.941011072324849
Rothia	trial_arm	Placebo	0.209662035053735	0.594022830511986	331	277	0.724349833273555	0.941011072324849
Bergeyella	trial_arm	Placebo	-0.0927650234670508	0.256728046333996	331	115	0.718080393973175	0.941011072324849
Corynebacterium	trial_arm	Placebo	0.0832541785921045	0.255593719241021	331	94	0.744836789631152	0.941011072324849
ASV_209	trial_arm	Placebo	-0.0439859130891332	0.140837266574288	331	88	0.754997255702495	0.941011072324849
ASV_339	trial_arm	Placebo	-0.0139118633805318	0.0440008716204746	331	7	0.752072111526296	0.941011072324849
Rodentibacter	trial_arm	Placebo	-0.0210384358745771	0.0602364455561432	331	7	0.727114385238561	0.941011072324849
ASV_639	trial_arm	Placebo	-0.0160534953208919	0.0477511654086147	331	10	0.736941417457712	0.941011072324849
Olsenella	trial_arm	Placebo	0.0270969032006767	0.0758088331252219	331	6	0.720993650306498	0.941011072324849
Phocaeicola	trial_arm	Placebo	-0.00357246794193829	0.0114098564656215	331	2	0.75440029121707	0.941011072324849
Prevotellaceae_YAB2003_group	trial_arm	Placebo	-0.0305311516871876	0.101744312727254	331	2	0.764307755655452	0.945762114911782
ASV_485	trial_arm	Placebo	0.0172943325980871	0.0603451433289139	331	13	0.774606435330633	0.947179606252568
Shuttleworthia	trial_arm	Placebo	0.0162163504273173	0.0570678002411716	331	9	0.776467002800071	0.947179606252568
Streptobacillus	trial_arm	Placebo	-0.0576081687315755	0.226420869919249	331	131	0.799322645347665	0.948162034481368
Abiotrophia	trial_arm	Placebo	-0.0440768146647816	0.161531936492992	331	78	0.785126266145828	0.948162034481368
F0058	trial_arm	Placebo	0.0213545123364495	0.0821498354174144	331	43	0.795068108824124	0.948162034481368
ASV_860	trial_arm	Placebo	0.0113850758519352	0.0425913914143418	331	7	0.789398498895747	0.948162034481368
ASV_533	trial_arm	Placebo	0.00989727411134819	0.0448733556163533	331	2	0.825571737497861	0.972591361983781
ASV_428	trial_arm	Placebo	-0.00568720039411757	0.0271659545960649	331	2	0.834304366177525	0.976192863826764
Haemophilus	trial_arm	Placebo	-0.144715960838231	0.76805573746952	331	327	0.850664712770134	0.981975373130625
ASV_409	trial_arm	Placebo	0.013035581212243	0.0669000476126541	331	15	0.8456293966115	0.981975373130625
ASV_596	trial_arm	Placebo	0.00797618287766055	0.0445664652267524	331	7	0.858069261699821	0.983919420082462
Eikenella	trial_arm	Placebo	-0.0238805449966415	0.141745850770443	331	18	0.866313617590824	0.986794319374979
Mannheimia	trial_arm	Placebo	-0.0157281295084465	0.16716448542183	331	57	0.925096728914969	0.988302095486799
Peptostreptococcus	trial_arm	Placebo	0.016113823413811	0.147624836214672	331	122	0.913146986017784	0.988302095486799
Selenomonas	trial_arm	Placebo	-0.0283068150709665	0.197306485959903	331	51	0.886009820701307	0.988302095486799
Dialister	trial_arm	Placebo	-0.0105439981136743	0.0831525888972705	331	19	0.899173778435709	0.988302095486799
Sneathia	trial_arm	Placebo	0.00433606201963784	0.0360602975014625	331	2	0.904362654116138	0.988302095486799
Alysiella	trial_arm	Placebo	-0.01146719903558	0.0721448320375101	331	11	0.873808217004022	0.988302095486799
ASV_934	trial_arm	Placebo	0.00523833869202739	0.0356666698959713	331	7	0.883325143719321	0.988302095486799
Bifidobacterium	trial_arm	Placebo	0.00349746608085257	0.0293546126240771	331	2	0.905232905940642	0.988302095486799
ASV_1788	trial_arm	Placebo	-0.00212671496270841	0.0218930558462961	331	2	0.922673511963941	0.988302095486799
ASV_1924	trial_arm	Placebo	0.00222483583899655	0.0205656788195654	331	2	0.913917284856422	0.988302095486799
Leptotrichia	trial_arm	Placebo	0.0540419137975439	0.782563153848386	331	71	0.944985743206756	0.98921726616787
ASV_216	trial_arm	Placebo	-0.00812571335822726	0.109796758307576	331	32	0.94104990162735	0.98921726616787
ASV_283	trial_arm	Placebo	0.00589586268893831	0.0983360777218368	331	22	0.952226879985675	0.98921726616787
F0332	trial_arm	Placebo	0.00226556589947153	0.091621636822755	331	25	0.98028738166284	0.98921726616787
ASV_561	trial_arm	Placebo	0.00209674552723019	0.0317287781684835	331	4	0.947351565033451	0.98921726616787
ASV_613	trial_arm	Placebo	0.00171781772668169	0.0326566138112539	331	2	0.958080593411317	0.98921726616787
Bacillus	trial_arm	Placebo	-0.00103614140969742	0.0436113637305656	331	2	0.981059631062796	0.98921726616787
ASV_854	trial_arm	Placebo	-0.000620069418745856	0.0298979410821617	331	6	0.983466002992476	0.98921726616787
ASV_1230	trial_arm	Placebo	0.000972540578670682	0.0271872023832434	331	2	0.971485854241038	0.98921726616787
Pseudoramibacter	trial_arm	Placebo	0.00052215965922041	0.0158286979556264	331	2	0.973704031319678	0.98921726616787
Family_XIII_UCG.001	trial_arm	Placebo	-0.00011270527709208	0.0489583438949728	331	15	0.99816461491256	0.99816461491256
