feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Prevotellaceae_YAB2003_group	visit	Week 48	0.271142620607203	0.112150052562262	286	3	0.0162495766848602	0.324950014639295
ASV_976	visit	Week 48	0.0522614118035832	0.0275153950485733	286	2	0.0585313690965189	0.324950014639295
ASV_1004	visit	Week 48	0.0468187195735116	0.0237067370434244	286	2	0.0492464661212459	0.324950014639295
Desulfomicrobium	visit	Week 48	0.0725447973235845	0.0336184905441338	286	3	0.03177513892172	0.324950014639295
ASV_1095	visit	Week 48	0.0904433673010606	0.0394367343411069	286	6	0.022556722440035	0.324950014639295
ASV_1258	visit	Week 48	0.0755431236921978	0.0342932735586963	286	3	0.0284080841400002	0.324950014639295
ASV_1343	visit	Week 48	0.0509291158315684	0.0262511368869656	286	2	0.0533606243852978	0.324950014639295
Desulfobulbus	visit	Week 48	0.0602100850527264	0.0242479364245391	286	2	0.0136018040282872	0.324950014639295
Neisseria	visit	Week 48	-2.18412539987918	1.18284166792642	286	258	0.0658589663560131	0.331352924478691
Amnipila	visit	Week 48	0.13155139990023	0.0705901057322097	286	13	0.0634104731798977	0.331352924478691
ASV_897	visit	Week 48	0.0617014587752547	0.0332862207544096	286	2	0.064824157860983	0.331352924478691
ASV_209	visit	Week 48	-0.244997714132292	0.135141736065297	286	57	0.070903784410874	0.339239501469936
ASV_1202	visit	Week 48	0.0690457494219694	0.0381858187702309	286	5	0.071640640061974	0.339239501469936
ASV_689	visit	Week 48	-0.0668144613871774	0.0376675629480712	286	5	0.0771688814766877	0.354976854792763
Veillonella	visit	Week 48	-1.61316817414112	0.931088185255938	286	237	0.0842591271163298	0.366641066641327
ASV_529	visit	Week 48	-0.0943710878085453	0.054072836390318	286	4	0.0820213984475999	0.366641066641327
ASV_286	visit	Week 48	0.0932836422069183	0.0555424748626481	286	2	0.0941541618979144	0.398916317514848
ASV_214	visit	Week 48	0.192159847156038	0.117918236761534	286	13	0.104294156172354	0.419783978593723
Catonella	visit	Week 48	0.276961610729034	0.169684422436384	286	70	0.103742266118282	0.419783978593723
Wolinella	visit	Week 48	0.0347402514050467	0.0219772179097349	286	3	0.115050708693758	0.451784490236463
ASV_1628	visit	Week 48	0.0367520141494647	0.0237715021476563	286	3	0.123205210546203	0.472286640427111
ASV_260	visit	Week 48	-0.125627289491868	0.0820028404718078	286	9	0.126638776254719	0.474159139000227
Cardiobacterium	visit	Week 48	0.167769628044923	0.110869532935582	286	30	0.131336644308113	0.480572721218324
TM7x	visit	Week 48	0.211679499559016	0.146716355258818	286	72	0.15018429799983	0.537326043954947
Peptostreptococcus	visit	Week 48	0.240752991334022	0.170259710770901	286	123	0.158447244215125	0.551546455745186
Kingella	visit	Week 48	0.239391368572502	0.170342995141261	286	18	0.161010456024992	0.551546455745186
Aggregatibacter	visit	Week 48	-0.428978263037795	0.317427309910815	286	186	0.17763576126518	0.572585079557921
Dialister	visit	Week 48	0.127650723760696	0.0950097125509282	286	18	0.18016500718176	0.572585079557921
Peptococcus	visit	Week 48	0.134401853189563	0.100314046912805	286	50	0.181377882344435	0.572585079557921
Family_XIII_UCG.001	visit	Week 48	0.0724106562785533	0.0527899725106181	286	15	0.171247457946676	0.572585079557921
ASV_461	visit	Week 48	-0.0777223404377337	0.0595852088525788	286	12	0.193156790153474	0.586759305937911
ASV_1456	visit	Week 48	0.0305595730780842	0.0234104290784143	286	3	0.192819046348387	0.586759305937911
Stomatobaculum	visit	Week 48	-0.421992525662622	0.330637998858396	286	133	0.202893015811454	0.595492591849803
Eikenella	visit	Week 48	0.197503067214761	0.154931121048034	286	15	0.203429146284094	0.595492591849803
Treponema	visit	Week 48	0.96825618509623	0.776203609261545	286	16	0.21326916130301	0.613148838746153
Defluviitaleaceae_UCG.011	visit	Week 48	0.10521209170933	0.0860251010059122	286	21	0.222328688177539	0.627981031519015
ASV_212	visit	Week 48	-0.0818771329743054	0.0697077245113787	286	2	0.241147660020888	0.669392642471774
Acinetobacter	visit	Week 48	0.0491265204533427	0.042509108411218	286	2	0.248787301249233	0.678894161036042
Rothia	visit	Week 48	-0.694479504208688	0.622008553301169	286	233	0.265147119711594	0.711478104559443
Oribacterium	visit	Week 48	0.22615286755621	0.211602471719129	286	98	0.286084095454686	0.715628878037586
Rodentibacter	visit	Week 48	-0.0534161858214388	0.0502619657380114	286	3	0.288795632592275	0.715628878037586
ASV_821	visit	Week 48	-0.0411428041996363	0.0381440029530755	286	4	0.281673344197351	0.715628878037586
Mobiluncus	visit	Week 48	0.0353669098574221	0.0332869944581599	286	3	0.288918491133187	0.715628878037586
Avibacterium	visit	Week 48	0.0373076647986338	0.0340309983903779	286	2	0.273882912692514	0.715628878037586
Dolosigranulum	visit	Week 48	0.106282016669395	0.101909886232103	286	18	0.297880648499038	0.726648248611289
ASV_216	visit	Week 48	-0.114085333174622	0.111384571803894	286	22	0.306590170617022	0.736731604020009
Proteus	visit	Week 48	0.0435915190278278	0.043187048659979	286	2	0.313658544095283	0.742632729402066
ASV_163	visit	Week 48	-0.0957456017905204	0.0994098430382939	286	22	0.336296593056516	0.760100876936411
Candidatus_Saccharimonas	visit	Week 48	0.0998255987702067	0.1051842148703	286	43	0.343399558261475	0.760100876936411
Parvimonas	visit	Week 48	0.134144006181042	0.140304580987658	286	41	0.339839180188091	0.760100876936411
ASV_860	visit	Week 48	-0.0268211051159397	0.0283338349317242	286	2	0.344642012523963	0.760100876936411
Pseudoramibacter	visit	Week 48	0.0194619153397483	0.0204786462942574	286	3	0.342741642875846	0.760100876936411
ASV_242	visit	Week 48	0.0685609250862299	0.0745389753684652	286	5	0.358458040296609	0.775626350714268
ASV_591	visit	Week 48	-0.0456841606739876	0.049964374327208	286	4	0.361316623003541	0.775626350714268
ASV_307	visit	Week 48	0.0977642613602822	0.110059924665917	286	25	0.37514072383503	0.794706007071577
Alloprevotella	visit	Week 48	-0.535500487852576	0.627634894813847	286	145	0.394265295796967	0.803502691434326
Abiotrophia	visit	Week 48	-0.131059636227733	0.153353133079888	286	57	0.393478350782315	0.803502691434326
ASV_472	visit	Week 48	-0.0587394622998236	0.0680579010573523	286	12	0.388821350307335	0.803502691434326
Prevotella	visit	Week 48	-1.76965426941458	2.21053934423635	286	111	0.424059550681546	0.817981917010741
Bergeyella	visit	Week 48	-0.214520547155913	0.258148301849823	286	84	0.406673224779741	0.817981917010741
ASV_112	visit	Week 48	-0.131052151380867	0.16204182276047	286	23	0.419333009114908	0.817981917010741
F0058	visit	Week 48	0.0721412684824813	0.0884359235659828	286	30	0.415328938388215	0.817981917010741
ASV_422	visit	Week 48	0.0677508057835136	0.0851281389551578	286	14	0.42677317409256	0.817981917010741
ASV_239	visit	Week 48	-0.0917748772649815	0.119007661943071	286	28	0.441248595191666	0.826058416579747
F0332	visit	Week 48	-0.0710872902336412	0.0918304065826308	286	18	0.439506758217361	0.826058416579747
ASV_126	visit	Week 48	0.0620050166732277	0.0815679819763783	286	4	0.447787346262587	0.828663939635362
ASV_77	visit	Week 48	0.168443391421958	0.232551580526967	286	115	0.469461266445133	0.831029605276155
ASV_157	visit	Week 48	-0.096108840125051	0.132288598819249	286	34	0.468125231377702	0.831029605276155
ASV_339	visit	Week 48	-0.0284181302958821	0.0392560453098321	286	4	0.46971238559087	0.831029605276155
ASV_426	visit	Week 48	0.0392048440509112	0.052983760106942	286	2	0.45994715901331	0.831029605276155
Streptococcus	visit	Week 48	-0.686188893645242	1.44079735512742	286	281	0.634257939168299	0.849207510780838
Porphyromonas	visit	Week 48	0.300367078625743	0.54738689297937	286	216	0.58362254216112	0.849207510780838
Gemella	visit	Week 48	0.0780052632523898	0.148971923810585	286	273	0.600948488255665	0.849207510780838
Granulicatella	visit	Week 48	-0.324675096134436	0.520951117796034	286	268	0.533630121379968	0.849207510780838
Actinomyces	visit	Week 48	0.363213029283073	0.574671713268418	286	194	0.527872015395008	0.849207510780838
Oceanivirga	visit	Week 48	0.068914854539814	0.148252016986664	286	37	0.642395533465872	0.849207510780838
Corynebacterium	visit	Week 48	-0.125350145816593	0.249732430594112	286	81	0.616100187900211	0.849207510780838
ASV_180	visit	Week 48	-0.0773411622165659	0.145797002415752	286	29	0.596199560720323	0.849207510780838
ASV_187	visit	Week 48	0.0597908847098067	0.119200588972954	286	20	0.616338299348425	0.849207510780838
ASV_205	visit	Week 48	0.0734855667394456	0.123740264349824	286	51	0.553072132460302	0.849207510780838
Mogibacterium	visit	Week 48	0.0670667264775604	0.130414923348474	286	56	0.607472572376759	0.849207510780838
Atopobium	visit	Week 48	0.0911137623638859	0.169026270040655	286	61	0.590274045993312	0.849207510780838
Selenomonas	visit	Week 48	0.117208610183888	0.187395320248214	286	46	0.532170295179366	0.849207510780838
Capnocytophaga	visit	Week 48	-0.0971223769774127	0.190824801972598	286	20	0.611174761373848	0.849207510780838
ASV_329	visit	Week 48	0.0430136620207134	0.0648172569811473	286	5	0.507475498337048	0.849207510780838
Filifactor	visit	Week 48	-0.075573971218723	0.11195801509244	286	36	0.50021182449619	0.849207510780838
ASV_508	visit	Week 48	-0.0316004937855958	0.0688512269441186	286	9	0.646608382510348	0.849207510780838
Rikenellaceae_RC9_gut_group	visit	Week 48	0.0543880583313282	0.0881928609305743	286	13	0.537930241238804	0.849207510780838
Sneathia	visit	Week 48	0.0193276555139522	0.0423267370851073	286	2	0.648286090122198	0.849207510780838
ASV_561	visit	Week 48	0.0232884416889571	0.0410599192542614	286	5	0.571038656021484	0.849207510780838
ASV_596	visit	Week 48	-0.0188753473754799	0.0413977261374643	286	3	0.648773439913311	0.849207510780838
ASV_613	visit	Week 48	0.0237503113480984	0.0483303322945667	286	2	0.623511622898362	0.849207510780838
ASV_644	visit	Week 48	-0.0236411319892618	0.0393747067199908	286	6	0.548709059213542	0.849207510780838
ASV_682	visit	Week 48	0.027959848732932	0.0580269114657722	286	13	0.630288730541913	0.849207510780838
ASV_709	visit	Week 48	-0.0261922283107275	0.0505668666604506	286	3	0.604880967585393	0.849207510780838
ASV_854	visit	Week 48	0.0133397563372734	0.0202862428668169	286	2	0.511342906388254	0.849207510780838
ASV_1234	visit	Week 48	0.0132159830708441	0.0280871575965523	286	2	0.638334192266295	0.849207510780838
ASV_1494	visit	Week 48	0.0189237262408942	0.030278515226991	286	2	0.532480376703367	0.849207510780838
ASV_1531	visit	Week 48	0.0169119634964762	0.0286456952111777	286	2	0.55540263713301	0.849207510780838
ASV_1738	visit	Week 48	0.0186382577477456	0.0293417456071801	286	4	0.525800966703036	0.849207510780838
ASV_1770	visit	Week 48	0.0112411228236347	0.019918602091836	286	2	0.572959348070798	0.849207510780838
ASV_2161	visit	Week 48	0.0125160987452708	0.0201160927005804	286	2	0.534313946976152	0.849207510780838
ASV_485	visit	Week 48	-0.0309271384704591	0.0702231394927619	286	11	0.659973493716919	0.856901068455032
ASV_1054	visit	Week 48	0.00994459678635244	0.0233806532253722	286	2	0.670915007226932	0.864138529308289
ASV_120	visit	Week 48	-0.0342155344310119	0.0904357439358365	286	5	0.705460066182816	0.865747046368884
Mannheimia	visit	Week 48	-0.0622758135671921	0.16718737183776	286	46	0.709805031805545	0.865747046368884
ASV_409	visit	Week 48	-0.0252533275431855	0.0633346978939754	286	10	0.690393139056127	0.865747046368884
ASV_817	visit	Week 48	-0.0135095605340085	0.0357598544145989	286	3	0.70587200986427	0.865747046368884
Fretibacterium	visit	Week 48	0.0376975020704325	0.0910827426229913	286	20	0.679272955322225	0.865747046368884
Roseburia	visit	Week 48	0.0128747502548125	0.034022197469768	286	3	0.705399794348551	0.865747046368884
ASV_1660	visit	Week 48	0.0115823127828615	0.0297588621218322	286	2	0.697415802537094	0.865747046368884
Haemophilus	visit	Week 48	0.297915246993069	0.850942455981251	286	280	0.726522894215642	0.876973199348615
Actinobacillus	visit	Week 48	0.181142446088618	0.538486119206522	286	147	0.736823666393354	0.876973199348615
ASV_866	visit	Week 48	0.0163198384821468	0.0478758764915838	286	2	0.733447375941959	0.876973199348615
ASV_894	visit	Week 48	0.00968067840885005	0.0292360709531656	286	2	0.740797236716842	0.876973199348615
Solobacterium	visit	Week 48	0.0544836262317072	0.172945530965722	286	109	0.752967603452943	0.879933047434401
Lentimicrobium	visit	Week 48	0.0317023839818597	0.101165442554146	286	21	0.754228326372344	0.879933047434401
Campylobacter	visit	Week 48	-0.0826341756472224	0.292866176432492	286	185	0.778028809229151	0.895940722696206
Tropheryma	visit	Week 48	0.0319827063990195	0.118057764011769	286	18	0.786659143361875	0.895940722696206
ASV_280	visit	Week 48	0.0211667959209845	0.0794875617611895	286	13	0.790208587719635	0.895940722696206
Alysiella	visit	Week 48	0.0217198446905018	0.0782424005966268	286	9	0.781523809630612	0.895940722696206
Bulleidia	visit	Week 48	-0.0170829721950114	0.0676813719700234	286	14	0.800912261546887	0.90172639237097
ASV_1325	visit	Week 48	-0.0051151900236723	0.0223346998853908	286	3	0.819014831621448	0.915704082576758
Fusobacterium	visit	Week 48	0.122513757855935	0.805501698283386	286	155	0.879219043635531	0.937445470366361
ASV_203	visit	Week 48	0.0189956515818059	0.10791133076459	286	11	0.860395679869622	0.937445470366361
Comamonas	visit	Week 48	-0.0175532578267459	0.110935272453664	286	29	0.874388229799719	0.937445470366361
ASV_331	visit	Week 48	0.0154141544098064	0.0897434805580645	286	25	0.863750162882689	0.937445470366361
Shuttleworthia	visit	Week 48	-0.0099632672030118	0.0576395700171811	286	7	0.862888810385389	0.937445470366361
ASV_540	visit	Week 48	-0.00586445322263278	0.036624285473437	286	5	0.872896662435975	0.937445470366361
ASV_639	visit	Week 48	0.00770006496757449	0.0410837002846555	286	8	0.851462160983505	0.937445470366361
Scardovia	visit	Week 48	0.00506164377078099	0.0383090673199758	286	4	0.894977777834235	0.947969883100735
Moraxella	visit	Week 48	-0.048475525872014	0.508038237595995	286	123	0.924050839482092	0.950808060591445
Leptotrichia	visit	Week 48	-0.0828440715976731	0.76521150343926	286	61	0.913863541531935	0.950808060591445
ASV_182	visit	Week 48	-0.0146749624403938	0.133878366860487	286	21	0.912792806600004	0.950808060591445
Olsenella	visit	Week 48	-0.00712238203016823	0.0778677798334095	286	2	0.927185500079856	0.950808060591445
ASV_934	visit	Week 48	-0.00403721324166362	0.0416918403338616	286	6	0.922926034862248	0.950808060591445
Streptobacillus	visit	Week 48	-0.00846309275747435	0.236938202944697	286	109	0.971531859033573	0.989978666483577
Lactobacillus	visit	Week 48	-0.00537562611933661	0.210088983629349	286	10	0.979604423682645	0.991926491905069
ASV_1636	visit	Week 48	0.000499118352665847	0.0296531974536708	286	3	0.986582574516955	0.992748715607687
ASV_1068	visit	Week 48	4.20337132506283e-05	0.0392216203694639	286	2	0.999145661647768	0.999145661647768
