feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Fusobacterium	trial_arm	Placebo	1.74238044093646	0.678020243279889	304	164	0.0106551333981706	0.0495053020126116
ASV_540	trial_arm	Placebo	-0.170997699421992	0.0666436414838957	304	13	0.0107746833792155	0.0495053020126116
ASV_214	trial_arm	Placebo	0.246691508016584	0.100544825823287	304	11	0.0147102900606103	0.0646064073179404
Atopobium	trial_arm	Placebo	-0.427372331377248	0.175047159878518	304	87	0.0152015076042213	0.0646064073179404
Desulfobulbus	trial_arm	Placebo	0.0576333079589691	0.0235231586269299	304	3	0.0148503949863272	0.0646064073179404
Family_XIII_UCG.001	trial_arm	Placebo	0.106114541663356	0.0436507574181772	304	12	0.0156394422790951	0.0648464679864918
Lachnoanaerobaculum	trial_arm	Placebo	-0.555975766315989	0.234028965383567	304	164	0.0181409386207303	0.0734276087029558
Centipeda	trial_arm	Placebo	0.200557526447308	0.0863535668834696	304	13	0.0208696829040765	0.0825080486905349
ASV_331	trial_arm	Placebo	-0.248670004939359	0.107510044533602	304	38	0.0213948002081692	0.0826617280770174
ASV_77	trial_arm	Placebo	-0.537280276894351	0.234882748847365	304	146	0.0228614333384336	0.0828678315129049
ASV_508	trial_arm	Placebo	0.0872881464935217	0.0381736015014343	304	4	0.0229105181241561	0.0828678315129049
ASV_1202	trial_arm	Placebo	0.0752234986940902	0.0326593412515141	304	4	0.0219424959365335	0.0828678315129049
ASV_52	trial_arm	Placebo	-0.548456908149935	0.244332600645176	304	107	0.0255102039174856	0.090348638874428
ASV_339	trial_arm	Placebo	-0.140376035948015	0.0631724663125913	304	9	0.0270167526820337	0.0918569591189146
Shuttleworthia	trial_arm	Placebo	-0.194697065073881	0.0875883894799894	304	12	0.0269651528091241	0.0918569591189146
ASV_1095	trial_arm	Placebo	0.0811646331173906	0.0368197316198694	304	6	0.0282516958738289	0.0941723195794295
ASV_485	trial_arm	Placebo	0.0969362533424993	0.0445448991153394	304	4	0.0303190980683485	0.0991201283003701
ASV_157	trial_arm	Placebo	0.20917401362846	0.0968383491724413	304	21	0.0315567297621584	0.101219699237112
ASV_1258	trial_arm	Placebo	0.066769498316133	0.0320199531778871	304	3	0.0378864266791401	0.119272083989885
Desulfomicrobium	trial_arm	Placebo	0.0639110938447218	0.0313789938307042	304	3	0.0425472598591145	0.131509712291808
ASV_242	trial_arm	Placebo	0.122050663666477	0.0610006381050762	304	4	0.0463076874500958	0.138110646780988
Bulleidia	trial_arm	Placebo	0.0904200810106511	0.0451109670053479	304	8	0.0459205879041631	0.138110646780988
ASV_163	trial_arm	Placebo	-0.227227136528605	0.115465487834138	304	26	0.0499916347919532	0.146527205424691
ASV_1415	trial_arm	Placebo	-0.0696147891052527	0.0361234181594007	304	5	0.0549004060163743	0.158187610555655
Catonella	trial_arm	Placebo	0.31555363363878	0.166837606148227	304	67	0.0595301405553267	0.168668731573426
Wolinella	trial_arm	Placebo	0.0351948419935031	0.0189641089066829	304	2	0.0644466973705829	0.179605550049165
Anaeroglobus	trial_arm	Placebo	0.117684995877782	0.0637575104416173	304	10	0.0658967095475133	0.180684526178665
Mobiluncus	trial_arm	Placebo	0.0469520992752455	0.0257205372051239	304	2	0.0689174763596367	0.183062046580285
ASV_1456	trial_arm	Placebo	0.0346147661469056	0.0189445328984135	304	2	0.068661932540657	0.183062046580285
ASV_461	trial_arm	Placebo	0.0513371734353119	0.028396583258704	304	5	0.0716223819378661	0.184481892870261
ASV_1738	trial_arm	Placebo	0.0378979427142242	0.0209132483699628	304	2	0.0709560779733602	0.184481892870261
ASV_1628	trial_arm	Placebo	0.037112722476515	0.0206553616509143	304	2	0.0733729137706569	0.186170079716592
ASV_767	trial_arm	Placebo	-0.0900321452123337	0.050562068632026	304	4	0.0759787096174536	0.189946774043634
ASV_689	trial_arm	Placebo	-0.0861682086869121	0.0486247673451652	304	4	0.0773852888414129	0.190659407290438
ASV_1272	trial_arm	Placebo	-0.075850327120951	0.0432468563163166	304	7	0.0804633148772747	0.195410907559096
Bergeyella	trial_arm	Placebo	-0.440698275141599	0.25315279402774	304	99	0.0827302330178773	0.197162428208737
Bordetella	trial_arm	Placebo	0.118878038651123	0.0686273854611877	304	2	0.0842546023325876	0.197162428208737
Dialister	trial_arm	Placebo	0.144797354983265	0.0840140939242798	304	18	0.0858236452202739	0.197162428208737
ASV_897	trial_arm	Placebo	0.0535737777619808	0.0310596433358433	304	2	0.0855744080543414	0.197162428208737
Actinobacillus	trial_arm	Placebo	0.873858078507595	0.512725710790215	304	137	0.0893464177408229	0.199853829157104
ASV_180	trial_arm	Placebo	-0.259483898936563	0.152241481057232	304	36	0.0893305666851258	0.199853829157104
ASV_260	trial_arm	Placebo	-0.135359151931245	0.0831911880744993	304	9	0.104761872065902	0.231292444820823
TM7x	trial_arm	Placebo	-0.256125153386326	0.162357644101767	304	96	0.115718936668637	0.245902740420853
Johnsonella	trial_arm	Placebo	0.136447435690452	0.0858977138261539	304	15	0.113222512523975	0.245902740420853
ASV_1054	trial_arm	Placebo	-0.0675031512283737	0.0427277035565722	304	6	0.115189129062935	0.245902740420853
Psychrobacter	trial_arm	Placebo	-0.102231284121815	0.0650974005400463	304	5	0.117360872923432	0.246312943172634
Campylobacter	trial_arm	Placebo	0.393485444967742	0.254033513629842	304	201	0.122440786899128	0.253561148921857
Selenomonas	trial_arm	Placebo	0.235011527178975	0.152275450722082	304	47	0.123797502120671	0.253561148921857
Acinetobacter	trial_arm	Placebo	-0.118259551298968	0.0769602632032815	304	7	0.125430622858378	0.253847689118146
Mogibacterium	trial_arm	Placebo	-0.206076233127071	0.137423736411722	304	67	0.134770979700581	0.266407750570917
ASV_283	trial_arm	Placebo	-0.106685809672408	0.0711372916108391	304	12	0.134732353760852	0.266407750570917
Prevotellaceae_YAB2003_group	trial_arm	Placebo	0.137963185817899	0.0946071113752616	304	6	0.145803926456596	0.28490422411059
ASV_682	trial_arm	Placebo	0.0687337522335617	0.0482685337621141	304	13	0.155482700788246	0.300364308340929
Enterococcus	trial_arm	Placebo	-0.0842449098876101	0.0617878250773599	304	3	0.173754726467434	0.322535596641584
Cardiobacterium	trial_arm	Placebo	-0.175262223061133	0.127266224784295	304	50	0.169491722009676	0.322535596641584
ASV_409	trial_arm	Placebo	-0.0964627212992181	0.0708797017426127	304	14	0.174548675829563	0.322535596641584
ASV_639	trial_arm	Placebo	0.0428409156837534	0.0313202297726347	304	5	0.172380587812069	0.322535596641584
Corynebacterium	trial_arm	Placebo	-0.369888902998288	0.277281215942327	304	91	0.183213959065705	0.334907237001827
Porphyromonas	trial_arm	Placebo	0.675877079075186	0.532549542288443	304	226	0.205370269500585	0.37141431718191
ASV_1398	trial_arm	Placebo	-0.0411700279595734	0.0336712533680091	304	5	0.2223942644209	0.397968683700558
Carnobacterium	trial_arm	Placebo	-0.059953268625137	0.0499815134427328	304	2	0.231270366635796	0.409541274250889
Parvimonas	trial_arm	Placebo	0.153188248374571	0.129395560323878	304	38	0.23739328560195	0.411804679105423
Rodentibacter	trial_arm	Placebo	-0.0470137345062718	0.0395295168132364	304	3	0.235243142396451	0.411804679105423
ASV_68	trial_arm	Placebo	-0.232102880268243	0.200481885642456	304	44	0.247891089585601	0.425671567975275
ASV_934	trial_arm	Placebo	0.0335746164987842	0.0305975875562665	304	3	0.273386076496985	0.464756330044874
Solobacterium	trial_arm	Placebo	0.16741405887707	0.158409309387228	304	114	0.291427070196893	0.485711783661488
ASV_1230	trial_arm	Placebo	-0.0306483456175153	0.028922700689744	304	2	0.290144238281642	0.485711783661488
ASV_761	trial_arm	Placebo	-0.0304263237685004	0.0291360031346743	304	2	0.297188198830287	0.49050479418591
ASV_383	trial_arm	Placebo	-0.04220177630557	0.0408722461087607	304	4	0.302650554534704	0.494717252604804
Brevundimonas	trial_arm	Placebo	-0.026966554090028	0.0266155718192111	304	2	0.311781844285603	0.504789652652881
ASV_561	trial_arm	Placebo	0.0324533468480276	0.0331462039575338	304	4	0.328315752722769	0.526544131725196
ASV_860	trial_arm	Placebo	-0.0235688388707777	0.0244322661572771	304	2	0.335486763580801	0.533016353352674
ASV_1121	trial_arm	Placebo	-0.0210166142726633	0.0233736075797006	304	2	0.369283774837189	0.581280015947427
ASV_1235	trial_arm	Placebo	-0.017618899053413	0.0198545734370237	304	2	0.375571084247561	0.585753067175095
Pseudomonas	trial_arm	Placebo	-0.107367738949916	0.125510825705986	304	6	0.392982428526533	0.601864980626222
Stomatobaculum	trial_arm	Placebo	0.239657025163189	0.279708850174782	304	120	0.392229886301453	0.601864980626222
ASV_112	trial_arm	Placebo	0.107900374637015	0.13182732323064	304	15	0.413718362781339	0.627965372078818
ASV_120	trial_arm	Placebo	-0.0719535867168781	0.0915446119166327	304	6	0.432486808726588	0.644936469153684
Peptostreptococcus	trial_arm	Placebo	0.129765328547617	0.163937025883363	304	138	0.429240892573194	0.644936469153684
ASV_426	trial_arm	Placebo	0.03651450926587	0.0481385981320032	304	2	0.448726083480846	0.654311486377087
Lactobacillus	trial_arm	Placebo	0.110211177922833	0.145042910529695	304	9	0.447935672319682	0.654311486377087
ASV_1004	trial_arm	Placebo	0.0213817435179655	0.0282878408466372	304	3	0.45032025827129	0.654311486377087
ASV_203	trial_arm	Placebo	0.0784951463092545	0.107033126300489	304	11	0.463900195225642	0.668330789731857
Tannerella	trial_arm	Placebo	-0.0913380354510904	0.13370363807602	304	40	0.495043380935182	0.707204829907403
Brevibacterium	trial_arm	Placebo	-0.0197988700938461	0.0295162768214645	304	2	0.502874609435734	0.712405696700623
Tropheryma	trial_arm	Placebo	0.0703849737921099	0.112479013275957	304	15	0.531944364909599	0.747359851525882
Hyphomicrobium	trial_arm	Placebo	-0.0272525955036033	0.0468026802631067	304	9	0.560807787025792	0.781453473724464
ASV_525	trial_arm	Placebo	-0.0277368497230147	0.0500862977848407	304	4	0.580138380718399	0.795351005823611
ASV_1234	trial_arm	Placebo	0.0127128587242608	0.0227719078819272	304	2	0.577074099856711	0.795351005823611
ASV_644	trial_arm	Placebo	-0.0216951452379009	0.0407898836787493	304	5	0.595203168011725	0.809476308495945
Pseudoramibacter	trial_arm	Placebo	0.0110712387411596	0.0226384158838318	304	3	0.625163730008344	0.843474873820781
ASV_1482	trial_arm	Placebo	0.0127028684362854	0.026833552132928	304	2	0.636273428101399	0.849273879618411
Leuconostoc	trial_arm	Placebo	-0.0123139382111294	0.026259280556773	304	2	0.639453274065627	0.849273879618411
ASV_329	trial_arm	Placebo	0.0294789783678603	0.06427434977182	304	5	0.646820465990623	0.852399063708573
Escherichia.Shigella	trial_arm	Placebo	0.0107340241624565	0.0260180862290584	304	2	0.680221664042781	0.86038155397741
Mannheimia	trial_arm	Placebo	0.0667396831727657	0.158004840623298	304	38	0.673040851757575	0.86038155397741
Butyrivibrio	trial_arm	Placebo	0.0407459040436721	0.0997611777563562	304	39	0.683244175217355	0.86038155397741
Staphylococcus	trial_arm	Placebo	0.0221390148210335	0.0538373337282875	304	4	0.681202521539116	0.86038155397741
F0332	trial_arm	Placebo	-0.0338328452656261	0.0782678325216793	304	18	0.665853591827133	0.86038155397741
ASV_817	trial_arm	Placebo	0.00916665401607946	0.022052013505461	304	2	0.677936961611071	0.86038155397741
Mycoplasma	trial_arm	Placebo	0.0529009073827524	0.137173271293209	304	48	0.700027216022233	0.867600719126789
ASV_613	trial_arm	Placebo	0.0175752606180699	0.0462630198880288	304	2	0.704287642585276	0.867600719126789
ASV_1401	trial_arm	Placebo	0.0133292846559287	0.034049330607722	304	2	0.69572607268532	0.867600719126789
Leptotrichia	trial_arm	Placebo	0.245884979489842	0.776445307465874	304	63	0.751704943082373	0.887517403068423
ASV_126	trial_arm	Placebo	0.0270102689817943	0.0773205589017312	304	6	0.727086214235791	0.887517403068423
ASV_239	trial_arm	Placebo	0.030160918296599	0.100879264737179	304	27	0.765160669482245	0.887517403068423
ASV_472	trial_arm	Placebo	0.0155219190478473	0.0524407744351822	304	8	0.767441519123872	0.887517403068423
Sneathia	trial_arm	Placebo	0.0113039272780629	0.0379140807367722	304	2	0.765796836881743	0.887517403068423
ASV_543	trial_arm	Placebo	0.0133910987740819	0.0434881910020161	304	2	0.75835170885896	0.887517403068423
ASV_596	trial_arm	Placebo	0.00736898086775283	0.0248389665409664	304	2	0.766922247322882	0.887517403068423
Scardovia	trial_arm	Placebo	-0.0120856173329477	0.0392573264060735	304	5	0.758403852060894	0.887517403068423
ASV_976	trial_arm	Placebo	0.0137630187288797	0.0404560866607219	304	3	0.733945062262865	0.887517403068423
Delftia	trial_arm	Placebo	0.0115177507664069	0.0408930970486911	304	6	0.778400857018334	0.894109092521059
Alysiella	trial_arm	Placebo	0.0181495862371195	0.0706388031529003	304	8	0.7974038514096	0.90372436493088
ASV_1325	trial_arm	Placebo	0.00407513698990046	0.0155774659494517	304	2	0.793804612057065	0.90372436493088
ASV_216	trial_arm	Placebo	0.021765441305592	0.0911558301137425	304	17	0.81144448608904	0.904465144036025
Sphingopyxis	trial_arm	Placebo	0.00970832156225442	0.0404353193831054	304	6	0.810419430724855	0.904465144036025
ASV_653	trial_arm	Placebo	-0.0114365402177527	0.0485730011705423	304	3	0.814018629632422	0.904465144036025
Eikenella	trial_arm	Placebo	-0.0345446240129712	0.152089648286123	304	25	0.820473766927832	0.905717794660594
Kingella	trial_arm	Placebo	-0.0353203596984417	0.170185751414287	304	25	0.835727994847686	0.911754242798545
ASV_372	trial_arm	Placebo	0.0114657678335888	0.0555688124975074	304	2	0.836668599273959	0.911754242798545
ASV_1504	trial_arm	Placebo	-0.00444555384754217	0.0227178036830186	304	2	0.844987620408332	0.914954748212843
Dolosigranulum	trial_arm	Placebo	0.0208626494849139	0.111029480568329	304	19	0.851079748436135	0.915718716671791
Hydrogenophaga	trial_arm	Placebo	0.011961666695943	0.0757327729159965	304	17	0.874605133257451	0.933164891082749
ASV_1343	trial_arm	Placebo	0.00508268940599016	0.0331575861987158	304	5	0.878272838666116	0.933164891082749
Conchiformibius	trial_arm	Placebo	0.0238355574840783	0.170407451113168	304	46	0.88885284882573	0.938540275157603
ASV_591	trial_arm	Placebo	-0.00321684865031478	0.0369200084489414	304	2	0.930625743137887	0.964673026423419
ASV_854	trial_arm	Placebo	0.00329831201559528	0.0364725481305473	304	4	0.928003298787191	0.964673026423419
ASV_1306	trial_arm	Placebo	0.00223262395113564	0.0226656554425629	304	3	0.921598625937264	0.964673026423419
ASV_286	trial_arm	Placebo	0.00476982959932593	0.0780451529463417	304	6	0.95130702765466	0.980134513341165
Olsenella	trial_arm	Placebo	-0.00235422863653932	0.0547134159060638	304	2	0.965707360293486	0.988977417168027
Neisseria	trial_arm	Placebo	-0.000960923295532217	1.1347192479446	304	266	0.999324880277964	0.999324880277964
Prevotella	trial_arm	Placebo	-0.00270433200200108	1.9864058888921	304	122	0.998914643464674	0.999324880277964
ASV_182	trial_arm	Placebo	0.00211448088770897	0.124702631885261	304	21	0.986482766622193	0.999324880277964
ASV_1212	trial_arm	Placebo	0.000239287113606934	0.0342313221100134	304	2	0.994427210534365	0.999324880277964
