"","Species","beta","se","W","p_val","q_val","diff_abn"
"trial_armPlacebo15","Aggregatibacter",1.55612266618232,0.310438241950845,5.01266421431649,5.36815281416271e-07,9.30479821121537e-06,TRUE
"trial_armPlacebo16","Granulicatella",-0.44342507047997,0.198706979862637,-2.23155256441673,0.0256445497405642,0.0769182058819423,FALSE
"trial_armPlacebo17","ASV_52",-0.280732875612588,0.28979034120717,-0.968744763690705,0.332672552221595,0.483093119523073,FALSE
"trial_armPlacebo18","Actinomyces",-0.618702081475665,0.259897604726441,-2.38056092177875,0.0172863024246918,0.0642062661488553,FALSE
"trial_armPlacebo19","ASV_62",0.909800633926108,0.260980575097799,3.48608563524382,0.000490144072681616,0.00283194353104934,TRUE
"trial_armPlacebo20","Campylobacter",0.049250240355654,0.223969899721265,0.219896693336681,0.825951611623734,0.978811037691026,FALSE
"trial_armPlacebo21","Bergeyella",-0.112599830504718,0.256443768219866,-0.439081952688275,0.66060215544934,0.83783688008209,FALSE
"trial_armPlacebo22","ASV_68",0.0356211522691028,0.250098732433365,0.142428359882205,0.886741662781808,0.981075882226682,FALSE
"trial_armPlacebo23","ASV_77",-0.269556244357004,0.27927757784622,-0.965191142217047,0.334449082746743,0.483093119523073,FALSE
"trial_armPlacebo24","Corynebacterium",-0.0512982789316159,0.265950866022751,-0.192886301514159,0.847048013386465,0.978811037691026,FALSE
"trial_armPlacebo25","Streptobacillus",0.970115205058351,0.239476705364016,4.0509794202477,5.10036937381697e-05,0.00044203201239747,TRUE
"trial_armPlacebo26","Oribacterium",-0.645974658933566,0.24221359929716,-2.66696279980982,0.00765401434124007,0.033167395478707,TRUE
"trial_armPlacebo27","Stomatobaculum",0.296087791569885,0.237085199391809,1.24886661980349,0.211713862373612,0.366970694780927,FALSE
"trial_armPlacebo28","Lachnoanaerobaculum",-0.26685749499216,0.224949086448166,-1.18630175034585,0.235503155659783,0.382692627947147,FALSE
"trial_armPlacebo29","Mannheimia",0.315690045201877,0.220889274781066,1.42917778835017,0.152953140057314,0.27426080286139,FALSE
"trial_armPlacebo30","TM7x",-0.101043143898386,0.215650498196377,-0.46855047747849,0.639390982359422,0.831208277067249,FALSE
"trial_armPlacebo31","Solobacterium",0.386378672924879,0.192358426021343,2.00863918943695,0.0445754120543518,0.119858740538511,FALSE
"trial_armPlacebo32","Peptostreptococcus",0.369328855322611,0.21173788241013,1.74427386879799,0.0811113459533874,0.172484041960874,FALSE
"trial_armPlacebo33","Abiotrophia",-0.229693526311392,0.226488620676195,-1.0141504046677,0.310510989665747,0.47489916066526,FALSE
"trial_armPlacebo34","ASV_180",0.00824013360078263,0.21221696726591,0.038828816125987,0.969026870206683,0.988027397073481,FALSE
"trial_armPlacebo35","Treponema",1.36078914816222,0.207989010179217,6.54260120277353,6.04578953451211e-11,3.1438105579463e-09,TRUE
"trial_armPlacebo36","ASV_205",0.654250953767811,0.15836901258305,4.13118035590907,3.60905275771219e-05,0.000375341486802068,TRUE
"trial_armPlacebo37","F0058",-0.473562928028955,0.1955453981203,-2.42175439862623,0.0154457856303207,0.0617831425212828,FALSE
"trial_armPlacebo38","Conchiformibius",0.193948929480592,0.214847198259337,0.902729619245401,0.366669412494012,0.515319174315909,FALSE
"trial_armPlacebo39","Catonella",0.418650851928793,0.209904659084128,1.99448098844248,0.0460995155917348,0.119858740538511,FALSE
"trial_armPlacebo40","Candidatus_Saccharimonas",-0.279568659075867,0.192929310523269,-1.44907302222567,0.147317191058342,0.27358906910835,FALSE
"trial_armPlacebo41","Mogibacterium",0.0131224686140469,0.181512236722734,0.0722952284153264,0.942366961934946,0.988027397073481,FALSE
"trial_armPlacebo42","Atopobium",-0.223461712730662,0.199865822017036,-1.1180586579311,0.263541941792563,0.415278211309493,FALSE
"trial_armPlacebo43","Selenomonas",0.415815931244764,0.181830803011244,2.28682887804796,0.0222058132114511,0.0746638255365852,FALSE
"trial_armPlacebo44","Cardiobacterium",0.00798029218915791,0.183862310051227,0.0434036327887671,0.965379781885405,0.988027397073481,FALSE
"trial_armPlacebo45","Capnocytophaga",-0.343259821346309,0.198469260056606,-1.72953645944166,0.0837131270285946,0.172484041960874,FALSE
"trial_armPlacebo46","Kingella",0.109210856017968,0.204359227076177,0.534406288282046,0.59306046930902,0.790747292412026,FALSE
"trial_armPlacebo47","Butyrivibrio",0.299083101326901,0.166757078454581,1.79352567278493,0.0728889093701608,0.164792316836885,FALSE
"trial_armPlacebo48","Mycoplasma",0.234339533654121,0.193840043019446,1.20893253016154,0.226688767314667,0.380252125818152,FALSE
"trial_armPlacebo49","Tannerella",0.0440023333869634,0.182013370663705,0.241753302114623,0.808971325172934,0.978811037691026,FALSE
"trial_armPlacebo50","Parvimonas",0.331055440806857,0.177245134515118,1.86778295332344,0.0617923304774849,0.146054599310419,FALSE
"trial_armPlacebo51","ASV_331",0.0190540275979874,0.172368920731126,0.110542129736423,0.911979439878476,0.987977726535016,FALSE
"trial_armPlacebo52","Peptococcus",0.531576400040359,0.151460325862859,3.50967421344174,0.000448656039804432,0.00283194353104934,TRUE
