"","taxon","stat","p","p.adj"
"132","ASV_1095",6215,0.558467531574009,0.869508235441119
"133","ASV_1098",6160,0.158228897158105,0.77425221530834
"134","ASV_1121",6271.5,1,1
"135","Anaeroglobus",6216,0.565451482722964,0.869508235441119
"136","ASV_1325",6327,0.572477128042288,0.869508235441119
"137","Johnsonella",6104,0.31004735506105,0.857619378026125
"138","Roseburia",6329,0.558467531574009,0.869508235441119
"139","ASV_1738",6384,0.158228897158105,0.77425221530834
"140","ASV_1770",6271.5,1,1
"141","ASV_1802",6160,0.158228897158105,0.77425221530834
"142","ASV_1884",6271.5,1,1
